ticker,quarter_id,ds_pos_prob_mean,ds_net_sentiment
BMP,2025Q3,0.29701482367414933,0.11115240568529358
BMP,2025Q4,0.33181941746132326,0.11876618622346785
BMP,2026Q1,0.31521414374791046,0.04649847887308112
BMP,2026Q2,0.34156267334347457,0.1500142617915494
BSI,2022Q2,0.22162928518518163,-0.3545621175523671
BSI,2022Q3,0.519908038085574,0.2997148477315104
BSI,2022Q4,0.3268796962286995,-0.09668090294143511
BSI,2023Q1,0.3500601751492346,0.005146968921949879
BSI,2023Q2,0.36821635401936753,0.061933508503402346
BSI,2023Q3,0.33702112186705946,0.020504600055205158
BSI,2023Q4,0.289084072242074,-0.002919194824023308
BSI,2024Q1,0.37714517948681825,0.1265055864839177
BSI,2024Q2,0.36700364449023315,0.12131299149881655
BSI,2024Q3,0.34793282092952493,0.0716089708282473
BSI,2024Q4,0.3336432565140471,0.08116573273055278
BSI,2025Q1,0.2744720154001014,0.018747005069197686
BSI,2025Q2,0.36699526209445177,0.1145801796167858
BSI,2025Q3,0.32125969423092054,0.00557266970267889
BSI,2025Q4,0.25888985346849736,-0.06614327455129876
BSI,2026Q1,0.25491322910090736,-0.009746699536624048
BSI,2026Q2,0.36915888886401105,0.1348288172026057
BVB,2022Q1,0.2955177485183537,-0.12004357999291804
BVB,2022Q2,0.26514217945863006,-0.1415453353489785
BVB,2022Q3,0.25165808773863985,-0.2013108490437726
BVB,2022Q4,0.2800532707675349,-0.08638279420351602
BVB,2023Q1,0.3004720156258929,0.022898442942083763
BVB,2023Q2,0.3284602390818373,0.08022417555784817
BVB,2023Q3,0.2467844393283869,-0.1538435938296432
BVB,2023Q4,0.23699769802179207,-0.04456818906609675
BVB,2024Q1,0.3868948015781512,-0.06119110471682282
BVB,2024Q2,0.26922719042855614,-0.08628563415189883
BVB,2024Q3,0.29456109252408125,-0.03584427721206812
BVB,2024Q4,0.24037016534177236,-0.0911702700273741
BVB,2025Q1,0.23182480519194085,-0.05399316920643968
BVB,2025Q2,0.27740838521342953,-0.03876356122952229
BVB,2025Q3,0.2686195012026006,-0.010217408885043078
BVB,2025Q4,0.23357569322074953,-0.053245041396534326
BVB,2026Q1,0.274430544493592,-0.02462763632525805
BVB,2026Q2,0.33077219935693714,-0.001610727208165852
BVH,2022Q1,0.3525919692391083,-0.1743543849748157
BVH,2022Q2,0.26003600531279875,-0.2394182959965569
BVH,2022Q3,0.33070801257871607,-0.06896761853888489
BVH,2022Q4,0.34136191119222165,-0.04126089593883547
BVH,2023Q1,0.3318885616959651,-0.06386592201183822
BVH,2023Q2,0.2657824503356468,-0.1905544848689547
BVH,2023Q3,0.317141915937942,-0.0006883710321889391
BVH,2023Q4,0.2681067802296242,0.030221733585693744
BVH,2024Q1,0.3169904352509177,0.1539453173709488
BVH,2024Q2,0.3515571703743932,0.14195246797706487
BVH,2024Q3,0.2977923605904543,0.04636875176185906
BVH,2024Q4,0.2880244084740633,0.0641211192760911
BVH,2025Q1,0.2435399727777162,-0.018861957286543968
BVH,2025Q2,0.2651620416046112,0.06963012035414201
BVH,2025Q3,0.2848570430238724,0.019384328087471647
BVH,2025Q4,0.2814372743351321,0.046931581206679174
BVH,2026Q1,0.3380890056169263,0.14297943074108038
BVH,2026Q2,0.3479848483995616,0.144710044063154
CMG,2022Q1,0.39083450677869463,0.012513761760583775
CMG,2022Q2,0.3200610502276298,-0.15925485002561252
CMG,2022Q3,0.3996165442393193,0.03189039109588698
CMG,2022Q4,0.34497525645778,0.01484987223524109
CMG,2023Q1,0.37136179797677354,0.08785125431747826
CMG,2023Q2,0.3240503936264995,-0.004186805849356323
CMG,2023Q3,0.2851760605297657,0.015203991744462853
CMG,2023Q4,0.33506609987952213,0.07517662254514756
CMG,2024Q1,0.3165692878706299,0.03840787109072258
CMG,2024Q2,0.2812265454892241,-0.00763387088967149
CMG,2024Q3,0.37542484594091846,0.17496954816338256
CMG,2024Q4,0.31382228200782886,0.09681837733710341
CMG,2025Q1,0.27902793965740474,-0.03319819259581408
CMG,2025Q2,0.23195748982909253,0.048664878395080574
CMG,2025Q3,0.3399177027851341,0.09309663317864356
CMG,2025Q4,0.2818444114224921,0.027794848480616086
CMG,2026Q1,0.32304761488367895,0.07729382120234199
CMG,2026Q2,0.3237009951519544,0.055626568751573235
CSV,2022Q1,0.3959566617740314,-0.015316770052124395
CSV,2022Q2,0.47831240619565735,0.1071712874654932
CSV,2022Q3,0.44582749813539135,0.06055943584416268
CSV,2022Q4,0.5007016772781494,0.24760573333969782
CSV,2023Q1,0.41405923489733154,0.06920359477466775
CSV,2023Q2,0.41605397009981965,0.15650212951966108
CSV,2023Q3,0.46913020718369886,0.1767804200494083
CSV,2023Q4,0.4498147506475276,0.15470296743917944
CSV,2024Q1,0.48268160630673174,0.24856678622897965
CSV,2024Q2,0.5109699205311483,0.309283985290298
CSV,2024Q3,0.4962133338253639,0.2330792204515118
CSV,2024Q4,0.4412385192188725,0.21367297695607898
CSV,2025Q1,0.4292359943209155,0.256460170692257
CSV,2025Q2,0.41347688964153717,0.23603793283668734
CSV,2025Q3,0.3361859036290082,0.09963214481734925
CSV,2025Q4,0.35010977698275125,0.03299440585417357
CSV,2026Q1,0.3396165128763134,0.0864768048784903
CSV,2026Q2,0.3929249349139535,0.0935189678117676
CTG,2022Q1,0.388534492610786,0.06379869336412763
CTG,2022Q2,0.292308969936272,-0.13338292145622177
CTG,2022Q3,0.2857178905351763,-0.10857150604991639
CTG,2022Q4,0.3695597955060002,0.036527915416671775
CTG,2023Q1,0.33651602111901135,0.04922176041466675
CTG,2023Q2,0.32212062068254044,0.014939485101182537
CTG,2023Q3,0.3271953631234526,0.03698905127113744
CTG,2023Q4,0.31806804751530315,0.04961168891685125
CTG,2024Q1,0.34468776761209563,0.08283532777151453
CTG,2024Q2,0.3171345406177832,0.03417601968360978
CTG,2024Q3,0.3098089655641114,0.06011390957212004
CTG,2024Q4,0.3146051620377225,0.04713431797520262
CTG,2025Q1,0.31500070029947563,0.0401516464891421
CTG,2025Q2,0.2913534002729002,-0.003755572368041582
CTG,2025Q3,0.34161411157894256,0.07263649392672811
CTG,2025Q4,0.3114700577290303,0.0126512666065699
CTG,2026Q1,0.3686256981612421,0.09146870904528037
CTG,2026Q2,0.3622937943925245,0.07709388051090238
DCM,2022Q1,0.2968695088081195,-0.18803916004647642
DCM,2022Q2,0.2954592468002037,-0.13861991167350657
DCM,2022Q3,0.2565986926399028,-0.05468259822234989
DCM,2022Q4,0.3326948190262144,-0.04115786791239817
DCM,2023Q1,0.3414028401098862,-0.021259805527022613
DCM,2023Q2,0.2724684855018523,0.030168071804600655
DCM,2023Q3,0.5416364834138069,0.3113586880664579
DCM,2023Q4,0.3267230633737735,0.0341134944337666
DCM,2024Q1,0.3477919289012035,0.028541612094496294
DCM,2024Q2,0.44219478818015656,0.1904647997339372
DCM,2024Q3,0.3682876926198564,0.05257120817719274
DCM,2024Q4,0.2292815522219888,0.004054234422489783
DCM,2025Q1,0.36003517776446997,0.13517529595523473
DCM,2025Q2,0.34771138685025366,0.14412970464124314
DCM,2025Q3,0.31302681107432795,0.08937785937599269
DCM,2025Q4,0.31776175006801116,0.06236488188216244
DCM,2026Q1,0.3528796136180662,0.0958382843842453
DCM,2026Q2,0.3428771918866995,0.04509078876956574
DGW,2022Q1,0.4199205762409656,0.01620068292507265
DGW,2022Q2,0.4240862704090982,0.03555456959352116
DGW,2022Q3,0.4134329600506489,0.04729115889055446
DGW,2022Q4,0.3644830883866724,-0.013058838380056614
DGW,2023Q1,0.3926424345381358,-0.019614272938378974
DGW,2023Q2,0.4583394645094277,0.16162763766777216
DGW,2023Q3,0.46754039910238837,0.1949349860365544
DGW,2023Q4,0.4648797423313266,0.16982576773581548
DGW,2024Q1,0.3562911009158743,-0.03066715265211406
DGW,2024Q2,0.46321947911076744,0.20046799136151794
DGW,2024Q3,0.4371636518422606,0.20162476435735863
DGW,2024Q4,0.3968374750207499,0.10855218720986803
DGW,2025Q1,0.3802363779109898,0.06737711689031406
DGW,2025Q2,0.45401644185399004,0.16412741236075173
DGW,2025Q3,0.4358995870156327,0.17871051634856716
DGW,2025Q4,0.3916355543430715,0.07700656499995778
DGW,2026Q1,0.35842309211049833,0.018944127465562288
DGW,2026Q2,0.41779136784547294,0.10403596919349267
DIG,2022Q1,0.3797010029714345,-0.05382291234972686
DIG,2022Q2,0.43742786882406187,0.06401433122242417
DIG,2022Q3,0.3617962626609391,-0.09128644469937769
DIG,2022Q4,0.38595859495538587,0.0172773340919688
DIG,2023Q1,0.4096519782618229,0.06485047993641468
DIG,2023Q2,0.4263847922300076,0.13500411535257406
DIG,2023Q3,0.46744212357620063,0.14191953963248427
DIG,2023Q4,0.4380336124449251,0.111282366913938
DIG,2024Q1,0.42828886933277177,0.1555838176821287
DIG,2024Q2,0.367773471017045,0.04685429130512081
DIG,2024Q3,0.3531810434337384,-0.01399429404308189
DIG,2024Q4,0.3511994404719643,0.08731666290635975
DIG,2025Q1,0.3413771934569396,0.06196186148109595
DIG,2025Q2,0.33827321560491264,0.002394545568375983
DIG,2025Q3,0.36698566017804723,0.05748167475978838
DIG,2025Q4,0.39416520629061075,0.04508645088008101
DIG,2026Q1,0.3977624106035579,0.03814360580582671
DIG,2026Q2,0.36050131737577884,0.0296930479718579
DPM,2022Q1,0.4798231772230712,0.1288816655130312
DPM,2022Q2,0.3667914109406916,-0.00023388833232951267
DPM,2022Q3,0.5024539769082563,0.1703827266060634
DPM,2022Q4,0.38899478114967967,0.0912941244240934
DPM,2023Q1,0.42404053897056676,0.19351937007026918
DPM,2023Q2,0.3209889646339993,0.13204332961458018
DPM,2023Q3,0.4908142277106862,0.2381586423753852
DPM,2023Q4,0.31492606939145684,0.013834432256671136
DPM,2024Q1,0.39612031084707355,0.15380195747753522
DPM,2024Q2,0.3646077209320506,0.08341734870048595
DPM,2024Q3,0.4437277474217476,0.28280273236914194
DPM,2025Q1,0.3741274414254274,0.15252701512878214
DPM,2025Q2,0.3392165310829413,0.14881272579309351
DPM,2025Q3,0.3384532362062402,0.13573141787124648
DPM,2025Q4,0.2946359815450963,0.03098461996356644
DPM,2026Q1,0.33410893088625926,0.09238460095521397
DPM,2026Q2,0.3796306100872448,0.1508655326779475
DXG,2022Q1,0.2636988476548134,-0.27610003431979163
DXG,2022Q2,0.2267991218934149,-0.3681368436964221
DXG,2022Q3,0.28714746786081713,-0.21223352229081122
DXG,2022Q4,0.302617174666687,-0.22629826451059987
DXG,2023Q1,0.3145680849838187,-0.08550169040770222
DXG,2023Q2,0.29926673611997234,-0.14464126543897804
DXG,2023Q3,0.3734957043691902,-0.04695687338517385
DXG,2023Q4,0.2993036145806042,-0.0924444671783401
DXG,2024Q1,0.28997814142524575,-0.10636819290825877
DXG,2024Q2,0.32048377339940504,-0.017363152416611516
DXG,2024Q3,0.31103820046429476,-0.08399769668100482
DXG,2024Q4,0.2416177009471459,-0.19010152986005863
DXG,2025Q1,0.29756328555456385,0.0012762609594990093
DXG,2025Q2,0.27769194407028486,-0.051241659541966855
DXG,2025Q3,0.3093434725795147,-0.03418790691892054
DXG,2025Q4,0.3076779682615505,-0.08706611558779465
DXG,2026Q1,0.364051366959994,0.016627340001861224
DXG,2026Q2,0.28658151089792333,-0.05742049474277722
EIB,2022Q1,0.29735271719014084,-0.11677787156201597
EIB,2022Q2,0.3372174068597332,-0.08625135010330975
EIB,2022Q3,0.33123429154461564,-0.057704033802006005
EIB,2022Q4,0.31646640840553314,-0.06956390141621194
EIB,2023Q1,0.3161290282796169,-0.039967784814185114
EIB,2023Q2,0.33672536693036015,0.0668808967441682
EIB,2023Q3,0.34705309701981024,0.005285234120611049
EIB,2023Q4,0.3029422331762563,-0.018952197309640595
EIB,2024Q1,0.279000029539965,-0.005523534679715281
EIB,2024Q2,0.3291586372843736,0.05592797904830693
EIB,2024Q3,0.3167296421444228,-0.021944809242335606
EIB,2024Q4,0.2565615975539163,-0.07001435766354158
EIB,2025Q1,0.2188588564788494,-0.09187191640915898
EIB,2025Q2,0.28234509284975445,0.011643192761300714
EIB,2025Q3,0.31743824629329354,0.046565640892905324
EIB,2025Q4,0.3309568599120377,0.09367560053628396
EIB,2026Q1,0.33923663969088147,0.04302805440542212
EIB,2026Q2,0.28863871282648046,-0.020830887986963087
ELC,2022Q1,0.44219503382932546,0.09039577180749497
ELC,2022Q2,0.4380463155918113,0.08731870771134753
ELC,2022Q3,0.37553005981518395,-0.005311599098882291
ELC,2022Q4,0.4741090009137241,0.21814212526112653
ELC,2023Q1,0.4163206736745988,0.14543965019119465
ELC,2023Q2,0.3870861409984053,0.284235641385056
ELC,2023Q3,0.48799636508910194,0.1988505909696171
ELC,2023Q4,0.49121756100445046,0.3017071758281199
ELC,2024Q1,0.4229540218876358,0.2086499611350056
ELC,2024Q2,0.4110701100584963,0.21052171583509557
ELC,2024Q3,0.4174575875630447,0.12892449225366825
ELC,2024Q4,0.4422205573837319,0.2871735007365061
ELC,2025Q1,0.40141027152611447,0.16837542614353482
ELC,2025Q2,0.3844575482080457,0.17602078442044597
ELC,2025Q3,0.4240944933257364,0.2214567542929999
ELC,2025Q4,0.48590189925357696,0.29509592685366604
ELC,2026Q1,0.43107386658709057,0.23264179761623413
ELC,2026Q2,0.4610710057273654,0.25261395082146865
EVF,2022Q1,0.2500058754668211,-0.29067196239975585
EVF,2022Q2,0.3091038715687457,-0.1545453668638137
EVF,2022Q3,0.38334968613481984,0.0035691498469465066
EVF,2022Q4,0.34004231703816545,-0.043971090488924836
EVF,2023Q1,0.26243546921447086,-0.1329205816936837
EVF,2023Q2,0.2885886255124931,0.03446751551154903
EVF,2023Q3,0.30068022394070854,-0.08226226256584801
EVF,2023Q4,0.2743355487353644,-0.11160572165840527
EVF,2024Q1,0.3023273693177332,-0.03859843280399544
EVF,2024Q2,0.3600232906349376,0.12030885145067335
EVF,2024Q3,0.2878545609105127,0.02758339324266712
EVF,2024Q4,0.35688119843709876,0.08181986486874376
EVF,2025Q1,0.25156933015046185,0.006297779750174232
EVF,2025Q2,0.3091858208540776,-0.0038495473174616213
EVF,2025Q3,0.26782865646794796,-0.00541472457065989
EVF,2025Q4,0.24250171250256403,-0.07669357039007174
EVF,2026Q1,0.22845172385900728,-0.10216905395710688
EVF,2026Q2,0.2768587383930924,-0.06449712881379815
FPT,2022Q1,0.42189747443335135,0.18413187142609233
FPT,2022Q2,0.462966419030545,0.1949527615813716
FPT,2022Q3,0.423838906289387,0.17356158358805646
FPT,2022Q4,0.4135245075353548,0.17574088036114988
FPT,2023Q1,0.34026567447412637,0.07286816738167035
FPT,2023Q2,0.4252712062863371,0.25353801692494493
FPT,2023Q3,0.43815375664213296,0.20438157220668246
FPT,2023Q4,0.4086948285625042,0.12871053266439864
FPT,2024Q1,0.3570192026749788,0.12263249121166403
FPT,2024Q2,0.4449803628753241,0.22915855023767806
FPT,2024Q3,0.4251631172750839,0.1925373597377487
FPT,2024Q4,0.3984552118312484,0.1520034242148912
FPT,2025Q1,0.39809492165678484,0.17320481706289437
FPT,2025Q2,0.41324620466797934,0.19698600633348035
FPT,2025Q3,0.4011425691961073,0.16246047868075789
FPT,2025Q4,0.4038954108869395,0.17958895757995214
FPT,2026Q1,0.40638173509549647,0.192262812071025
FPT,2026Q2,0.4392393029018764,0.2459813427544133
FRT,2022Q1,0.5191082131679436,0.2685149778086418
FRT,2022Q2,0.4788404240277275,0.25082603083221444
FRT,2022Q3,0.4268367661733535,0.16383562987630657
FRT,2022Q4,0.4010455251130381,0.0769211121781001
FRT,2023Q1,0.31977521826900335,-0.04068615164564893
FRT,2023Q2,0.3826610014304906,0.11579636813571265
FRT,2023Q3,0.30018761979302183,-0.12066321198516361
FRT,2023Q4,0.2877043832484163,-0.019357631603117487
FRT,2024Q1,0.47058322428716365,0.24664697800151758
FRT,2024Q2,0.49782869421800285,0.2606934461075695
FRT,2024Q3,0.3207104198501241,-0.013806718560327114
FRT,2024Q4,0.3655925109084112,0.13317932865512971
FRT,2025Q1,0.37513653957814,0.12634060579990886
FRT,2025Q2,0.37392332050246674,0.11952940685839786
FRT,2025Q3,0.3667136368810878,0.12271443592289435
FRT,2025Q4,0.34827275191958557,0.06056092685492037
FRT,2026Q1,0.3503016323099683,0.08276755438963995
FRT,2026Q2,0.34875683042728534,0.11390700957192013
GAS,2022Q1,0.48434406976677263,0.273212404363372
GAS,2022Q2,0.4632432419461704,0.22722224992692547
GAS,2022Q3,0.43180908696271697,0.19875487269503878
GAS,2022Q4,0.2918163096069479,0.03639233964844846
GAS,2023Q1,0.3190404025007897,0.09698930088979646
GAS,2023Q2,0.290347216370923,0.03550119749960423
GAS,2023Q3,0.385769396819776,0.17080108449702366
GAS,2023Q4,0.33170010085793056,0.1966771720320144
GAS,2024Q1,0.3907133202995399,0.18829207213992843
GAS,2024Q2,0.28535839267559887,0.05358678621699664
GAS,2024Q3,0.3120141605440904,0.17917085562001464
GAS,2024Q4,0.3514220328082384,0.20525042452198095
GAS,2025Q1,0.38101235653005955,0.21991018918832403
GAS,2025Q2,0.328336192629406,0.18403642379961255
GAS,2025Q3,0.35317079919575267,0.18566507404372437
GAS,2025Q4,0.32218665099908844,0.14917974629912917
GAS,2026Q1,0.36112594084051464,0.16029294929032642
GAS,2026Q2,0.39948397832835875,0.2050391768131994
GEX,2022Q1,0.3254306158828373,-0.03451776470930801
GEX,2022Q2,0.37127811853865583,-0.05494991464211596
GEX,2022Q3,0.3611905642363913,-0.09467586847923909
GEX,2022Q4,0.32741577992874565,-0.15286162172721207
GEX,2023Q1,0.2880010661532416,-0.18924986126118398
GEX,2023Q2,0.44772167116326894,0.11799511885562075
GEX,2023Q3,0.36749315747116773,0.059402750666029736
GEX,2023Q4,0.32124969369122264,0.0053896152209758075
GEX,2024Q1,0.33901169054718294,-0.0009281313705157834
GEX,2024Q2,0.36155156115969916,0.00991036012738128
GEX,2024Q3,0.4012652517036046,0.09413515994838423
GEX,2024Q4,0.28261614578942684,-0.12307871471935161
GEX,2025Q1,0.3179897940257107,-0.0274462612374346
GEX,2025Q2,0.39534996910417497,0.10278722114054617
GEX,2025Q3,0.34625950705119224,0.025852058600939865
GEX,2025Q4,0.336341830199656,-0.019326130690157484
GEX,2026Q1,0.32919073382181757,-0.03882113277673188
GEX,2026Q2,0.37697239279630756,0.03974396013738979
GMD,2022Q2,0.35544942132779583,-0.10867084147079448
GMD,2022Q3,0.3082388053453614,-0.128335629667861
GMD,2022Q4,0.3588814557345343,0.0342850696038976
GMD,2023Q1,0.31254426931530876,-0.08336115473114264
GMD,2023Q2,0.306042780704504,0.05395306917141124
GMD,2023Q3,0.3730997945153392,0.022650139399729208
GMD,2023Q4,0.4229264460483212,0.2158286001030033
GMD,2024Q1,0.28898239432721734,-0.057959255407711074
GMD,2024Q2,0.32703582944363196,0.046056819299702734
GMD,2024Q3,0.3647011906287097,0.06329071514650836
GMD,2024Q4,0.28874259167809935,-0.030660783041849715
GMD,2025Q1,0.37693620407788087,0.13663960430775263
GMD,2025Q2,0.253317733039768,0.008926134610163672
GMD,2025Q3,0.3389602628584008,0.06605069307120093
GMD,2025Q4,0.32428717347169733,-0.015954116881932878
GMD,2026Q1,0.3065659605327302,-0.03783900255092931
GMD,2026Q2,0.37358722623497337,0.12328605134093845
GVR,2022Q1,0.3646838198116254,-0.05361731940253295
GVR,2022Q2,0.28992068384916225,-0.19458489354387265
GVR,2022Q3,0.3403977993101191,-0.06169888790088912
GVR,2022Q4,0.2905959762005338,-0.24279001098122188
GVR,2023Q1,0.3063272030880626,-0.09511910324226125
GVR,2023Q2,0.42647957820752924,0.07210385710325234
GVR,2023Q3,0.30666254473681165,0.03344448814315809
GVR,2023Q4,0.35319034738924426,0.010027325091234385
GVR,2024Q1,0.3909519723050762,0.07282129888379058
GVR,2024Q2,0.2864656693121051,-0.07416976104255307
GVR,2024Q3,0.38523131237591796,0.0714785928137961
GVR,2024Q4,0.3438233944443053,0.05039725637866771
GVR,2025Q1,0.34770200540919216,0.09838740332950882
GVR,2025Q2,0.33755148173073674,0.07075377342992495
GVR,2025Q3,0.3127512490788299,-0.00011160344421190516
GVR,2025Q4,0.29151539292265527,-0.014874858392160017
GVR,2026Q1,0.34067360701208393,0.04366922630136988
GVR,2026Q2,0.3655079521630375,0.002321023361907648
HAH,2022Q1,0.33390251595143583,-0.10928749576755553
HAH,2022Q2,0.533462294194463,0.26847807442503346
HAH,2022Q3,0.4151229567000999,0.04799585433649889
HAH,2022Q4,0.4355827430980921,0.11816936847190007
HAH,2023Q1,0.37415588206683115,0.0657406616120721
HAH,2023Q2,0.4387811609042761,0.14101807698109614
HAH,2023Q3,0.5400839573084986,0.2886521606018601
HAH,2023Q4,0.4752853180451602,0.24877532020889098
HAH,2024Q1,0.40093237607886173,0.15148297172566155
HAH,2024Q2,0.4156284217403135,0.2051759640130383
