universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
HOSE100_quality_plus_macro_market,Logistic_Regression,Config_A,0.5819672131147541,0.3851851851851852,0.7323943661971831,0.5715761206362322,0.6543596841162581,0.6263127900350077,direct,2month,0.02,2888,29,488,16,910,1530,0.29098360655737704
HOSE100_quality_plus_macro_market,Random_Forest,Config_A,0.75,0.5735294117647058,0.5492957746478874,0.6931829894250788,0.7485243832939835,0.6908328584222097,direct,2month,0.02,2888,29,488,16,910,1530,0.29098360655737704
HOSE100_quality_plus_macro_market,XGBoost,Config_A,0.7028688524590164,0.49056603773584906,0.5492957746478874,0.6517288052171772,0.7118374989823333,0.6575958642025563,direct,2month,0.02,2888,29,488,16,910,1530,0.29098360655737704
HOSE100_quality_plus_macro_market,LightGBM,Config_A,0.7254098360655737,0.5256410256410257,0.5774647887323944,0.6763477262378492,0.7262069526988519,0.6817959781812262,direct,2month,0.02,2888,29,488,16,910,1530,0.29098360655737704
HOSE100_quality_plus_macro_market,Logistic_Regression,Config_LLM,0.430327868852459,0.2875,0.647887323943662,0.4287061835699968,0.51098062362615,0.49446389318570383,direct,2month,0.02,2888,29,488,44,910,1530,0.29098360655737704
HOSE100_quality_plus_macro_market,Random_Forest,Config_LLM,0.4098360655737705,0.267515923566879,0.5915492957746479,0.40728744939271255,0.4887038996987707,0.4634047056907922,direct,2month,0.02,2888,29,488,44,910,1530,0.29098360655737704
HOSE100_quality_plus_macro_market,XGBoost,Config_LLM,0.4016393442622951,0.2626582278481013,0.5845070422535211,0.399369425570299,0.4804302694781406,0.4555483188146218,direct,2month,0.02,2888,29,488,44,910,1530,0.29098360655737704
HOSE100_quality_plus_macro_market,LightGBM,Config_LLM,0.42008196721311475,0.2857142857142857,0.6619718309859155,0.4193773517479137,0.5225311406008304,0.49139053977041436,direct,2month,0.02,2888,29,488,44,910,1530,0.29098360655737704
HOSE100_quality_plus_macro_market,Logistic_Regression,Config_Hybrid,0.5819672131147541,0.38345864661654133,0.7183098591549296,0.5704225352112676,0.6543800374501344,0.6221607099242856,direct,2month,0.02,2888,29,488,60,910,1530,0.29098360655737704
HOSE100_quality_plus_macro_market,Random_Forest,Config_Hybrid,0.7602459016393442,0.5954198473282443,0.5492957746478874,0.7024994919731762,0.7615301636408045,0.6980582919482212,direct,2month,0.02,2888,29,488,60,910,1530,0.29098360655737704
HOSE100_quality_plus_macro_market,XGBoost,Config_Hybrid,0.7274590163934426,0.5283018867924528,0.5915492957746479,0.680551248923342,0.7139542457054465,0.6873931449971505,direct,2month,0.02,2888,29,488,60,910,1530,0.29098360655737704
HOSE100_quality_plus_macro_market,LightGBM,Config_Hybrid,0.7315573770491803,0.5341614906832298,0.6056338028169014,0.686502974220156,0.7420621997883254,0.6944353985182773,direct,2month,0.02,2888,29,488,60,910,1530,0.29098360655737704
