universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
VN30,Logistic_Regression,Config_A,0.6909722222222222,0.45143884892086333,0.6419437340153452,0.6499414657116901,0.7338105466416682,0.675595317913297,indirect_only,1week,0.02,7320,244,1440,16,21,21,0.27152777777777776
VN30,Random_Forest,Config_A,0.7680555555555556,0.6432160804020101,0.3273657289002558,0.6440233883502331,0.7613620571534454,0.6298411103986503,indirect_only,1week,0.02,7320,244,1440,16,21,21,0.27152777777777776
VN30,XGBoost,Config_A,0.7291666666666666,0.5012048192771085,0.5319693094629157,0.6640433010856379,0.7502895218683487,0.6673192591165865,indirect_only,1week,0.02,7320,244,1440,16,21,21,0.27152777777777776
VN30,LightGBM,Config_A,0.7256944444444444,0.4959839357429719,0.6317135549872123,0.6786438862394837,0.7712106768350809,0.696219027255284,indirect_only,1week,0.02,7320,244,1440,16,21,21,0.27152777777777776
VN30,Logistic_Regression,Config_LLM,0.28194444444444444,0.2718239886444287,0.979539641943734,0.23407407407407407,0.5006716907345687,0.5007326427068527,indirect_only,1week,0.02,7320,244,1440,36,21,21,0.27152777777777776
VN30,Random_Forest,Config_LLM,0.725,0.2727272727272727,0.0076726342710997444,0.42755953886740633,0.5008179754680503,0.5000231617494679,indirect_only,1week,0.02,7320,244,1440,36,21,21,0.27152777777777776
VN30,XGBoost,Config_LLM,0.27361111111111114,0.27113906359189377,0.9923273657289002,0.21862387662657,0.4973071418644965,0.4990235494040116,indirect_only,1week,0.02,7320,244,1440,36,21,21,0.27152777777777776
VN30,LightGBM,Config_LLM,0.7284722222222222,0.0,0.0,0.42145439935717155,0.5,0.5,indirect_only,1week,0.02,7320,244,1440,36,21,21,0.27152777777777776
VN30,Logistic_Regression,Config_Hybrid,0.6909722222222222,0.45143884892086333,0.6419437340153452,0.6499414657116901,0.7337983562472115,0.675595317913297,indirect_only,1week,0.02,7320,244,1440,52,21,21,0.27152777777777776
VN30,Random_Forest,Config_Hybrid,0.7729166666666667,0.6684210526315789,0.3248081841432225,0.6474707629374142,0.7749750706433358,0.6323754934062157,indirect_only,1week,0.02,7320,244,1440,52,21,21,0.27152777777777776
VN30,XGBoost,Config_Hybrid,0.7291666666666666,0.5012048192771085,0.5319693094629157,0.6640433010856379,0.7502895218683487,0.6673192591165865,indirect_only,1week,0.02,7320,244,1440,52,21,21,0.27152777777777776
VN30,LightGBM,Config_Hybrid,0.7256944444444444,0.4959839357429719,0.6317135549872123,0.6786438862394837,0.7712106768350809,0.696219027255284,indirect_only,1week,0.02,7320,244,1440,52,21,21,0.27152777777777776
