universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
liquid100_mat5,Logistic_Regression,Config_A,0.5952380952380952,0.5164835164835165,0.5340909090909091,0.5862212846843924,0.6351527570789867,0.5867175856929956,direct,2month,0.02,1176,28,210,16,372,591,0.41904761904761906
liquid100_mat5,Random_Forest,Config_A,0.6904761904761905,0.6352941176470588,0.6136363636363636,0.6805597809552784,0.7067809239940388,0.679769001490313,direct,2month,0.02,1176,28,210,16,372,591,0.41904761904761906
liquid100_mat5,XGBoost,Config_A,0.6714285714285714,0.6021505376344086,0.6363636363636364,0.6650408007582237,0.727924739195231,0.6665424739195231,direct,2month,0.02,1176,28,210,16,372,591,0.41904761904761906
liquid100_mat5,LightGBM,Config_A,0.7047619047619048,0.6511627906976745,0.6363636363636364,0.6958228202971685,0.7555886736214604,0.695230998509687,direct,2month,0.02,1176,28,210,16,372,591,0.41904761904761906
liquid100_mat5,Logistic_Regression,Config_LLM,0.5238095238095238,0.4230769230769231,0.375,0.5019447870221042,0.514623695976155,0.5030737704918034,direct,2month,0.02,1176,28,210,36,372,591,0.41904761904761906
liquid100_mat5,Random_Forest,Config_LLM,0.45714285714285713,0.3951612903225806,0.5568181818181818,0.45709361393323655,0.46092585692995525,0.471032041728763,direct,2month,0.02,1176,28,210,36,372,591,0.41904761904761906
liquid100_mat5,XGBoost,Config_LLM,0.41904761904761906,0.38028169014084506,0.6136363636363636,0.4137299771167048,0.4456035767511177,0.4461624441132638,direct,2month,0.02,1176,28,210,36,372,591,0.41904761904761906
liquid100_mat5,LightGBM,Config_LLM,0.45714285714285713,0.4084507042253521,0.6590909090909091,0.45217391304347826,0.4802067809239941,0.4852831594634873,direct,2month,0.02,1176,28,210,36,372,591,0.41904761904761906
liquid100_mat5,Logistic_Regression,Config_Hybrid,0.5952380952380952,0.5164835164835165,0.5340909090909091,0.5862212846843924,0.6363636363636365,0.5867175856929956,direct,2month,0.02,1176,28,210,52,372,591,0.41904761904761906
liquid100_mat5,Random_Forest,Config_Hybrid,0.7095238095238096,0.6666666666666666,0.6136363636363636,0.6980126829958273,0.743433308494784,0.6961624441132638,direct,2month,0.02,1176,28,210,52,372,591,0.41904761904761906
liquid100_mat5,XGBoost,Config_Hybrid,0.680952380952381,0.6179775280898876,0.625,0.6728743809723094,0.7568926974664679,0.673155737704918,direct,2month,0.02,1176,28,210,52,372,591,0.41904761904761906
liquid100_mat5,LightGBM,Config_Hybrid,0.7047619047619048,0.6547619047619048,0.625,0.6947674418604651,0.7535394932935916,0.6936475409836065,direct,2month,0.02,1176,28,210,52,372,591,0.41904761904761906
