universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
liquid100_mat5,Logistic_Regression,Config_A,0.7121212121212122,0.5911602209944752,0.6445783132530121,0.6931060488764802,0.7656707912732009,0.697289156626506,any_relevance,month,0.02,2352,56,462,16,480,688,0.3593073593073593
liquid100_mat5,Random_Forest,Config_A,0.7380952380952381,0.6618705035971223,0.5542168674698795,0.7039010567017135,0.7598095083034843,0.6977165418430479,any_relevance,month,0.02,2352,56,462,16,480,688,0.3593073593073593
liquid100_mat5,XGBoost,Config_A,0.6883116883116883,0.5617977528089888,0.6024096385542169,0.6665597433841219,0.7359166395310974,0.6694480625203517,any_relevance,month,0.02,2352,56,462,16,480,688,0.3593073593073593
liquid100_mat5,LightGBM,Config_A,0.6861471861471862,0.56,0.5903614457831325,0.6630332540253416,0.7413708889612504,0.6651131553239987,any_relevance,month,0.02,2352,56,462,16,480,688,0.3593073593073593
liquid100_mat5,Logistic_Regression,Config_LLM,0.5497835497835498,0.36363636363636365,0.3373493975903614,0.5028145695364239,0.5107355096059915,0.5031341582546403,any_relevance,month,0.02,2352,56,462,36,480,688,0.3593073593073593
liquid100_mat5,Random_Forest,Config_LLM,0.5562770562770563,0.30303030303030304,0.18072289156626506,0.4576688521773986,0.47057147508954744,0.4738073917290785,any_relevance,month,0.02,2352,56,462,36,480,688,0.3593073593073593
liquid100_mat5,XGBoost,Config_LLM,0.5432900432900433,0.3076923076923077,0.21686746987951808,0.4626218971020325,0.46961494627157285,0.4716094106154347,any_relevance,month,0.02,2352,56,462,36,480,688,0.3593073593073593
liquid100_mat5,LightGBM,Config_LLM,0.5562770562770563,0.3617021276595745,0.3072289156626506,0.49999736034927855,0.5141749430153044,0.5015874308042982,any_relevance,month,0.02,2352,56,462,36,480,688,0.3593073593073593
liquid100_mat5,Logistic_Regression,Config_Hybrid,0.6471861471861472,0.5094339622641509,0.4879518072289157,0.6131706690638243,0.6269334093129273,0.6122191468577011,any_relevance,month,0.02,2352,56,462,52,480,688,0.3593073593073593
liquid100_mat5,Random_Forest,Config_Hybrid,0.7467532467532467,0.6644295302013423,0.5963855421686747,0.7182266009852216,0.7835599153370237,0.7137333116248779,any_relevance,month,0.02,2352,56,462,52,480,688,0.3593073593073593
liquid100_mat5,XGBoost,Config_Hybrid,0.6883116883116883,0.563953488372093,0.5843373493975904,0.6641153543227578,0.7252320091175513,0.665479485509606,any_relevance,month,0.02,2352,56,462,52,480,688,0.3593073593073593
liquid100_mat5,LightGBM,Config_Hybrid,0.7012987012987013,0.5786516853932584,0.6204819277108434,0.6804530874097834,0.747232171930967,0.6835517746662325,any_relevance,month,0.02,2352,56,462,52,480,688,0.3593073593073593
