universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
liquid200_mat5,Logistic_Regression,Config_A,0.6328671328671329,0.4888888888888889,0.42718446601941745,0.5894568471707657,0.6182290837710224,0.5879091729004191,direct_indirect,month,0.02,1456,56,286,16,285,390,0.36013986013986016
liquid200_mat5,Random_Forest,Config_A,0.7062937062937062,0.6043956043956044,0.5339805825242718,0.6723940435280642,0.7457955329195183,0.668629635524431,direct_indirect,month,0.02,1456,56,286,16,285,390,0.36013986013986016
liquid200_mat5,XGBoost,Config_A,0.6608391608391608,0.5254237288135594,0.6019417475728155,0.6423663482487012,0.7262454241604329,0.6479654093055334,direct_indirect,month,0.02,1456,56,286,16,285,390,0.36013986013986016
liquid200_mat5,LightGBM,Config_A,0.6713286713286714,0.5436893203883495,0.5436893203883495,0.6434293596477267,0.7231152846304844,0.6434293596477267,direct_indirect,month,0.02,1456,56,286,16,285,390,0.36013986013986016
liquid200_mat5,Logistic_Regression,Config_LLM,0.5244755244755245,0.3565217391304348,0.39805825242718446,0.49598299901518683,0.4904504217730384,0.4968433338638655,direct_indirect,month,0.02,1456,56,286,36,285,390,0.36013986013986016
liquid200_mat5,Random_Forest,Config_LLM,0.5629370629370629,0.328125,0.20388349514563106,0.47142751533969096,0.4858878455090456,0.4844554087750013,direct_indirect,month,0.02,1456,56,286,36,285,390,0.36013986013986016
liquid200_mat5,XGBoost,Config_LLM,0.5524475524475524,0.3287671232876712,0.23300970873786409,0.47474747474747475,0.4905565281977824,0.48262507294816703,direct_indirect,month,0.02,1456,56,286,36,285,390,0.36013986013986016
liquid200_mat5,LightGBM,Config_LLM,0.541958041958042,0.3372093023255814,0.2815533980582524,0.4824208766767513,0.4916175924452225,0.4850389941110934,direct_indirect,month,0.02,1456,56,286,36,285,390,0.36013986013986016
liquid200_mat5,Logistic_Regression,Config_Hybrid,0.6293706293706294,0.4845360824742268,0.4563106796116505,0.5925268817204301,0.6006684704758873,0.5915433179479017,direct_indirect,month,0.02,1456,56,286,52,285,390,0.36013986013986016
liquid200_mat5,Random_Forest,Config_Hybrid,0.7027972027972028,0.59,0.5728155339805825,0.6754642423271523,0.7485542999628627,0.674385909066794,direct_indirect,month,0.02,1456,56,286,52,285,390,0.36013986013986016
liquid200_mat5,XGBoost,Config_Hybrid,0.6503496503496503,0.5128205128205128,0.5825242718446602,0.6306818181818181,0.6999310308239164,0.6355244310042973,direct_indirect,month,0.02,1456,56,286,52,285,390,0.36013986013986016
liquid200_mat5,LightGBM,Config_Hybrid,0.6608391608391608,0.5263157894736842,0.5825242718446602,0.6398779775426755,0.7168550055705872,0.6437211523157726,direct_indirect,month,0.02,1456,56,286,52,285,390,0.36013986013986016
