universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
HOSE100_quality,Logistic_Regression,Config_A,0.6853518821603928,0.42332506203473946,0.694060211554109,0.6452188712611271,0.7509688317158156,0.6882435520738569,any_relevance,1week,0.02,24489,247,4888,16,1115,1234,0.25143207855973815
HOSE100_quality,Random_Forest,Config_A,0.7917348608837971,0.654014598540146,0.3645240032546786,0.6693229898082572,0.7746644307614716,0.6498761038410589,any_relevance,1week,0.02,24489,247,4888,16,1115,1234,0.25143207855973815
HOSE100_quality,XGBoost,Config_A,0.7207446808510638,0.4563543003851091,0.5785191212367778,0.6574595693278427,0.7533077706007524,0.6735175546058172,any_relevance,1week,0.02,24489,247,4888,16,1115,1234,0.25143207855973815
HOSE100_quality,LightGBM,Config_A,0.7217675941080196,0.4641095890410959,0.6891781936533767,0.6761808229416861,0.7846419464383441,0.7109460249491262,any_relevance,1week,0.02,24489,247,4888,16,1115,1234,0.25143207855973815
HOSE100_quality,Logistic_Regression,Config_LLM,0.28580196399345337,0.2503311258278146,0.9227013832384052,0.26238093070589946,0.49947753024242636,0.4972894727069315,any_relevance,1week,0.02,24489,247,4888,36,1115,1234,0.25143207855973815
HOSE100_quality,Random_Forest,Config_LLM,0.2909165302782324,0.2502790801518196,0.9121236777868186,0.27038316385979344,0.4992781711712774,0.4971932955755629,any_relevance,1week,0.02,24489,247,4888,36,1115,1234,0.25143207855973815
HOSE100_quality,XGBoost,Config_LLM,0.287847790507365,0.25033259423503323,0.9186330349877949,0.26558718506541446,0.499437058016047,0.4973050389478466,any_relevance,1week,0.02,24489,247,4888,36,1115,1234,0.25143207855973815
HOSE100_quality,LightGBM,Config_LLM,0.2845744680851064,0.25076923076923074,0.9283970707892596,0.259985913470403,0.5017972337010895,0.49836087483163444,any_relevance,1week,0.02,24489,247,4888,36,1115,1234,0.25143207855973815
HOSE100_quality,Logistic_Regression,Config_Hybrid,0.7027414075286416,0.4422084623323013,0.6973148901545972,0.6606772357335537,0.7657202911064952,0.7009394893516905,any_relevance,1week,0.02,24489,247,4888,52,1115,1234,0.25143207855973815
HOSE100_quality,Random_Forest,Config_Hybrid,0.7882569558101473,0.6447761194029851,0.3515052888527258,0.6617905510493988,0.7761904783083321,0.6432300972823345,any_relevance,1week,0.02,24489,247,4888,52,1115,1234,0.25143207855973815
HOSE100_quality,XGBoost,Config_Hybrid,0.7240180032733224,0.46328029375764995,0.6159479251423922,0.6668381676380143,0.7566133730465201,0.6881324758261838,any_relevance,1week,0.02,24489,247,4888,52,1115,1234,0.25143207855973815
HOSE100_quality,LightGBM,Config_Hybrid,0.7227905073649754,0.4656113537117904,0.694060211554109,0.677773580288417,0.7850166480946588,0.7132503845417444,any_relevance,1week,0.02,24489,247,4888,52,1115,1234,0.25143207855973815
