date,title,description,url,source,ticker,match_confidence,text_clean,text_tokenized
2022-01-04,"GVR: Tờ Trình thông qua số lượng, danh sách ứng cử viên HĐQT, BKS nhiệm kỳ 2021-2026","Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần&nbsp;thông báo&nbsp;Tờ Trình thông qua số lượng, danh sách ứng cử viên HĐQT, BKS nhiệm kỳ 2021-2026 như sau:",https://cafef.vn/du-lieu/GVR-520937/gvr-to-trinh-thong-qua-so-luong-danh-sach-ung-cu-vien-hdqt-bks-nhiem-ky-20212026.chn,cafef,GVR,partial,"gvr tờ trình thông qua số lượng, danh sách ứng cử viên hđqt, bks nhiệm kỳ 2021 2026 tập đoàn công nghiệp cao su việt nam công ty cổ phần nbsp thông báo nbsp tờ trình thông qua số lượng, danh sách ứng cử viên hđqt, bks nhiệm kỳ 2021 2026 như sau","gvr tờ_trình thông_qua số_lượng , danh_sách ứng_cử_viên hđqt , bks nhiệm_kỳ 2021 2026 tập_đoàn công_nghiệp cao_su việt_nam cổ_phần nbsp thông_báo nbsp tờ_trình thông_qua số_lượng , danh_sách ứng_cử_viên hđqt , bks nhiệm_kỳ 2021 2026 như sau"
2022-01-04,GVR: Điều chỉnh kế hoạch SXKD năm 2021 của công ty mẹ,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần&nbsp;thông báo&nbsp;điều chỉnh kế hoạch SXKD năm 2021 của công ty mẹ như sau:,https://cafef.vn/du-lieu/GVR-520904/gvr-dieu-chinh-ke-hoach-sxkd-nam-2021-cua-cong-ty-me.chn,cafef,GVR,partial,gvr điều chỉnh kế hoạch sxkd năm 2021 của công ty mẹ tập đoàn công nghiệp cao su việt nam công ty cổ phần nbsp thông báo nbsp điều chỉnh kế hoạch sxkd năm 2021 của công ty mẹ như sau,gvr điều_chỉnh kế_hoạch sxkd năm 2021 của mẹ tập_đoàn công_nghiệp cao_su việt_nam cổ_phần nbsp thông_báo nbsp điều_chỉnh kế_hoạch sxkd năm 2021 của mẹ như sau
2022-01-04,VCB: Nhắc nhở chậm CBTT Phó TGĐ nghỉ hưu,Sở Giao dịch chứng khoán Tp. HCM thông báo nhắc nhở chậm CBTT Phó TGĐ nghỉ hưu&nbsp;đối với Ngân hàng TMCP Ngoại Thương Việt Nam như sau:,https://cafef.vn/du-lieu/VCB-521000/vcb-nhac-nho-cham-cbtt-pho-tgd-nghi-huu.chn,cafef,VCB,exact,vcb nhắc nhở chậm cbtt phó tgđ nghỉ hưu sở giao dịch chứng khoán tp. hcm thông báo nhắc nhở chậm cbtt phó tgđ nghỉ hưu nbsp đối với ngân hàng tmcp ngoại thương việt nam như sau,vcb nhắc_nhở chậm cbtt phó tgđ nghỉ hưu_sở giao_dịch chứng_khoán tp . hcm thông_báo nhắc_nhở chậm cbtt phó tgđ nghỉ hưu_nbsp đối_với ngân_hàng tmcp ngoại_thương việt_nam như sau
2022-01-04,"PV Power (POW) lý giải nguyên nhân kết quả kinh doanh ""đi lùi"" trong năm 2021","Theo PV Power, sự cố tại Nhà máy Nhiệt điện Vũng Áng 1 là nguyên nhân ảnh hưởng đến kết quả sản xuất kinh doanh 2021 của Công ty.",https://cafef.vn/pv-power-pow-ly-giai-nguyen-nhan-ket-qua-kinh-doanh-di-lui-trong-nam-2021-20220104113403219.chn,cafef,POW,partial,"pv power pow lý giải nguyên nhân kết quả kinh doanh đi lùi trong năm 2021 theo pv power, sự cố tại nhà máy nhiệt điện vũng áng 1 là nguyên nhân ảnh hưởng đến kết quả sản xuất kinh doanh 2021 của công ty.","pv power pow lý_giải nguyên_nhân kết_quả kinh_doanh đi lùi trong năm 2021 theo pv power , sự_cố tại nhà_máy nhiệt_điện vũng áng 1 là nguyên_nhân ảnh_hưởng đến kết_quả sản_xuất kinh_doanh 2021 của ."
2022-01-04,BID: HĐQT thông qua thỏa thuận cho vay hợp vốn cấp tín dụng giữa BIDV Đồng Nai và BIDC Hà Nội,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;thông báo&nbsp;HĐQT thông qua thỏa thuận cho vay hợp vốn cấp tín dụng giữa BIDV Đồng Nai và BIDC Hà Nội như sau:,https://cafef.vn/du-lieu/BID-520886/bid-hdqt-thong-qua-thoa-thuan-cho-vay-hop-von-cap-tin-dung-giua-bidv-dong-nai-va-bidc-ha-noi.chn,cafef,BID,exact,bid hđqt thông qua thỏa thuận cho vay hợp vốn cấp tín dụng giữa bidv đồng nai và bidc hà nội ngân hàng thương mại cổ phần đầu tư và phát triển việt nam nbsp thông báo nbsp hđqt thông qua thỏa thuận cho vay hợp vốn cấp tín dụng giữa bidv đồng nai và bidc hà nội như sau,bid hđqt thông_qua thỏa_thuận cho vay hợp vốn cấp tín_dụng giữa bidv đồng_nai và bidc hà_nội ngân_hàng thương_mại cổ_phần đầu_tư và phát_triển việt_nam nbsp thông_báo nbsp_hđqt thông_qua thỏa_thuận cho vay hợp vốn cấp tín_dụng giữa bidv đồng_nai và bidc hà_nội như sau
2022-01-04,BID: HĐQT phê duyệt phương án và hợp cho thuê một phần diện tích trụ sở,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;thông báo&nbsp;HĐQT phê duyệt phương án và hợp cho thuê một phần diện tích trụ sở tạm thời chưa sử dụng tại tòa nhà 24 Lê Thánh Tôn như sau:,https://cafef.vn/du-lieu/BID-520883/bid-hdqt-phe-duyet-phuong-an-va-hop-cho-thue-mot-phan-dien-tich-tru-so.chn,cafef,BID,exact,bid hđqt phê duyệt phương án và hợp cho thuê một phần diện tích trụ sở ngân hàng thương mại cổ phần đầu tư và phát triển việt nam nbsp thông báo nbsp hđqt phê duyệt phương án và hợp cho thuê một phần diện tích trụ sở tạm thời chưa sử dụng tại tòa nhà 24 lê thánh tôn như sau,bid hđqt phê_duyệt phương_án và hợp cho thuê một phần diện_tích trụ_sở ngân_hàng thương_mại cổ_phần đầu_tư và phát_triển việt_nam nbsp thông_báo nbsp hđqt phê_duyệt phương_án và hợp cho thuê một phần diện_tích trụ_sở tạm_thời chưa sử_dụng tại tòa nhà 24 lê_thánh_tôn như sau
2022-01-04,VJC11912: Thông báo ngày đăng ký cuối cùng và xác nhận danh sách người sở hữu chứng khoán,Thông báo ngày đăng ký cuối cùng và xác nhận danh sách người sở hữu chứng khoán,https://cafef.vn/du-lieu/VJC-520715/vjc11912-thong-bao-ngay-dang-ky-cuoi-cung-va-xac-nhan-danh-sach-nguoi-so-huu-chung-khoan.chn,cafef,VJC,exact,vjc11912 thông báo ngày đăng ký cuối cùng và xác nhận danh sách người sở hữu chứng khoán thông báo ngày đăng ký cuối cùng và xác nhận danh sách người sở hữu chứng khoán,vjc11912 thông_báo ngày đăng_ký cuối_cùng và xác_nhận danh_sách người sở_hữu_chứng_khoán thông_báo ngày đăng_ký cuối_cùng và xác_nhận danh_sách người sở_hữu_chứng_khoán
2022-01-04,"Điểm danh những doanh nghiệp chốt quyền nhận cổ tức bằng tiền, bằng cổ phiếu và cổ phiếu thưởng tuần từ 4/1 đến 7/1/2022",Trong số đó có Sabeco sẽ chi tạm ứng cổ tức năm 2021 bằng tiền tỷ lệ 20%.,https://cafef.vn/diem-danh-nhung-doanh-nghiep-chot-quyen-nhan-co-tuc-bang-tien-bang-co-phieu-va-co-phieu-thuong-tuan-tu-41-den-712022-2022010313490751.chn,cafef,SAB,partial,"điểm danh những doanh nghiệp chốt quyền nhận cổ tức bằng tiền, bằng cổ phiếu và cổ phiếu thưởng tuần từ 4 1 đến 7 1 2022 trong số đó có sabeco sẽ chi tạm ứng cổ tức năm 2021 bằng tiền tỷ lệ 20%.","điểm_danh những chốt quyền nhận cổ_tức bằng tiền , bằng cổ_phiếu và cổ_phiếu thưởng tuần từ 4 1 đến 7 1 2022 trong số đó có sabeco sẽ chi tạm_ứng cổ_tức năm 2021 bằng tiền tỷ_lệ 20 % ."
2022-01-04,SSB: Giấy chứng nhận đăng ký chào bán thêm cổ phiếu ra công chúng và link bản cáo bạch,Ngân hàng Thương mại Cổ phần Đông Nam Á&nbsp;công bố&nbsp;Giấy chứng nhận đăng ký chào bán thêm cổ phiếu ra công chúng và link bản cáo bạch như sau:,https://cafef.vn/du-lieu/SSB-520586/ssb-giay-chung-nhan-dang-ky-chao-ban-them-co-phieu-ra-cong-chung-va-link-ban-cao-bach.chn,cafef,SSB,exact,ssb giấy chứng nhận đăng ký chào bán thêm cổ phiếu ra công chúng và link bản cáo bạch ngân hàng thương mại cổ phần đông nam á nbsp công bố nbsp giấy chứng nhận đăng ký chào bán thêm cổ phiếu ra công chúng và link bản cáo bạch như sau,ssb giấy chứng_nhận đăng_ký chào_bán thêm cổ_phiếu ra công_chúng và link bản_cáo bạch_ngân_hàng thương_mại cổ_phần_đông nam á_nbsp công_bố nbsp giấy chứng_nhận đăng_ký chào_bán thêm cổ_phiếu ra công_chúng và link bản cáo_bạch như sau
2022-01-04,GVR: Nghị quyết HĐQT thông qua hồ sơ liên quan công tác nhân sự ĐHĐCĐ bất thường năm 2021,Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần&nbsp;thông báo&nbsp;Nghị quyết HĐQT về việc thông qua hồ sơ liên quan công tác nhân sự ĐHĐCĐ bất thường năm 2021 như sau:,https://cafef.vn/du-lieu/GVR-520910/gvr-nghi-quyet-hdqt-thong-qua-ho-so-lien-quan-cong-tac-nhan-su-dhdcd-bat-thuong-nam-2021.chn,cafef,GVR,partial,gvr nghị quyết hđqt thông qua hồ sơ liên quan công tác nhân sự đhđcđ bất thường năm 2021 tập đoàn công nghiệp cao su việt nam công ty cổ phần nbsp thông báo nbsp nghị quyết hđqt về việc thông qua hồ sơ liên quan công tác nhân sự đhđcđ bất thường năm 2021 như sau,gvr nghị_quyết hđqt thông_qua hồ_sơ liên_quan công_tác nhân_sự đhđcđ bất_thường năm 2021 tập_đoàn công_nghiệp cao_su việt_nam cổ_phần nbsp thông_báo nbsp nghị_quyết hđqt về việc thông_qua hồ_sơ liên_quan công_tác nhân_sự đhđcđ bất_thường năm 2021 như sau
2022-01-05,VIC: Nghị quyết HĐQT v/v phê duyệt phương án phát hành cổ phiếu phổ thông,Tập đoàn Vingroup - Công ty Cổ phần&nbsp;thông báo&nbsp;Nghị quyết HĐQT về việc phê duyệt phương án phát hành cổ phiếu phổ thông để chuyển đổi cổ phiếu ưu đãi như sau:,https://cafef.vn/du-lieu/VIC-520283/vic-nghi-quyet-hdqt-vv-phe-duyet-phuong-an-phat-hanh-co-phieu-pho-thong.chn,cafef,VIC,exact,vic nghị quyết hđqt v v phê duyệt phương án phát hành cổ phiếu phổ thông tập đoàn vingroup công ty cổ phần nbsp thông báo nbsp nghị quyết hđqt về việc phê duyệt phương án phát hành cổ phiếu phổ thông để chuyển đổi cổ phiếu ưu đãi như sau,vic nghị_quyết hđqt v v phê_duyệt phương_án phát_hành cổ_phiếu phổ_thông tập_đoàn vingroup cổ_phần nbsp thông_báo nbsp nghị_quyết hđqt về việc phê_duyệt phương_án phát_hành cổ_phiếu phổ_thông để chuyển_đổi cổ_phiếu ưu_đãi như sau
2022-01-05,SSB: Chào bán cổ phiếu ra công chúng,Ngân hàng Thương mại Cổ phần Đông Nam Á&nbsp;thông báo&nbsp;chào bán cổ phiếu ra công chúng như sau:,https://cafef.vn/du-lieu/SSB-519833/ssb-chao-ban-co-phieu-ra-cong-chung.chn,cafef,SSB,exact,ssb chào bán cổ phiếu ra công chúng ngân hàng thương mại cổ phần đông nam á nbsp thông báo nbsp chào bán cổ phiếu ra công chúng như sau,ssb chào_bán cổ_phiếu ra công_chúng ngân_hàng thương_mại cổ_phần_đông nam á_nbsp thông_báo nbsp chào_bán cổ_phiếu ra công_chúng như sau
2022-01-05,SSB: Quyết định của HĐQT về thời gian thực hiện quyền mua cổ phiếu phát hành thêm,Ngân hàng Thương mại Cổ phần Đông Nam Á&nbsp;thông báo&nbsp;Quyết định của HĐQT về việc thời gian thực hiện quyền mua cổ phiếu phát hành thêm như sau:,https://cafef.vn/du-lieu/SSB-519818/ssb-quyet-dinh-cua-hdqt-ve-thoi-gian-thuc-hien-quyen-mua-co-phieu-phat-hanh-them.chn,cafef,SSB,exact,ssb quyết định của hđqt về thời gian thực hiện quyền mua cổ phiếu phát hành thêm ngân hàng thương mại cổ phần đông nam á nbsp thông báo nbsp quyết định của hđqt về việc thời gian thực hiện quyền mua cổ phiếu phát hành thêm như sau,ssb quyết_định của hđqt về thực_hiện quyền mua cổ_phiếu phát_hành thêm ngân_hàng thương_mại cổ_phần_đông nam á_nbsp thông_báo nbsp quyết_định của hđqt về việc thực_hiện quyền mua cổ_phiếu phát_hành thêm như sau
2022-01-05,HDB: Thay đổi địa điểm Phòng Giao dịch Đông Đô,Ngân hàng TMCP Phát triển Thành phố Hồ Chí Minh thông báo về việc thay đổi địa điểm Phòng Giao dịch Đông Đô như sau:,https://cafef.vn/du-lieu/HDB-520355/hdb-thay-doi-dia-diem-phong-giao-dich-dong-do.chn,cafef,HDB,exact,hdb thay đổi địa điểm phòng giao dịch đông đô ngân hàng tmcp phát triển thành phố hồ chí minh thông báo về việc thay đổi địa điểm phòng giao dịch đông đô như sau,hdb thay_đổi địa_điểm phòng giao_dịch đông_đô ngân_hàng tmcp phát_triển thành_phố hồ chí_minh thông_báo về việc thay_đổi địa_điểm phòng giao_dịch đông_đô như sau
2022-01-05,TCB: Quyết định của HĐQT v/v thay đổi địa điểm và chi nhánh quản lý Phòng giao dịch Minh Phụng,Ngân hàng TMCP Kỹ Thương Việt Nam&nbsp;thông báo&nbsp;Quyết định của HĐQT về việc thay đổi địa điểm và chi nhánh quản lý Phòng giao dịch Minh Phụng như sau:,https://cafef.vn/du-lieu/TCB-520268/tcb-quyet-dinh-cua-hdqt-vv-thay-doi-dia-diem-va-chi-nhanh-quan-ly-phong-giao-dich-minh-phung.chn,cafef,TCB,exact,tcb quyết định của hđqt v v thay đổi địa điểm và chi nhánh quản lý phòng giao dịch minh phụng ngân hàng tmcp kỹ thương việt nam nbsp thông báo nbsp quyết định của hđqt về việc thay đổi địa điểm và chi nhánh quản lý phòng giao dịch minh phụng như sau,tcb quyết_định của hđqt v v thay_đổi địa_điểm và chi_nhánh quản_lý phòng giao_dịch minh_phụng ngân_hàng tmcp kỹ_thương việt_nam nbsp thông_báo nbsp quyết_định của hđqt về việc thay_đổi địa_điểm và chi_nhánh quản_lý phòng giao_dịch minh_phụng như sau
2022-01-05,TCB: Quyết định của HĐQT v/v thay đổi địa chỉ phòng giao dịch Hưng Đạo Vương,Ngân hàng TMCP Kỹ Thương Việt Nam&nbsp;thông báo&nbsp;Quyết định của HĐQT về việc thay đổi địa chỉ phòng giao dịch Hưng Đạo Vương như sau:,https://cafef.vn/du-lieu/TCB-520271/tcb-quyet-dinh-cua-hdqt-vv-thay-doi-dia-chi-phong-giao-dich-hung-dao-vuong.chn,cafef,TCB,exact,tcb quyết định của hđqt v v thay đổi địa chỉ phòng giao dịch hưng đạo vương ngân hàng tmcp kỹ thương việt nam nbsp thông báo nbsp quyết định của hđqt về việc thay đổi địa chỉ phòng giao dịch hưng đạo vương như sau,tcb quyết_định của hđqt v v thay_đổi địa_chỉ phòng giao_dịch hưng_đạo vương ngân_hàng tmcp kỹ_thương việt_nam nbsp thông_báo nbsp quyết_định của hđqt về việc thay_đổi địa_chỉ phòng giao_dịch hưng_đạo vương như sau
2022-01-05,SHB: Công văn của UBCKNN về báo cáo kết quả chào bán thêm cổ phiếu ra công chúng của SHB,Ngân hàng TMCP Sài Gòn – Hà Nội&nbsp;thông báo&nbsp;công văn của UBCKNN về báo cáo kết quả chào bán thêm cổ phiếu ra công chúng của SHB như sau:,https://cafef.vn/du-lieu/SHB-520238/shb-cong-van-cua-ubcknn-ve-bao-cao-ket-qua-chao-ban-them-co-phieu-ra-cong-chung-cua-shb.chn,cafef,SHB,exact,shb công văn của ubcknn về báo cáo kết quả chào bán thêm cổ phiếu ra công chúng của shb ngân hàng tmcp sài gòn hà nội nbsp thông báo nbsp công văn của ubcknn về báo cáo kết quả chào bán thêm cổ phiếu ra công chúng của shb như sau,shb công_văn của ubcknn về báo_cáo kết_quả chào_bán thêm cổ_phiếu ra công_chúng của shb ngân_hàng tmcp sài gòn hà_nội nbsp thông_báo nbsp công_văn của ubcknn về báo_cáo kết_quả chào_bán thêm cổ_phiếu ra công_chúng của shb như sau
2022-01-05,SHB: Nghị quyết HĐQT v/v cấp hạn mức tín dụng cho khách hàng doanh nghiệp,Ngân hàng TMCP Sài Gòn – Hà Nội&nbsp;thông báo&nbsp;Nghị quyết HĐQT về việc cấp hạn mức tín dụng cho khách hàng doanh nghiệp như sau:,https://cafef.vn/du-lieu/SHB-520232/shb-nghi-quyet-hdqt-vv-cap-han-muc-tin-dung-cho-khach-hang-doanh-nghiep.chn,cafef,SHB,exact,shb nghị quyết hđqt v v cấp hạn mức tín dụng cho khách hàng doanh nghiệp ngân hàng tmcp sài gòn hà nội nbsp thông báo nbsp nghị quyết hđqt về việc cấp hạn mức tín dụng cho khách hàng doanh nghiệp như sau,shb nghị_quyết hđqt v v cấp hạn_mức tín_dụng cho khách_hàng ngân_hàng tmcp sài gòn hà_nội nbsp thông_báo nbsp nghị_quyết hđqt về việc cấp hạn_mức tín_dụng cho khách_hàng như sau
2022-01-05,BCM: Nghị quyết HĐQT về kết quả kinh doanh năm 2021 và kế hoạch kinh doanh năm 2022,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP thông báo&nbsp;Nghị quyết HĐQT về kết quả kinh doanh năm 2021 và kế hoạch kinh doanh năm 2022 như sau:,https://cafef.vn/du-lieu/BCM-519872/bcm-nghi-quyet-hdqt-ve-ket-qua-kinh-doanh-nam-2021-va-ke-hoach-kinh-doanh-nam-2022.chn,cafef,BCM,partial,bcm nghị quyết hđqt về kết quả kinh doanh năm 2021 và kế hoạch kinh doanh năm 2022 tổng công ty đầu tư và phát triển công nghiệp ctcp thông báo nbsp nghị quyết hđqt về kết quả kinh doanh năm 2021 và kế hoạch kinh doanh năm 2022 như sau,bcm nghị_quyết hđqt về kết_quả kinh_doanh năm 2021 và kế_hoạch kinh_doanh năm 2022 tổng_công_ty đầu_tư và phát_triển công_nghiệp ctcp thông_báo nbsp nghị_quyết hđqt về kết_quả kinh_doanh năm 2021 và kế_hoạch kinh_doanh năm 2022 như sau
2022-01-06,TCB: Quyết định của HĐQT thay đổi địa chỉ phòng giao dịch Trường Sơn,Ngân hàng TMCP Kỹ Thương Việt Nam&nbsp;thông báo&nbsp;Quyết định của HĐQT về việc thay đổi địa chỉ phòng giao dịch Trường Sơn như sau:,https://cafef.vn/du-lieu/TCB-519110/tcb-quyet-dinh-cua-hdqt-thay-doi-dia-chi-phong-giao-dich-truong-son.chn,cafef,TCB,exact,tcb quyết định của hđqt thay đổi địa chỉ phòng giao dịch trường sơn ngân hàng tmcp kỹ thương việt nam nbsp thông báo nbsp quyết định của hđqt về việc thay đổi địa chỉ phòng giao dịch trường sơn như sau,tcb quyết_định của hđqt thay_đổi địa_chỉ phòng giao_dịch trường sơn ngân_hàng tmcp kỹ_thương việt_nam nbsp thông_báo nbsp quyết_định của hđqt về việc thay_đổi địa_chỉ phòng giao_dịch trường_sơn như sau
2022-01-06,TCB: Quyết định của HĐQT thay đổi địa chỉ chi nhánh Thanh Hóa,Ngân hàng TMCP Kỹ Thương Việt Nam&nbsp;thông báo&nbsp;Quyết định của HĐQT về việc thay đổi địa chỉ chi nhánh Thanh Hóa như sau:,https://cafef.vn/du-lieu/TCB-519104/tcb-quyet-dinh-cua-hdqt-thay-doi-dia-chi-chi-nhanh-thanh-hoa.chn,cafef,TCB,exact,tcb quyết định của hđqt thay đổi địa chỉ chi nhánh thanh hóa ngân hàng tmcp kỹ thương việt nam nbsp thông báo nbsp quyết định của hđqt về việc thay đổi địa chỉ chi nhánh thanh hóa như sau,tcb quyết_định của hđqt thay_đổi địa_chỉ chi_nhánh thanh_hóa ngân_hàng tmcp kỹ_thương việt_nam nbsp thông_báo nbsp quyết_định của hđqt về việc thay_đổi địa_chỉ chi_nhánh thanh_hóa như sau
2022-01-06,TCB: Quyết định của HĐQT thay đổi mẫu con dấu phòng giao dịch Từ Sơn,Ngân hàng TMCP Kỹ Thương Việt Nam&nbsp;thông báo&nbsp;Quyết định của HĐQT về việc thay đổi mẫu con dấu phòng giao dịch Từ Sơn như sau:,https://cafef.vn/du-lieu/TCB-519101/tcb-quyet-dinh-cua-hdqt-thay-doi-mau-con-dau-phong-giao-dich-tu-son.chn,cafef,TCB,exact,tcb quyết định của hđqt thay đổi mẫu con dấu phòng giao dịch từ sơn ngân hàng tmcp kỹ thương việt nam nbsp thông báo nbsp quyết định của hđqt về việc thay đổi mẫu con dấu phòng giao dịch từ sơn như sau,tcb quyết_định của hđqt thay_đổi mẫu con_dấu phòng giao_dịch từ sơn ngân_hàng tmcp kỹ_thương việt_nam nbsp thông_báo nbsp quyết_định của hđqt về việc thay_đổi mẫu con_dấu phòng giao_dịch từ sơn như sau
2022-01-06,BVH: Thay đổi địa chỉ liên hệ,&nbsp;Tập đoàn Bảo Việt&nbsp;thông báo thay đổi địa chỉ liên hệ&nbsp; như sau:,https://cafef.vn/du-lieu/BVH-519068/bvh-thay-doi-dia-chi-lien-he.chn,cafef,BVH,partial,bvh thay đổi địa chỉ liên hệ nbsp tập đoàn bảo việt nbsp thông báo thay đổi địa chỉ liên hệ nbsp như sau,bvh thay_đổi địa_chỉ liên_hệ nbsp tập_đoàn bảo việt nbsp thông_báo thay_đổi địa_chỉ liên_hệ nbsp như sau
2022-01-06,"Becamex (BCM) ước lãi 1.128 tỷ đồng năm 2021, đặt kế hoạch lãi 1.381 tỷ đồng cho năm 2022","Becamex đặt mục tiêu lãi trước thuế 1.664 tỷ đồng năm 2022, tăng 25% so với năm 2021.",https://cafef.vn/becamex-bcm-uoc-lai-1128-ty-dong-nam-2021-dat-ke-hoach-lai-1381-ty-dong-cho-nam-2022-2022010518233366.chn,cafef,BCM,partial,"becamex bcm ước lãi 1.128 tỷ đồng năm 2021, đặt kế hoạch lãi 1.381 tỷ đồng cho năm 2022 becamex đặt mục tiêu lãi trước thuế 1.664 tỷ đồng năm 2022, tăng 25% so với năm 2021.","becamex bcm ước_lãi 1.128 tỷ đồng năm 2021 , đặt kế_hoạch lãi 1.381 tỷ đồng cho năm 2022 becamex đặt mục_tiêu lãi trước thuế 1.664 tỷ đồng năm 2022 , tăng 25 % so với năm 2021 ."
2022-01-06,VCB: Đã phát hành 1.023.639.123 cổ phiếu để trả cổ tức,Ngân hàng TMCP Ngoại Thương Việt Nam công bố báo cáo kết quả đợt phát hành cổ phiếu để trả cổ tức như sau:,https://cafef.vn/du-lieu/VCB-519254/vcb-da-phat-hanh-1023639123-co-phieu-de-tra-co-tuc.chn,cafef,VCB,exact,vcb đã phát hành 1.023.639.123 cổ phiếu để trả cổ tức ngân hàng tmcp ngoại thương việt nam công bố báo cáo kết quả đợt phát hành cổ phiếu để trả cổ tức như sau,vcb đã phát_hành 1.023.639.123 cổ_phiếu để trả cổ_tức ngân_hàng tmcp ngoại_thương việt_nam công_bố báo_cáo kết_quả đợt phát_hành cổ_phiếu để trả cổ_tức như sau
2022-01-07,MSN: Nghị quyết và Biên bản kiểm phiếu lấy ý kiến cổ đông bằng văn bản,Công ty Cổ phần Tập đoàn MaSan&nbsp;thông báo&nbsp;Nghị quyết và Biên bản kiểm phiếu lấy ý kiến cổ đông bằng văn bản như sau:,https://cafef.vn/du-lieu/MSN-518681/msn-nghi-quyet-va-bien-ban-kiem-phieu-lay-y-kien-co-dong-bang-van-ban.chn,cafef,MSN,partial,msn nghị quyết và biên bản kiểm phiếu lấy ý kiến cổ đông bằng văn bản công ty cổ phần tập đoàn masan nbsp thông báo nbsp nghị quyết và biên bản kiểm phiếu lấy ý kiến cổ đông bằng văn bản như sau,msn nghị_quyết và biên_bản kiểm_phiếu lấy ý_kiến cổ_đông bằng văn_bản cổ_phần tập_đoàn masan nbsp thông_báo nbsp nghị_quyết và biên_bản kiểm_phiếu lấy ý_kiến cổ_đông bằng văn_bản như sau
2022-01-07,VIC: Nghị quyết HĐQT thông qua giao dịch với bên liên quan trong năm 2022,Tập đoàn Vingroup - Công ty Cổ phần&nbsp;thông&nbsp;báo&nbsp;Nghị quyết HĐQT về việc thông qua giao dịch với bên liên quan trong năm 2022&nbsp;như sau:,https://cafef.vn/du-lieu/VIC-518819/vic-nghi-quyet-hdqt-thong-qua-giao-dich-voi-ben-lien-quan-trong-nam-2022.chn,cafef,VIC,exact,vic nghị quyết hđqt thông qua giao dịch với bên liên quan trong năm 2022 tập đoàn vingroup công ty cổ phần nbsp thông nbsp báo nbsp nghị quyết hđqt về việc thông qua giao dịch với bên liên quan trong năm 2022 nbsp như sau,vic nghị_quyết hđqt thông_qua giao_dịch với bên liên_quan trong năm 2022 tập_đoàn vingroup cổ_phần nbsp thông_nbsp báo nbsp nghị_quyết hđqt về việc thông_qua giao_dịch với bên liên_quan trong năm 2022 nbsp như sau
2022-01-07,BID: Quyết định thay đổi địa điểm trụ sở Chi nhánh Ba Mươi Tháng Tư,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;thông báo&nbsp;Quyết định thay đổi địa điểm trụ sở Chi nhánh Ba Mươi Tháng Tư như sau:,https://cafef.vn/du-lieu/BID-518561/bid-quyet-dinh-thay-doi-dia-diem-tru-so-chi-nhanh-ba-muoi-thang-tu.chn,cafef,BID,exact,bid quyết định thay đổi địa điểm trụ sở chi nhánh ba mươi tháng tư ngân hàng thương mại cổ phần đầu tư và phát triển việt nam nbsp thông báo nbsp quyết định thay đổi địa điểm trụ sở chi nhánh ba mươi tháng tư như sau,bid quyết_định thay_đổi địa_điểm trụ_sở chi_nhánh ba_mươi tháng tư ngân_hàng thương_mại cổ_phần đầu_tư và phát_triển việt_nam nbsp thông_báo nbsp quyết_định thay_đổi địa_điểm trụ_sở chi_nhánh ba_mươi tháng tư như sau
2022-01-08,Quảng Nam: Cảnh báo rao bán đất nền trái phép tại Dự án Khu phố chợ Chiên Đàn,,https://www.tinnhanhchungkhoan.vn/quang-nam-canh-bao-rao-ban-dat-nen-trai-phep-tai-du-an-khu-pho-cho-chien-dan-post288985.html,tnck,UNKNOWN,none,quảng nam cảnh báo rao bán đất nền trái phép tại dự án khu phố chợ chiên đàn,quảng_nam cảnh_báo rao bán đất nền trái_phép tại dự_án khu_phố chợ chiên đàn
2022-01-10,"STB: 20.1.2022, ngày GDKHQ tham dự Đại hội cổ đông thường niên năm tài chính 2021",Sở Giao dịch Chứng khoán TP.HCM thông báo về ngày đăng ký cuối cùng tham dự Đại hội cổ đông thường niên năm tài chính 2021 của&nbsp;Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín (mã CK: STB)&nbsp;như sau:,https://cafef.vn/du-lieu/STB-518033/stb-2012022-ngay-gdkhq-tham-du-dai-hoi-co-dong-thuong-nien-nam-tai-chinh-2021.chn,cafef,STB,exact,"stb 20.1.2022, ngày gdkhq tham dự đại hội cổ đông thường niên năm tài chính 2021 sở giao dịch chứng khoán tp.hcm thông báo về ngày đăng ký cuối cùng tham dự đại hội cổ đông thường niên năm tài chính 2021 của nbsp ngân hàng thương mại cổ phần sài gòn thương tín mã ck stb nbsp như sau","stb 20.1.2022 , ngày gdkhq tham_dự đại_hội cổ_đông thường_niên năm tài_chính 2021 sở giao_dịch chứng_khoán tp.hcm thông_báo về ngày đăng_ký cuối_cùng tham_dự đại_hội cổ_đông thường_niên năm tài_chính 2021 của nbsp ngân_hàng thương_mại cổ_phần sài gòn_thương tín_mã ck stb_nbsp như sau"
