universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
HOSE100_quality,Logistic_Regression,Config_A,0.5819672131147541,0.3851851851851852,0.7323943661971831,0.5715761206362322,0.6543596841162581,0.6263127900350077,any_relevance,2month,0.02,2888,29,488,16,759,1191,0.29098360655737704
HOSE100_quality,Random_Forest,Config_A,0.75,0.5735294117647058,0.5492957746478874,0.6931829894250788,0.7485243832939835,0.6908328584222097,any_relevance,2month,0.02,2888,29,488,16,759,1191,0.29098360655737704
HOSE100_quality,XGBoost,Config_A,0.7028688524590164,0.49056603773584906,0.5492957746478874,0.6517288052171772,0.7118374989823333,0.6575958642025563,any_relevance,2month,0.02,2888,29,488,16,759,1191,0.29098360655737704
HOSE100_quality,LightGBM,Config_A,0.7254098360655737,0.5256410256410257,0.5774647887323944,0.6763477262378492,0.7262069526988519,0.6817959781812262,any_relevance,2month,0.02,2888,29,488,16,759,1191,0.29098360655737704
HOSE100_quality,Logistic_Regression,Config_LLM,0.4036885245901639,0.27217125382262997,0.6267605633802817,0.40278320990146477,0.48489782626394207,0.46944964585199056,any_relevance,2month,0.02,2888,29,488,36,759,1191,0.29098360655737704
HOSE100_quality,Random_Forest,Config_LLM,0.4344262295081967,0.290625,0.6549295774647887,0.4328162110263278,0.5212488805666368,0.49943010665146953,any_relevance,2month,0.02,2888,29,488,36,759,1191,0.29098360655737704
HOSE100_quality,XGBoost,Config_LLM,0.3975409836065574,0.2610062893081761,0.5845070422535211,0.3955510616784631,0.4481397052837255,0.4526581454042172,any_relevance,2month,0.02,2888,29,488,36,759,1191,0.29098360655737704
HOSE100_quality,LightGBM,Config_LLM,0.38934426229508196,0.26506024096385544,0.6197183098591549,0.3888412594348345,0.45889644223723847,0.4572579988602133,any_relevance,2month,0.02,2888,29,488,36,759,1191,0.29098360655737704
HOSE100_quality,Logistic_Regression,Config_Hybrid,0.5819672131147541,0.3851851851851852,0.7323943661971831,0.5715761206362322,0.6540136774403648,0.6263127900350077,any_relevance,2month,0.02,2888,29,488,52,759,1191,0.29098360655737704
HOSE100_quality,Random_Forest,Config_Hybrid,0.7479508196721312,0.5714285714285714,0.5352112676056338,0.6886318246660614,0.7618965236505739,0.6852356916062852,any_relevance,2month,0.02,2888,29,488,52,759,1191,0.29098360655737704
HOSE100_quality,XGBoost,Config_Hybrid,0.7213114754098361,0.5192307692307693,0.5704225352112676,0.6715170952861753,0.7446674265244648,0.6768297647154604,any_relevance,2month,0.02,2888,29,488,52,759,1191,0.29098360655737704
HOSE100_quality,LightGBM,Config_Hybrid,0.7295081967213115,0.5304878048780488,0.6126760563380281,0.6858062628036289,0.7444638931857038,0.695066351868436,any_relevance,2month,0.02,2888,29,488,52,759,1191,0.29098360655737704
