universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
HOSE100_quality,Logistic_Regression,Config_A,0.5819672131147541,0.3851851851851852,0.7323943661971831,0.5715761206362322,0.6543596841162581,0.6263127900350077,direct,2month,0.02,2888,29,488,16,736,1090,0.29098360655737704
HOSE100_quality,Random_Forest,Config_A,0.75,0.5735294117647058,0.5492957746478874,0.6931829894250788,0.7485243832939835,0.6908328584222097,direct,2month,0.02,2888,29,488,16,736,1090,0.29098360655737704
HOSE100_quality,XGBoost,Config_A,0.7028688524590164,0.49056603773584906,0.5492957746478874,0.6517288052171772,0.7118374989823333,0.6575958642025563,direct,2month,0.02,2888,29,488,16,736,1090,0.29098360655737704
HOSE100_quality,LightGBM,Config_A,0.7254098360655737,0.5256410256410257,0.5774647887323944,0.6763477262378492,0.7262069526988519,0.6817959781812262,direct,2month,0.02,2888,29,488,16,736,1090,0.29098360655737704
HOSE100_quality,Logistic_Regression,Config_LLM,0.3975409836065574,0.2777777777777778,0.6690140845070423,0.39750050393065917,0.49365993649759826,0.47757062606855005,direct,2month,0.02,2888,29,488,36,736,1090,0.29098360655737704
HOSE100_quality,Random_Forest,Config_LLM,0.4139344262295082,0.27639751552795033,0.6267605633802817,0.4125134698275862,0.4857424896197997,0.47667507937800213,direct,2month,0.02,2888,29,488,36,736,1090,0.29098360655737704
HOSE100_quality,XGBoost,Config_LLM,0.38524590163934425,0.2606060606060606,0.6056338028169014,0.3845843422114609,0.45370634209883576,0.45021574533908654,direct,2month,0.02,2888,29,488,36,736,1090,0.29098360655737704
HOSE100_quality,LightGBM,Config_LLM,0.38729508196721313,0.26426426426426425,0.6197183098591549,0.3868599642819624,0.45109093869575834,0.45581291215501096,direct,2month,0.02,2888,29,488,36,736,1090,0.29098360655737704
HOSE100_quality,Logistic_Regression,Config_Hybrid,0.6557377049180327,0.42777777777777776,0.5422535211267606,0.6106900678101317,0.6961654318977448,0.6222828299275421,direct,2month,0.02,2888,29,488,52,736,1090,0.29098360655737704
HOSE100_quality,Random_Forest,Config_Hybrid,0.7540983606557377,0.5833333333333334,0.5422535211267606,0.6955518123401335,0.7509362533583002,0.6916469917772532,direct,2month,0.02,2888,29,488,52,736,1090,0.29098360655737704
HOSE100_quality,XGBoost,Config_Hybrid,0.7213114754098361,0.5185185185185185,0.5915492957746479,0.675125313283208,0.7351624196043312,0.6830578848815436,direct,2month,0.02,2888,29,488,52,736,1090,0.29098360655737704
HOSE100_quality,LightGBM,Config_Hybrid,0.7336065573770492,0.5375,0.6056338028169014,0.688329042781064,0.7445249531873321,0.6958804852234797,direct,2month,0.02,2888,29,488,52,736,1090,0.29098360655737704
