universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
HOSE100_quality_core_material,Logistic_Regression,Config_A,0.6716666666666666,0.44370860927152317,0.7010463378176383,0.6435547721668146,0.736615088092888,0.6806791481115921,direct,2week,0.02,12304,124,2400,16,985,1132,0.27875
HOSE100_quality_core_material,Random_Forest,Config_A,0.7691666666666667,0.6032315978456014,0.5022421524663677,0.696557793233896,0.790371481444062,0.687285143246471,direct,2week,0.02,12304,124,2400,16,985,1132,0.27875
HOSE100_quality_core_material,XGBoost,Config_A,0.7216666666666667,0.500587544065805,0.6367713004484304,0.6784338896020539,0.7671330585584768,0.6956242406343828,direct,2week,0.02,12304,124,2400,16,985,1132,0.27875
HOSE100_quality_core_material,LightGBM,Config_A,0.72125,0.5,0.70254110612855,0.6872808253635974,0.7873119989913985,0.7155108765766955,direct,2week,0.02,12304,124,2400,16,985,1132,0.27875
HOSE100_quality_core_material,Logistic_Regression,Config_LLM,0.6595833333333333,0.3238095238095238,0.20328849028400597,0.5148070697420297,0.5167688652972828,0.5196107384984443,direct,2week,0.02,12304,124,2400,36,985,1132,0.27875
HOSE100_quality_core_material,Random_Forest,Config_LLM,0.6829166666666666,0.3283582089552239,0.13153961136023917,0.49541817936690236,0.5026765074405957,0.5137767380891317,direct,2week,0.02,12304,124,2400,36,985,1132,0.27875
HOSE100_quality_core_material,XGBoost,Config_LLM,0.6820833333333334,0.3272058823529412,0.13303437967115098,0.49572042555335954,0.5029644942873254,0.5136575711180712,direct,2week,0.02,12304,124,2400,36,985,1132,0.27875
HOSE100_quality_core_material,LightGBM,Config_LLM,0.68125,0.32857142857142857,0.1375186846038864,0.4976193010505393,0.5051837632411345,0.5144554717069114,direct,2week,0.02,12304,124,2400,36,985,1132,0.27875
HOSE100_quality_core_material,Logistic_Regression,Config_Hybrid,0.7020833333333333,0.47695390781563124,0.7115097159940209,0.6714350076042883,0.7788701416791664,0.7049749619831456,direct,2week,0.02,12304,124,2400,52,985,1132,0.27875
HOSE100_quality_core_material,Random_Forest,Config_Hybrid,0.7766666666666666,0.6156521739130435,0.5291479820627802,0.7092003370961266,0.7978483453493362,0.7007380580446773,direct,2week,0.02,12304,124,2400,52,985,1132,0.27875
HOSE100_quality_core_material,XGBoost,Config_Hybrid,0.71625,0.4929906542056075,0.6307922272047832,0.6727518458265549,0.7699257106194178,0.6900350506330097,direct,2week,0.02,12304,124,2400,52,985,1132,0.27875
HOSE100_quality_core_material,LightGBM,Config_Hybrid,0.72125,0.5,0.6860986547085202,0.6851166427503579,0.7854122356846358,0.710467004997241,direct,2week,0.02,12304,124,2400,52,985,1132,0.27875
