universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
HOSE100_quality_core_material,Logistic_Regression,Config_A,0.7362132352941176,0.5297029702970297,0.6881028938906752,0.7010803023123351,0.7837920603193915,0.7217863246802154,direct,month,0.02,5689,58,1088,16,889,1132,0.2858455882352941
HOSE100_quality_core_material,Random_Forest,Config_A,0.7573529411764706,0.5755627009646302,0.5755627009646302,0.7028392655402302,0.7718552268391498,0.7028392655402302,direct,month,0.02,5689,58,1088,16,889,1132,0.2858455882352941
HOSE100_quality_core_material,XGBoost,Config_A,0.7012867647058824,0.48157894736842105,0.5884244372990354,0.6554059651020577,0.7291379574337773,0.667442591879891,direct,month,0.02,5689,58,1088,16,889,1132,0.2858455882352941
HOSE100_quality_core_material,LightGBM,Config_A,0.7215073529411765,0.5111111111111111,0.5916398713826366,0.673553133865753,0.7673796902092722,0.6825638224352051,direct,month,0.02,5689,58,1088,16,889,1132,0.2858455882352941
HOSE100_quality_core_material,Logistic_Regression,Config_LLM,0.5845588235294118,0.30140845070422534,0.3440514469453376,0.5109917864884752,0.5106167260508097,0.5124375638845092,direct,month,0.02,5689,58,1088,36,889,1132,0.2858455882352941
HOSE100_quality_core_material,Random_Forest,Config_LLM,0.6240808823529411,0.3055555555555556,0.24758842443729903,0.5099849248831926,0.4999710321253729,0.5111815996060369,direct,month,0.02,5689,58,1088,36,889,1132,0.2858455882352941
HOSE100_quality_core_material,XGBoost,Config_LLM,0.6204044117647058,0.29435483870967744,0.2347266881028939,0.5028847121870378,0.48602920789415965,0.5047507314388343,direct,month,0.02,5689,58,1088,36,889,1132,0.2858455882352941
HOSE100_quality_core_material,LightGBM,Config_LLM,0.6038602941176471,0.29591836734693877,0.2797427652733119,0.506627878226744,0.4961369270050941,0.5066667494320227,direct,month,0.02,5689,58,1088,36,889,1132,0.2858455882352941
HOSE100_quality_core_material,Logistic_Regression,Config_Hybrid,0.6461397058823529,0.4202586206896552,0.6270096463022508,0.614211047408533,0.682201724002367,0.6404031500494523,direct,month,0.02,5689,58,1088,52,889,1132,0.2858455882352941
HOSE100_quality_core_material,Random_Forest,Config_Hybrid,0.7573529411764706,0.5760517799352751,0.572347266881029,0.7022638693092296,0.7798607059057221,0.7018750491419302,direct,month,0.02,5689,58,1088,52,889,1132,0.2858455882352941
HOSE100_quality_core_material,XGBoost,Config_Hybrid,0.7095588235294118,0.4934725848563969,0.6077170418006431,0.6657216083880728,0.7427776881153085,0.6790193960611968,direct,month,0.02,5689,58,1088,52,889,1132,0.2858455882352941
HOSE100_quality_core_material,LightGBM,Config_Hybrid,0.7224264705882353,0.512,0.617363344051447,0.6785411000450037,0.763862162575989,0.6909210542651057,direct,month,0.02,5689,58,1088,52,889,1132,0.2858455882352941
