date,title,description,url,source,ticker,match_confidence
2022-05-12,BID121027: Quyết định chấp thuận niêm yết trái phiếu Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam,Quyết định chấp thuận niêm yết trái phiếu Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam (BID121027),https://cafef.vn/du-lieu/BID-465470/bid121027-quyet-dinh-chap-thuan-niem-yet-trai-phieu-ngan-hang-thuong-mai-co-phan-dau-tu-va-phat-trien-viet-nam.chn,cafef,BID,exact
2022-05-12,BID122005: Quyết định chấp thuận niêm yết trái phiếu Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam,Quyết định chấp thuận niêm yết trái phiếu Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam (BID122005),https://cafef.vn/du-lieu/BID-465473/bid122005-quyet-dinh-chap-thuan-niem-yet-trai-phieu-ngan-hang-thuong-mai-co-phan-dau-tu-va-phat-trien-viet-nam.chn,cafef,BID,exact
2022-05-12,BID122004: Quyết định chấp thuận niêm yết trái phiếu Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam,Quyết định chấp thuận niêm yết trái phiếu Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam (BID122004),https://cafef.vn/du-lieu/BID-465476/bid122004-quyet-dinh-chap-thuan-niem-yet-trai-phieu-ngan-hang-thuong-mai-co-phan-dau-tu-va-phat-trien-viet-nam.chn,cafef,BID,exact
2022-05-12,BID122003: Quyết định chấp thuận niêm yết trái phiếu Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam,Quyết định chấp thuận niêm yết trái phiếu Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam (BID122003),https://cafef.vn/du-lieu/BID-465479/bid122003-quyet-dinh-chap-thuan-niem-yet-trai-phieu-ngan-hang-thuong-mai-co-phan-dau-tu-va-phat-trien-viet-nam.chn,cafef,BID,exact
2022-05-12,BID121028: Quyết định chấp thuận niêm yết trái phiếu Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam,Quyết định chấp thuận niêm yết trái phiếu Ngân hàng Thương mại cổ phần Đầu tư và Phát triển Việt Nam (BID121028),https://cafef.vn/du-lieu/BID-465482/bid121028-quyet-dinh-chap-thuan-niem-yet-trai-phieu-ngan-hang-thuong-mai-co-phan-dau-tu-va-phat-trien-viet-nam.chn,cafef,BID,exact
2022-05-09,BID: Link công bố điều lệ công ty sửa đổi,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;thông báo link công bố điều lệ công ty sửa đổi như sau:,https://cafef.vn/du-lieu/BID-468197/bid-link-cong-bo-dieu-le-cong-ty-sua-doi.chn,cafef,BID,exact
2022-05-06,BID: HĐQT phê duyệt giao dịch với bên có liên quan,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;thông báo&nbsp;HĐQT phê duyệt giao dịch với bên có liên quan như sau:,https://cafef.vn/du-lieu/BID-469319/bid-hdqt-phe-duyet-giao-dich-voi-ben-co-lien-quan.chn,cafef,BID,exact
2022-04-29,BID: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2022,&nbsp;Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;thông báo Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2022 như sau:,https://cafef.vn/du-lieu/BID-473825/bid-nghi-quyet-va-bien-ban-hop-dhdcd-thuong-nien-nam-2022.chn,cafef,BID,exact
2022-04-29,BID: Nghị quyết HĐQT phê duyệt chương trình dự kiến và tài liệu ĐHĐCĐ thường niên 2022,&nbsp;Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam công bố Nghị quyết HĐQT về việc phê duyệt chương trình dự kiến và tài liệu ĐHĐCĐ thường niên 2022 như sau:,https://cafef.vn/du-lieu/BID-474749/bid-nghi-quyet-hdqt-phe-duyet-chuong-trinh-du-kien-va-tai-lieu-dhdcd-thuong-nien-2022.chn,cafef,BID,exact
2022-04-28,BID: Quyết định của NHNNVN v/v gia hạn thời hạn các hoạt động ngoại hối khác của BID,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;thông báo&nbsp;Quyết định của NHNNVN về việc gia hạn thời hạn các hoạt động ngoại hối khác của BID như sau:,https://cafef.vn/du-lieu/BID-475754/bid-quyet-dinh-cua-nhnnvn-vv-gia-han-thoi-han-cac-hoat-dong-ngoai-hoi-khac-cua-bid.chn,cafef,BID,exact
2022-04-22,BID: Nghị quyết HĐQT hê duyệt phương án phát hành trái phiếu theo hình thức phát hành riêng lẻ,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;công bố&nbsp;Nghị quyết HĐQT về việc phê duyệt phương án phát hành trái phiếu theo hình thức phát hành riêng lẻ trong năm 2022 như sau:,https://cafef.vn/du-lieu/BID-481964/bid-nghi-quyet-hdqt-he-duyet-phuong-an-phat-hanh-trai-phieu-theo-hinh-thuc-phat-hanh-rieng-le.chn,cafef,BID,exact
2022-04-19,BID: Quyết định của HĐQT v/v thay đổi địa chỉ đặt trụ sở Chi nhánh Nam Thái Nguyên,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;công bố&nbsp;Quyết định của HĐQT về việc thay đổi địa chỉ đặt trụ sở Chi nhánh Nam Thái Nguyên như sau:,https://cafef.vn/du-lieu/BID-485666/bid-quyet-dinh-cua-hdqt-vv-thay-doi-dia-chi-dat-tru-so-chi-nhanh-nam-thai-nguyen.chn,cafef,BID,exact
2022-04-12,BID: Link công bố tài liệu họp ĐHĐCĐ thường niên năm 2022,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;thông báo link công bố tài liệu họp ĐHĐCĐ thường niên năm 2022 như sau:,https://cafef.vn/du-lieu/BID-491252/bid-link-cong-bo-tai-lieu-hop-dhdcd-thuong-nien-nam-2022.chn,cafef,BID,exact
2022-04-06,BID: Quyết định của NHNN v/v mở và sử dụng tài khoản nghoại tệ ở nước ngoài,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;công bố&nbsp;Quyết định của NHNN về việc mở và sử dụng tài khoản nghoại tệ ở nước ngoài như sau:,https://cafef.vn/du-lieu/BID-494720/bid-quyet-dinh-cua-nhnn-vv-mo-va-su-dung-tai-khoan-nghoai-te-o-nuoc-ngoai.chn,cafef,BID,exact
2022-04-04,BID: Quyết định của NHNNVN về việc bổ sung nội dung Giấy phép thành lập và hoạt động của BID,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;thông báo&nbsp;&nbsp;Quyết định của NHNNVN về việc bổ sung nội dung Giấy phép thành lập và hoạt động của BID như sau:,https://cafef.vn/du-lieu/BID-497174/bid-quyet-dinh-cua-nhnnvn-ve-viec-bo-sung-noi-dung-giay-phep-thanh-lap-va-hoat-dong-cua-bid.chn,cafef,BID,exact
2022-02-07,"BID: Báo cáo tình hình thanh toán gốc, lãi trái phiếu phát hành ra công chúng năm 2021","&nbsp;Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam công bố&nbsp;Báo cáo tình hình thanh toán gốc, lãi trái phiếu phát hành ra công chúng năm 2021&nbsp;như sau:",https://cafef.vn/du-lieu/BID-502262/bid-bao-cao-tinh-hinh-thanh-toan-goc-lai-trai-phieu-phat-hanh-ra-cong-chung-nam-2021.chn,cafef,BID,exact
2022-02-07,"BID: Báo cáo tình hình thanh toán gốc, lãi trái phiếu phát hành riêng lẻ năm 2021","&nbsp;Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam công bố&nbsp;Báo cáo tình hình thanh toán gốc, lãi trái phiếu phát hành riêng lẻ năm 2021 như sau:",https://cafef.vn/du-lieu/BID-502271/bid-bao-cao-tinh-hinh-thanh-toan-goc-lai-trai-phieu-phat-hanh-rieng-le-nam-2021.chn,cafef,BID,exact
2022-02-07,BID: Báo cáo kết quả đợt chào bán trái phiếu ra công chúng,&nbsp;Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam công bố Báo cáo kết quả đợt chào bán trái phiếu ra công chúng&nbsp;như sau:,https://cafef.vn/du-lieu/BID-502295/bid-bao-cao-ket-qua-dot-chao-ban-trai-phieu-ra-cong-chung.chn,cafef,BID,exact
2022-01-26,BID: Báo cáo tình hình quản trị công ty năm 2021,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam công bố báo cáo tình hình quản trị công ty năm 2021 như sau:,https://cafef.vn/du-lieu/BID-506318/bid-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2021.chn,cafef,BID,exact
2022-01-26,BID: Nhắc nhở chậm CBTT thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,Sở Giao dịch chứng khoán Tp. HCM thông báo nhắc nhở chậm CBTT thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành của&nbsp;Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (mã CK: BID) như sau:,https://cafef.vn/du-lieu/BID-507293/bid-nhac-nho-cham-cbtt-thay-doi-so-luong-co-phieu-co-quyen-bieu-quyet-dang-luu-hanh.chn,cafef,BID,exact
2022-01-25,BID: Quyết định của HĐQT v/v thay đổi địa điểm trụ sở chi nhánh Quận 7,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;công bố&nbsp;Quyết định của HĐQT về việc thay đổi địa điểm trụ sở chi nhánh Quận 7 như sau:,https://cafef.vn/du-lieu/BID-507497/bid-quyet-dinh-cua-hdqt-vv-thay-doi-dia-diem-tru-so-chi-nhanh-quan-7.chn,cafef,BID,exact
2022-01-19,BID: Công văn của UBCKNN về báo cáo điều chỉnh kêt quả phát hành cổ phiếu để trả cổ tức của BID,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;thông báo&nbsp;công văn của UBCKNN về báo cáo điều chỉnh kêt quả phát hành cổ phiếu để trả cổ tức của BID như sau:,https://cafef.vn/du-lieu/BID-512480/bid-cong-van-cua-ubcknn-ve-bao-cao-dieu-chinh-ket-qua-phat-hanh-co-phieu-de-tra-co-tuc-cua-bid.chn,cafef,BID,exact
2022-01-19,BID: HĐQT thông qua dự thảo phụ lục hợp đồng sửa đổi khoản vay hợp vốn với Keb Hanabank,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam thông báo HĐQT thông qua dự thảo phụ lục hợp đồng sửa đổi khoản vay hợp vốn với Keb Hanabank&nbsp;như sau:,https://cafef.vn/du-lieu/BID-512951/bid-hdqt-thong-qua-du-thao-phu-luc-hop-dong-sua-doi-khoan-vay-hop-von-voi-keb-hanabank.chn,cafef,BID,exact
2022-01-07,BID: Quyết định thay đổi địa điểm trụ sở Chi nhánh Ba Mươi Tháng Tư,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;thông báo&nbsp;Quyết định thay đổi địa điểm trụ sở Chi nhánh Ba Mươi Tháng Tư như sau:,https://cafef.vn/du-lieu/BID-518561/bid-quyet-dinh-thay-doi-dia-diem-tru-so-chi-nhanh-ba-muoi-thang-tu.chn,cafef,BID,exact
2022-01-04,BID: HĐQT phê duyệt phương án và hợp cho thuê một phần diện tích trụ sở,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;thông báo&nbsp;HĐQT phê duyệt phương án và hợp cho thuê một phần diện tích trụ sở tạm thời chưa sử dụng tại tòa nhà 24 Lê Thánh Tôn như sau:,https://cafef.vn/du-lieu/BID-520883/bid-hdqt-phe-duyet-phuong-an-va-hop-cho-thue-mot-phan-dien-tich-tru-so.chn,cafef,BID,exact
2022-01-04,BID: HĐQT thông qua thỏa thuận cho vay hợp vốn cấp tín dụng giữa BIDV Đồng Nai và BIDC Hà Nội,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;thông báo&nbsp;HĐQT thông qua thỏa thuận cho vay hợp vốn cấp tín dụng giữa BIDV Đồng Nai và BIDC Hà Nội như sau:,https://cafef.vn/du-lieu/BID-520886/bid-hdqt-thong-qua-thoa-thuan-cho-vay-hop-von-cap-tin-dung-giua-bidv-dong-nai-va-bidc-ha-noi.chn,cafef,BID,exact
2026-03-25,BID: Số lượng cổ phiếu có quyền biểu quyết đang lưu hành là 7.280.065.210 cp,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam công bố Kết quả đợt chào bán cổ phiếu riêng lẻ và Thông báo thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,https://cafef.vn/du-lieu/BID-2427129/bid-so-luong-co-phieu-co-quyen-bieu-quyet-dang-luu-hanh-la-7280065210-cp.chn,cafef,BID,exact
2025-10-08,"BID: 14.10.2025, ngày GDKHQ trả cổ tức năm 2024 bằng tiền mặt (450 đ/cp)",Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh thông báo ngày ĐKCC chi trả cổ tức năm 2024 bằng tiền mặt của Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam,https://cafef.vn/du-lieu/BID-2312564/bid-14102025-ngay-gdkhq-tra-co-tuc-nam-2024-bang-tien-mat-450-dcp.chn,cafef,BID,exact
2023-12-14,BID: Báo cáo kết quả phát hành cổ phiếu để trả cổ tức,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam báo cáo kết quả phát hành cổ phiếu để trả cổ tức,https://cafef.vn/du-lieu/BID-1914259/bid-bao-cao-ket-qua-phat-hanh-co-phieu-de-tra-co-tuc.chn,cafef,BID,exact
2023-11-21,"BID: 28.11.2023, ngày GDKHQ phát hành cổ phiếu để trả cổ tức (tỷ lệ 100:12,69)",Sở Giao dịch Chứng khoán Thành phố Hồ Chí Minh thông báo ngày ĐKCC phát hành cổ phiếu để trả cổ tức của Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam (mã CK: BID),https://cafef.vn/du-lieu/BID-1912517/bid-28112023-ngay-gdkhq-phat-hanh-co-phieu-de-tra-co-tuc-ty-le-1001269.chn,cafef,BID,exact
2022-01-14,BID: Đã phát phát hành 1.036.505.776 cổ phiếu để trả cổ tức,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam&nbsp;công bố Báo cáo kết quả đợt phát phát hành cổ phiếu để trả cổ tức như sau:,https://cafef.vn/du-lieu/BID-515189/bid-da-phat-phat-hanh-1036505776-co-phieu-de-tra-co-tuc.chn,cafef,BID,exact
2026-06-08,BVH: Thông báo mời họp ĐHĐCĐ thường niên năm 2026,Tập đoàn Bảo Việt thông báo mời họp ĐHĐCĐ thường niên năm 2026,https://cafef.vn/du-lieu/BVH-2904050/bvh-thong-bao-moi-hop-dhdcd-thuong-nien-nam-2026.chn,cafef,BVH,partial
2026-06-08,BVH: Nghị quyết HĐQT phê duyệt kế hoạch tổ chức ĐHĐCĐ thường niên năm 2026,Tập đoàn Bảo Việt thông báo Nghị quyết HĐQT về việc phê duyệt kế hoạch tổ chức ĐHĐCĐ TN năm 2026,https://cafef.vn/du-lieu/BVH-2904105/bvh-nghi-quyet-hdqt-phe-duyet-ke-hoach-to-chuc-dhdcd-thuong-nien-nam-2026.chn,cafef,BVH,partial
2026-06-08,"BVH: Nghị quyết HĐQT phê duyệt các hợp đồng, giao dịch với Người có liên quan năm 2026","Tập đoàn Bảo Việt thông báo Nghị quyết HĐQT phê duyệt các hợp đồng, giao dịch với Người có liên quan năm 2026",https://cafef.vn/du-lieu/BVH-2904106/bvh-nghi-quyet-hdqt-phe-duyet-cac-hop-dong-giao-dich-voi-nguoi-co-lien-quan-nam-2026.chn,cafef,BVH,partial
2026-06-08,BVH: Nghị quyết HĐQT về kế hoạch tổ chức ĐHĐCĐ thường niên năm 2026,Tập đoàn Bảo Việt thông báo Nghị quyết HĐQT về Kế hoạch tổ chức ĐHĐCĐ TN năm 2026,https://cafef.vn/du-lieu/BVH-2904108/bvh-nghi-quyet-hdqt-ve-ke-hoach-to-chuc-dhdcd-thuong-nien-nam-2026.chn,cafef,BVH,partial
2026-06-08,"BVH: CBTT theo quy định Điều 1, Nghị định 245/2025","Tập đoàn Bảo Việt công bố thông tin theo quy định Điều 1, Nghị định 245/2025",https://cafef.vn/du-lieu/BVH-2904130/bvh-cbtt-theo-quy-dinh-dieu-1-nghi-dinh-2452025.chn,cafef,BVH,partial
2026-06-08,BVH: Báo cáo tiến độ sử dụng vốn/ số tiền thu được từ đợt chào bán phát hành,Tập đoàn Bảo Việt công bố Báo cáo 732/2026 ngày 05/06/2026,https://cafef.vn/du-lieu/BVH-2904125/bvh-bao-cao-tien-do-su-dung-von-so-tien-thu-duoc-tu-dot-chao-ban-phat-hanh.chn,cafef,BVH,partial
2026-06-08,"BVH: Báo cáo 732/2026, 733/2026 ngày 05/06/2026","Tập đoàn Bảo Việt công bố Báo cáo 732/2026, 733/2026 ngày 05/06/2026",https://cafef.vn/du-lieu/BVH-2904092/bvh-bao-cao-7322026-7332026-ngay-05062026.chn,cafef,BVH,partial
2026-06-08,BVH: Thông báo giao dịch với người có liên quan,Tập đoàn Bảo Việt thông báo giao dịch với người có liên quan,https://cafef.vn/du-lieu/BVH-2904093/bvh-thong-bao-giao-dich-voi-nguoi-co-lien-quan.chn,cafef,BVH,partial
2026-05-14,"BVH: 27.5.2026, ngày GDKHQ tổ chức ĐHĐCĐ thường niên năm 2026",Sở Giao dịch Chứng khoán TP.HCM thông báo về ngày đăng ký cuối cùng tổ chức ĐHĐCĐ thường niên năm 2026 của Tập đoàn Bảo Việt,https://cafef.vn/du-lieu/BVH-2887342/bvh-2752026-ngay-gdkhq-to-chuc-dhdcd-thuong-nien-nam-2026.chn,cafef,BVH,partial
2026-05-11,BVH: Kế hoạch tổ chức ĐHĐCĐ thường niên năm 2026,Tập đoàn Bảo Việt công bố kế hoạch tổ chức ĐHĐCĐ thường niên năm 2026,https://cafef.vn/du-lieu/BVH-2884388/bvh-ke-hoach-to-chuc-dhdcd-thuong-nien-nam-2026.chn,cafef,BVH,partial
2026-05-11,BVH: Nghị quyết HĐQT về kế hoạch tổ chức ĐHĐCĐ thường niên năm 2026,Tập đoàn Bảo Việt công bố Nghị quyết HĐQT về kế hoạch tổ chức ĐHĐCĐ thường niên năm 2026,https://cafef.vn/du-lieu/BVH-2884386/bvh-nghi-quyet-hdqt-ve-ke-hoach-to-chuc-dhdcd-thuong-nien-nam-2026.chn,cafef,BVH,partial
2026-05-11,BVH: Thông báo về ngày đăng ký cuối cùng để thực hiện quyền tham dự ĐHĐCĐ thường niên năm 2026,Tập đoàn Bảo Việt thông báo về ngày đăng ký cuối cùng để thực hiện quyền tham dự ĐHĐCĐ thường niên năm 2026,https://cafef.vn/du-lieu/BVH-2884393/bvh-thong-bao-ve-ngay-dang-ky-cuoi-cung-de-thuc-hien-quyen-tham-du-dhdcd-thuong-nien-nam-2026.chn,cafef,BVH,partial
2026-05-08,BVS: Nghị quyết HĐQT ký các hợp đồng với Tập đoàn Bảo Việt và các công ty liên quan,BVS: Nghị quyết HĐQT ký các hợp đồng với Tập đoàn Bảo Việt và các công ty liên quan,https://cafef.vn/du-lieu/BVH-2882680/bvs-nghi-quyet-hdqt-ky-cac-hop-dong-voi-tap-doan-bao-viet-va-cac-cong-ty-lien-quan.chn,cafef,BVH,partial
2026-04-29,BVH: Nghị quyết HĐQT về kế hoạch tổ chức ĐHĐCĐ thường niên 2026,Tập đoàn Bảo Việt thông báo Nghị quyết HĐQT về kế hoạch tổ chức ĐHĐCĐTN 2026,https://cafef.vn/du-lieu/BVH-2876604/bvh-nghi-quyet-hdqt-ve-ke-hoach-to-chuc-dhdcd-thuong-nien-2026.chn,cafef,BVH,partial
2026-04-29,BVH: CBTT thời gian tổ chức ĐHĐCĐ thường niên năm 2026,Tập đoàn Bảo Việt thông báo thời gian tổ chức ĐHĐCĐ thường niên năm 2026,https://cafef.vn/du-lieu/BVH-2876598/bvh-cbtt-thoi-gian-to-chuc-dhdcd-thuong-nien-nam-2026.chn,cafef,BVH,partial
2026-04-21,BVH: Thông báo đường dẫn báo cáo thường niên năm 2025,Tập đoàn Bảo Việt thông báo đường dẫn báo cáo thường niên năm 2025,https://cafef.vn/du-lieu/BVH-2672181/bvh-thong-bao-duong-dan-bao-cao-thuong-nien-nam-2025.chn,cafef,BVH,partial
2026-04-21,BVH: Báo cáo tích hợp 2025,Tập đoàn Bảo Việt công bố báo cáo tích hợp 2025,https://cafef.vn/du-lieu/BVH-2672179/bvh-bao-cao-tich-hop-2025.chn,cafef,BVH,partial
2026-03-27,"BVH: Nghị quyết HĐQT phê duyệt nội dung chủ yếu của các hợp đồng, giao dịch với BVSC","Tập đoàn Bảo Việt thông báo Nghị quyết HĐQT về việc phê duyệt nội dung chủ yếu của các hợp đồng, giao dịch với BVSC",https://cafef.vn/du-lieu/BVH-2582078/bvh-nghi-quyet-hdqt-phe-duyet-noi-dung-chu-yeu-cua-cac-hop-dong-giao-dich-voi-bvsc.chn,cafef,BVH,partial
2026-03-27,BVH: CBTT giao dịch với người có liên quan,Tập đoàn Bảo Việt thông báo giao dịch với người có liên quan,https://cafef.vn/du-lieu/BVH-2583334/bvh-cbtt-giao-dich-voi-nguoi-co-lien-quan.chn,cafef,BVH,partial
2026-02-05,BVH: Thông báo giao dịch với Người có liên quan,Tập đoàn Bảo Việt thông báo giao dịch với Người có liên quan,https://cafef.vn/du-lieu/BVH-2397956/bvh-thong-bao-giao-dich-voi-nguoi-co-lien-quan.chn,cafef,BVH,partial
2026-02-05,"BVH: Nghị quyết HĐQT phê duyệt chủ trương các hợp đồng, giao dịch với Người có liên quan năm 2026","Tập đoàn Bảo Việt công bố Nghị quyết HĐQT phê duyệt chủ trương các hợp đồng, giao dịch với Người có liên quan năm 2026",https://cafef.vn/du-lieu/BVH-2397947/bvh-nghi-quyet-hdqt-phe-duyet-chu-truong-cac-hop-dong-giao-dich-voi-nguoi-co-lien-quan-nam-2026.chn,cafef,BVH,partial
2026-02-04,BVH: Báo cáo tình hình quản trị công ty năm 2025,Tập đoàn Bảo Việt công bố báo cáo tình hình quản trị công ty năm 2025,https://cafef.vn/du-lieu/BVH-2397160/bvh-bao-cao-tinh-hinh-quan-tri-cong-ty-nam-2025.chn,cafef,BVH,partial
2026-01-13,"BVH: Nghị quyết HĐQT về việc phê duyệt các hợp đồng, giao dịch với Người có liên quan năm 2026","Tập đoàn Bảo Việt công bố Nghị quyết HĐQT về việc phê duyệt các hợp đồng, giao dịch với Người có liên quan năm 2026",https://cafef.vn/du-lieu/BVH-2382735/bvh-nghi-quyet-hdqt-ve-viec-phe-duyet-cac-hop-dong-giao-dich-voi-nguoi-co-lien-quan-nam-2026.chn,cafef,BVH,partial
2026-01-13,"BVH: Nghị quyết HĐQT phê duyệt Hợp đồng, giao dịch giữa Công đoàn Cơ quan Tập đoàn Bảo Việt và Người có liên quan",Tập đoàn Bảo Việt công bố Nghị quyết HĐQT số 02/2026 ngày 10/01/2026,https://cafef.vn/du-lieu/BVH-2382737/bvh-nghi-quyet-hdqt-phe-duyet-hop-dong-giao-dich-giua-cong-doan-co-quan-tap-doan-bao-viet-va-nguoi-co-lien-quan.chn,cafef,BVH,partial
2026-01-12,BVH: CBTT giao dịch với người có liên quan,Tập đoàn Bảo Việt thông báo giao dịch với người có liên quan,https://cafef.vn/du-lieu/BVH-2381153/bvh-cbtt-giao-dich-voi-nguoi-co-lien-quan.chn,cafef,BVH,partial
2026-01-12,"BVH: Nghị quyết HĐQT v/v Sửa chữa, nâng cấp nhà ăn tập thể tại tầng mái tòa nhà Bảo Việt, số 8 Lê Thái Tỗ, phường Hoàn Kiếm, Hà Nội",Tập đoàn Bảo Việt thông báo Nghị quyết HĐQT số 02 ngày 10/01/2026,https://cafef.vn/du-lieu/BVH-2381193/bvh-nghi-quyet-hdqt-vv-sua-chua-nang-cap-nha-an-tap-the-tai-tang-mai-toa-nha-bao-viet-so-8-le-thai-to-phuong-hoan-kiem-ha-noi.chn,cafef,BVH,partial
2026-01-12,"BVH: Nghị quyết HĐQT phê duyệt các hợp đồng, giao dịch giữa Tập đoàn Bảo Việt với Người có liên quan năm 2026",Tập đoàn Bảo Việt thông báo Nghị quyết HĐQT số 03 ngày 10/01/2026,https://cafef.vn/du-lieu/BVH-2381195/bvh-nghi-quyet-hdqt-phe-duyet-cac-hop-dong-giao-dich-giua-tap-doan-bao-viet-voi-nguoi-co-lien-quan-nam-2026.chn,cafef,BVH,partial
2026-01-05,"BVH: Nghị quyết HĐQT phê duyệt chủ trương các Hợp đồng, giao dịch với Người có liên quan năm 2026","Tập đoàn Bảo Việt công bố Nghị quyết HĐQT về việc phê duyệt chủ trương các Hợp đồng, giao dịch với Người có liên quan năm 202",https://cafef.vn/du-lieu/BVH-2376454/bvh-nghi-quyet-hdqt-phe-duyet-chu-truong-cac-hop-dong-giao-dich-voi-nguoi-co-lien-quan-nam-2026.chn,cafef,BVH,partial
2025-12-30,"BVH: Nghị quyết HĐQT chấp thuận chủ trương hợp đồng, giao dịch giữa Tập đoàn Bảo Việt với Người có liên quan",Tập đoàn Bảo Việt công bố Nghị quyết HĐQT số 89/2025 ngày 30/12/2025,https://cafef.vn/du-lieu/BVH-2373430/bvh-nghi-quyet-hdqt-chap-thuan-chu-truong-hop-dong-giao-dich-giua-tap-doan-bao-viet-voi-nguoi-co-lien-quan.chn,cafef,BVH,partial
2025-12-30,BVH: Nghị quyết HĐQT phê duyệt chủ trương giao dịch giữa Tập đoàn Bảo Việt và Người có liên quan,Tập đoàn Bảo Việt công bố Nghị quyết HĐQT số 87/2025 ngày 29/12/2025,https://cafef.vn/du-lieu/BVH-2375389/bvh-nghi-quyet-hdqt-phe-duyet-chu-truong-giao-dich-giua-tap-doan-bao-viet-va-nguoi-co-lien-quan.chn,cafef,BVH,partial
2025-12-25,BVH: CBTT giao dịch với người có liên quan,Tập đoàn Bảo Việt công bố giao dịch với người có liên quan,https://cafef.vn/du-lieu/BVH-2368972/bvh-cbtt-giao-dich-voi-nguoi-co-lien-quan.chn,cafef,BVH,partial
2025-12-25,"BVH: Nghị quyết HĐQT phê duyệt các hợp đồng, giao dịch năm 2026 với người có liên quan","Tập đoàn Bảo Việt công bố Nghị quyết HĐQT về việc phê duyệt các hợp đồng, giao dịch năm 2026 với người có liên quan",https://cafef.vn/du-lieu/BVH-2368974/bvh-nghi-quyet-hdqt-phe-duyet-cac-hop-dong-giao-dich-nam-2026-voi-nguoi-co-lien-quan.chn,cafef,BVH,partial
2025-11-20,BVH: Nghị quyết HĐQT phê duyệt chủ trương giao dịch với CTCP CK Bảo Việt,Tập đoàn Bảo Việt thông báo Nghị quyết HĐQT về việc phê duyệt chủ trương giao dịch với CTCP CK Bảo Việt,https://cafef.vn/du-lieu/BVH-2343716/bvh-nghi-quyet-hdqt-phe-duyet-chu-truong-giao-dich-voi-ctcp-ck-bao-viet.chn,cafef,BVH,partial
2025-11-06,Tập đoàn Bảo Việt sắp chi hơn 780 tỷ đồng trả cổ tức năm 2024,"Ngày 17/11/2025 tới đây, Tập đoàn Bảo Việt sẽ chốt danh sách cổ đông để chi hơn 783,2 tỷ đồng trả cổ tức năm 2024 với tỷ lệ thực hiện 10,551%.",https://cafef.vn/tap-doan-bao-viet-sap-chi-hon-780-ty-dong-tra-co-tuc-nam-2024-188251106093031878.chn,cafef,BVH,partial
