ticker,quarter_id,avg_close,avg_volume,return_intra,trading_days
BID,2023Q1,32.429661016949154,1250625.3050847459,0.12148594377510037,59.0
BID,2023Q2,32.16048387096775,870076.6129032258,-0.05557224391709216,62.0
BID,2023Q3,33.63539682539683,1650213.746031746,-0.0030988534242330774,63.0
BID,2023Q4,31.667999999999996,937211.5076923077,0.11260978670012547,65.0
BID,2024Q1,40.77203389830508,1912224.7288135593,0.21172453044963,59.0
BID,2024Q2,39.82114754098361,1747020.5573770492,-0.16979802724283694,61.0
BID,2024Q3,39.15234375,2418070.234375,0.1321070234113711,64.0
BID,2024Q4,38.64742424242424,2212945.4393939395,-0.0856720827178729,66.0
BID,2025Q1,39.61206896551725,3308420.379310345,0.014293276866066679,58.0
BID,2025Q2,35.38360655737705,3664391.9672131147,-0.06922478610318905,61.0
BID,2025Q3,39.483281250000005,8938964.859375,0.09281767955801103,64.0
BID,2025Q4,38.17636363636364,2730152.984848485,-0.017924766473112873,66.0
BID,2026Q1,46.332456140350885,10671277.192982456,0.024707412223666986,57.0
BID,2026Q2,41.615,6872418.333333333,0.03602484472049697,60.0
BMP,2021Q4,36.874310344827606,86615.5172413793,0.13008130081300814,58.0
BMP,2022Q1,38.34586206896552,104908.62068965517,0.06302407357316739,58.0
BMP,2022Q2,37.94000000000001,47843.54838709677,-0.09343555342597025,62.0
BMP,2022Q3,39.8984375,52132.0625,0.0069314849373501766,64.0
BMP,2022Q4,39.28046153846154,82962.69230769231,0.14807639081096025,65.0
BMP,2023Q1,41.72542372881355,105866.89830508475,-0.053458382180539304,59.0
BMP,2023Q2,55.90387096774194,361586.8387096774,0.6815601086151569,62.0
BMP,2023Q3,67.47936507936507,304159.6349206349,-0.06928948913681747,63.0
BMP,2023Q4,69.04799999999999,247399.0153846154,0.2903629536921152,65.0
BMP,2024Q1,86.5950847457627,223935.38983050847,0.0091647331786542,59.0
BMP,2024Q2,90.12868852459019,227907.60655737706,-0.06063338217063011,61.0
BMP,2024Q3,85.958125,209468.078125,0.19803660162404543,64.0
BMP,2024Q4,107.78454545454544,245509.36363636365,0.17114438063986873,66.0
BMP,2025Q1,107.28568965517242,189677.94827586206,-0.10374266988616754,58.0
BMP,2025Q2,121.69360655737704,261713.59016393442,0.196308095952024,61.0
BMP,2025Q3,130.535625,145323.015625,0.021368190356919253,64.0
BMP,2025Q4,151.95818181818183,143790.98484848486,0.26146928821825943,66.0
BMP,2026Q1,145.67017543859652,195938.50877192983,-0.2601478250333212,57.0
BMP,2026Q2,138.86557377049178,178490.18032786885,0.23804164321890828,61.0
BSI,2021Q4,27.39568965517242,1023865.5172413794,0.3809290953545232,58.0
BSI,2022Q1,26.76741379310345,804312.0689655172,-0.12009890498057219,58.0
BSI,2022Q2,18.934838709677418,500666.12903225806,-0.4116949822204662,62.0
BSI,2022Q3,18.381093749999998,840872.09375,0.2550251256281407,64.0
BSI,2022Q4,12.763692307692308,541887.4,-0.3584499461786867,65.0
BSI,2023Q1,12.632372881355932,435221.5593220339,0.24392156862745093,59.0
BSI,2023Q2,20.703387096774197,1583192.2903225806,0.35562310030395144,62.0
BSI,2023Q3,26.16015873015873,1477312.5714285714,0.3664596273291926,63.0
BSI,2023Q4,31.779384615384615,1183318.2615384615,0.1964465303385853,65.0
BSI,2024Q1,40.65423728813559,833948.3728813559,0.36790550273696326,59.0
BSI,2024Q2,42.90032786885246,847530.7213114754,-0.19861431870669746,61.0
BSI,2024Q3,39.1190625,633818.578125,0.0514461223445098,64.0
BSI,2024Q4,39.425909090909094,550695.5151515151,-0.06537924616100502,66.0
BSI,2025Q1,41.25068965517242,644645.7586206896,0.1902488062327218,58.0
BSI,2025Q2,38.63032786885246,1145227.9672131147,-0.20494247976139748,61.0
BSI,2025Q3,43.68546875,2122836.015625,0.15388783527499342,64.0
BSI,2025Q4,37.38924242424242,560958.0303030303,-0.1913886917435534,66.0
BSI,2026Q1,34.3159649122807,574484.6842105263,-0.0370046620046621,57.0
BSI,2026Q2,32.532786885245905,351688.81967213115,0.03468722205751562,61.0
BVB,2021Q4,17.378620689655172,3782717.3620689656,0.1193568336425479,58.0
BVB,2022Q1,15.878448275862066,2236903.1551724137,-0.1478358628442945,58.0
BVB,2022Q2,11.736290322580647,661479.8387096775,-0.3353018372703412,62.0
BVB,2022Q3,10.36703125,554371.25,-0.08457711442786083,64.0
BVB,2022Q4,7.205384615384615,505940.5076923077,-0.13272311212814647,65.0
BVB,2023Q1,8.450169491525424,271841.6101694915,0.2087067861715749,59.0
BVB,2023Q2,9.589193548387094,428505.4193548387,0.03887688984881203,62.0
BVB,2023Q3,9.652380952380954,520307.6031746032,-0.05510204081632662,63.0
BVB,2023Q4,9.277076923076923,190262.2,0.019438444924406016,65.0
BVB,2024Q1,9.771186440677967,466862.86440677964,0.03850267379679157,59.0
BVB,2024Q2,10.48409836065574,1387969.0655737706,0.09251559251559258,61.0
BVB,2024Q3,11.2,1998201.359375,0.10940499040307107,64.0
BVB,2024Q4,11.249545454545455,1122535.303030303,-0.01730103806228383,66.0
BVB,2025Q1,13.275344827586208,3319987.6379310344,0.17975567190226863,58.0
BVB,2025Q2,12.53295081967213,3735898.0327868853,-0.08037653874004354,61.0
BVB,2025Q3,14.678125000000001,7468860.9375,0.10156249999999992,64.0
BVB,2025Q4,13.486363636363636,1412112.121212121,-0.07692307692307702,66.0
BVB,2026Q1,13.087719298245611,2319449.1228070175,-0.053435114503816744,57.0
BVB,2026Q2,12.690163934426227,1619414.7540983607,0.09523809523809533,61.0
BVH,2021Q4,52.96465517241379,1274503.448275862,-0.05352329611089721,58.0
BVH,2022Q1,49.460172413793096,909636.2068965518,0.08088088088088086,58.0
BVH,2022Q2,49.98370967741936,1911235.4838709678,-0.17193675889328053,62.0
BVH,2022Q3,49.67453125,1302389.203125,0.007507507507507539,64.0
BVH,2022Q4,44.09461538461538,819662.5846153846,-0.002287282708142759,65.0
BVH,2023Q1,45.9557627118644,375245.593220339,0.015677491601343848,59.0
BVH,2023Q2,42.63387096774194,601770.1129032258,-0.09986916703009155,62.0
BVH,2023Q3,42.783968253968254,877192.9682539683,-0.05282112845138045,63.0
BVH,2023Q4,38.17492307692307,304995.76923076925,-0.04247787610619468,65.0
BVH,2024Q1,40.20406779661017,514504.30508474575,0.07953647616539382,59.0
BVH,2024Q2,41.11655737704917,709389.1639344263,0.08487084870848716,61.0
BVH,2024Q3,42.4978125,614204.09375,-0.07664643740166338,64.0
BVH,2024Q4,45.253181818181815,544719.4393939395,0.19562605142994474,66.0
BVH,2025Q1,52.34120689655173,701511.1206896552,0.03502869582426273,58.0
BVH,2025Q2,47.7211475409836,607391.1475409836,0.007542061496809139,61.0
BVH,2025Q3,54.5209375,702657.21875,0.03175508651834939,64.0
BVH,2025Q4,52.83575757575758,460205.4393939394,0.054390198626322626,66.0
BVH,2026Q1,75.02631578947368,1135954.3859649124,0.43979057591623044,57.0
BVH,2026Q2,70.48166666666665,615426.6666666666,-0.24343675417661098,60.0
CMG,2021Q4,26.585932203389834,66301.69491525424,-0.014604150653343544,59.0
CMG,2022Q1,25.301724137931036,57041.379310344826,0.12586339217191103,58.0
CMG,2022Q2,28.411451612903228,88867.74193548386,-0.07879607710517422,62.0
CMG,2022Q3,29.359375,127488.09375,0.016972635954277743,64.0
CMG,2022Q4,24.784307692307692,83322.4923076923,-0.06080586080586081,65.0
CMG,2023Q1,26.30254237288136,42732.61016949153,-0.038721804511278234,59.0
CMG,2023Q2,27.389838709677417,44188.33870967742,0.1379707916986933,62.0
CMG,2023Q3,31.254285714285718,114315.87301587302,0.030262273032952328,63.0
CMG,2023Q4,30.931076923076922,147232.92307692306,0.16285900783289822,65.0
CMG,2024Q1,33.26881355932204,221936.33898305084,-0.09413067552602433,59.0
CMG,2024Q2,46.57377049180328,1733716.8688524591,0.5176184690157958,61.0
CMG,2024Q3,44.621875,919242.53125,-0.18443747549980405,64.0
CMG,2024Q4,44.22212121212121,1844113.0606060605,0.05316396142084228,66.0
CMG,2025Q1,40.333103448275864,951584.0,-0.22913877733154847,58.0
CMG,2025Q2,31.149180327868855,1180486.2295081967,0.07132667617689016,61.0
CMG,2025Q3,37.40265625,1635652.8125,-0.07308192457737327,64.0
CMG,2025Q4,34.36424242424243,439683.2878787879,-0.09075583028940724,66.0
CMG,2026Q1,33.10526315789474,492994.01754385966,-0.09090909090909088,57.0
CMG,2026Q2,27.95573770491803,277722.95081967214,-0.06872852233676975,61.0
CSV,2021Q4,16.03913793103448,780379.3103448276,-0.16115453998797352,58.0
CSV,2022Q1,16.042241379310347,815781.0344827586,0.4705882352941177,58.0
CSV,2022Q2,16.55322580645161,713866.1290322581,-0.27724665391969416,62.0
CSV,2022Q3,15.317656250000002,540451.25,-0.09688122096881227,64.0
CSV,2022Q4,11.248153846153844,443533.9846153846,-0.1910023677979479,65.0
CSV,2023Q1,10.129661016949152,193531.98305084746,-0.10234741784037557,59.0
CSV,2023Q2,11.040161290322581,415264.12903225806,0.2691914022517913,62.0
CSV,2023Q3,13.915238095238093,608243.3650793651,0.2825396825396826,63.0
CSV,2023Q4,14.983692307692307,540681.7692307692,-0.06561360874848117,65.0
CSV,2024Q1,20.02508474576271,798086.6101694915,0.5389487017099431,59.0
CSV,2024Q2,24.47245901639344,830734.9016393443,0.04102976669348349,61.0
CSV,2024Q3,36.8196875,1906866.515625,0.39776951672862465,64.0
CSV,2024Q4,37.831969696969686,2074630.0454545454,0.1765017200317545,66.0
CSV,2025Q1,41.67310344827586,1699598.3275862068,-0.18113706478624958,58.0
CSV,2025Q2,33.513278688524586,1599894.4098360655,-0.012345679012345703,61.0
CSV,2025Q3,34.96875,1552261.734375,-0.12256267409470749,64.0
CSV,2025Q4,30.13560606060606,536956.0606060605,-0.1333333333333333,66.0
CSV,2026Q1,29.287719298245616,1106291.2280701755,0.007462686567164152,57.0
CSV,2026Q2,25.736885245901643,334424.59016393445,-0.13284132841328417,61.0
CTG,2021Q4,19.58206896551724,10642181.034482758,0.13159325720500262,58.0
CTG,2022Q1,20.860517241379313,10156903.448275862,-0.06610407876230645,58.0
CTG,2022Q2,16.793064516129032,4717162.903225807,-0.20896993592902902,62.0
CTG,2022Q3,16.62859375,3687441.0625,-0.13905683192261178,64.0
CTG,2022Q4,15.21,6442418.523076923,0.2616892911010559,65.0
CTG,2023Q1,17.84593220338983,2788849.7118644067,0.042466550319953486,59.0
CTG,2023Q2,17.608709677419355,3743807.564516129,-0.014689880304678977,62.0
CTG,2023Q3,19.082698412698413,6939728.777777778,0.027298050139275876,63.0
CTG,2023Q4,17.986615384615384,3089692.2,0.011425462459194824,65.0
CTG,2024Q1,22.952372881355934,9476550.677966101,0.30653804930332257,59.0
CTG,2024Q2,22.52262295081967,9301482.360655738,-0.11453561016243231,61.0
CTG,2024Q3,22.95390625,7891074.859375,0.15444191343963556,64.0
CTG,2024Q4,24.508333333333336,6041751.166666667,0.0359568517778665,66.0
CTG,2025Q1,27.52310344827586,6792991.448275862,0.08802143130501343,58.0
CTG,2025Q2,26.602622950819672,8311477.377049181,0.001393728222996486,61.0
CTG,2025Q3,32.87453125,10630790.734375,0.21224773834377192,64.0
CTG,2025Q4,34.863787878787875,8910909.257575758,0.012174405436013582,66.0
CTG,2026Q1,37.191228070175434,16077357.894736841,-0.025352112676056297,57.0
CTG,2026Q2,34.65,7792918.333333333,-0.03309352517985607,60.0
DCM,2021Q4,27.808448275862066,7196512.068965517,0.1815525876460767,58.0
DCM,2022Q1,27.552931034482757,6973682.75862069,0.15793151642208245,58.0
DCM,2022Q2,28.765967741935484,6400425.806451613,-0.2572016460905351,62.0
DCM,2022Q3,26.8025,5077953.328125,0.1337448559670782,64.0
DCM,2022Q4,23.737076923076923,4025510.323076923,-0.15489660554038231,65.0
DCM,2023Q1,20.614237288135595,2502145.372881356,-0.12118491921005398,59.0
DCM,2023Q2,20.113064516129032,3303095.919354839,0.09766022380467945,62.0
DCM,2023Q3,26.593015873015876,4678940.095238095,0.31732495511669656,63.0
DCM,2023Q4,28.75353846153846,3952146.892307692,-0.04000000000000003,65.0
DCM,2024Q1,29.909830508474577,4208380.508474576,0.0865517241379311,59.0
DCM,2024Q2,32.13065573770492,4634514.622950819,0.09783661608007753,61.0
DCM,2024Q3,35.3271875,4641843.234375,0.05177899913219552,64.0
DCM,2024Q4,35.00136363636363,2800630.9545454546,-0.06947135344588998,66.0
DCM,2025Q1,32.634655172413794,1836255.396551724,-0.07276507276507285,58.0
DCM,2025Q2,31.320819672131147,3288393.4918032787,0.07805502239283434,61.0
DCM,2025Q3,37.32265625,5320034.125,0.1106128550074737,64.0
DCM,2025Q4,34.07272727272727,2112087.878787879,-0.10655737704918028,66.0
DCM,2026Q1,40.95701754385965,5839812.280701755,0.44827586206896536,57.0
DCM,2026Q2,41.12950819672131,3120439.344262295,-0.22295805739514338,61.0
DGW,2021Q4,48.29322033898305,640322.033898305,0.07090039147455426,59.0
DGW,2022Q1,47.02620689655171,614844.8275862068,0.12253829321663012,58.0
DGW,2022Q2,50.69322580645161,803864.5161290322,-0.2129076318934608,62.0
DGW,2022Q3,47.35968749999999,857123.03125,0.014189041693953254,64.0
DGW,2022Q4,35.65923076923077,1170094.8615384616,-0.36973623322535865,65.0
DGW,2023Q1,27.444576271186442,972240.3728813559,-0.28239778239778235,59.0
DGW,2023Q2,25.7833870967742,1975504.0483870967,0.39128419100602696,62.0
DGW,2023Q3,39.02873015873016,2379795.1587301586,0.3849469496021221,63.0
DGW,2023Q4,38.12861538461538,1513763.2307692308,-0.08139813263107507,65.0
DGW,2024Q1,42.715932203389826,2487759.661016949,0.26374771957258286,59.0
DGW,2024Q2,45.58409836065573,1957138.6393442622,-0.06867219917012453,61.0
DGW,2024Q3,45.080937500000005,1632433.53125,-0.023623753792804583,64.0
DGW,2024Q4,41.2930303030303,1182363.878787879,-0.15204036858271172,66.0
DGW,2025Q1,37.3303448275862,1190154.8103448276,-0.08964996222613957,58.0
DGW,2025Q2,34.372622950819675,2127768.5409836066,0.1851034482758621,61.0
DGW,2025Q3,43.01421875,3035793.21875,-0.05940130963517304,64.0
DGW,2025Q4,39.92848484848484,1633953.5454545454,-0.06345302508607965,66.0
DGW,2026Q1,45.32350877192982,3383992.754385965,0.09825595676737903,57.0
DGW,2026Q2,41.836557377049175,1147892.9672131147,-0.10376308171899347,61.0
DIG,2021Q4,46.79206896551725,7670644.827586207,1.7313670785173374,58.0
DIG,2022Q1,64.63206896551723,6109086.206896552,-0.10534934497816592,58.0
DIG,2022Q2,40.873870967741944,8189433.870967742,-0.6365348399246704,62.0
DIG,2022Q3,31.16046875,8187418.703125,-0.0073444143795903085,64.0
DIG,2022Q4,15.742615384615382,17263749.246153846,-0.48306148055207027,65.0
DIG,2023Q1,12.10457627118644,10494914.898305085,-0.11791383219954651,59.0
DIG,2023Q2,16.91241935483871,24232479.35483871,0.46184738955823296,62.0
DIG,2023Q3,22.142063492063492,25411219.317460317,0.20088544548976198,63.0
DIG,2023Q4,20.85,19775505.292307694,0.06589861751152072,65.0
DIG,2024Q1,24.074915254237286,22103457.13559322,0.2384341637010676,59.0
DIG,2024Q2,24.822295081967216,17855682.852459017,-0.20718232044198895,61.0
DIG,2024Q3,20.76375,12336228.921875,-0.13757523645743777,64.0
DIG,2024Q4,17.758787878787878,7738166.363636363,-0.1747474747474748,66.0
DIG,2025Q1,16.588793103448275,9442053.155172413,0.02816057519472731,58.0
DIG,2025Q2,14.59639344262295,14273419.68852459,-0.05752469494479965,61.0
DIG,2025Q3,20.4053125,29212007.0625,0.36247606892150613,64.0
DIG,2025Q4,20.23,13559270.06060606,-0.2139840450492726,66.0
DIG,2026Q1,15.12280701754386,12021217.54385965,-0.1763005780346821,57.0
DIG,2026Q2,13.76065573770492,7745813.1147540985,-0.11888111888111895,61.0
DPM,2021Q4,19.42775862068966,6270093.1034482755,0.24417872876022648,58.0
DPM,2022Q1,21.452413793103446,6256853.448275862,0.3500996015936256,58.0
DPM,2022Q2,24.58645161290323,5575320.9677419355,-0.26099392205934924,62.0
DPM,2022Q3,21.0903125,3126046.046875,0.028443113772455106,64.0
DPM,2022Q4,18.55846153846154,2363569.184615385,-0.014598540145985462,65.0
DPM,2023Q1,17.69118644067797,1599646.847457627,-0.15709812108559507,59.0
DPM,2023Q2,16.202258064516126,2324130.629032258,0.014449127031908609,62.0
DPM,2023Q3,19.004761904761903,3589264.0476190476,0.11914401388085612,63.0
DPM,2023Q4,17.842923076923075,2543900.0153846154,-0.11907164480322903,65.0
DPM,2024Q1,17.99322033898305,2591524.338983051,0.05272013460459907,59.0
DPM,2024Q2,18.56754098360656,3406555.098360656,0.015557939914163044,61.0
DPM,2024Q3,19.208437500000002,3039857.734375,0.03793466807165431,64.0
DPM,2024Q4,19.289545454545454,2596075.227272727,-0.015251652262328453,66.0
DPM,2025Q1,19.635517241379308,2632758.6551724137,-0.018376722817764136,58.0
DPM,2025Q2,18.90065573770492,3125109.8032786883,0.09511568123393324,61.0
DPM,2025Q3,25.12,4969560.890625,0.18117647058823536,64.0
DPM,2025Q4,23.349999999999998,3715677.272727273,-0.11,66.0
DPM,2026Q1,26.928947368421053,10464282.45614035,0.3266666666666667,57.0
DPM,2026Q2,26.185245901639348,3577231.1475409837,-0.20415224913494806,61.0
DXG,2021Q4,19.426206896551722,11578679.310344828,0.628415300546448,58.0
DXG,2022Q1,26.558793103448277,11132655.172413792,0.32360300250208496,58.0
DXG,2022Q2,19.905483870967743,9817879.032258065,-0.5806757183454373,62.0
DXG,2022Q3,16.72703125,9812193.59375,0.030551415797317447,64.0
DXG,2022Q4,9.158615384615382,12542610.73846154,-0.32556332556332557,65.0
DXG,2023Q1,8.210338983050848,11918140.20338983,-0.07667386609071264,59.0
DXG,2023Q2,9.607258064516131,18497281.274193548,0.10733844468784212,62.0
DXG,2023Q3,12.968730158730162,23499853.85714286,0.2679802955665023,63.0
DXG,2023Q4,12.845230769230769,18083781.615384616,0.07241910631741136,65.0
DXG,2024Q1,13.534915254237289,13194913.016949153,0.04233576642335767,59.0
DXG,2024Q2,12.370819672131148,10128618.983606558,-0.2078458362009635,61.0
DXG,2024Q3,10.5971875,10928344.171875,0.04707933740191797,64.0
DXG,2024Q4,11.946515151515152,16225861.742424242,-0.06577851790174848,66.0
DXG,2025Q1,11.623620689655173,10513041.568965517,0.049601417183348144,58.0
DXG,2025Q2,12.495573770491802,15664521.55737705,0.2474747474747474,61.0
DXG,2025Q3,18.2596875,27461982.875,0.24298425735797405,64.0
DXG,2025Q4,16.895757575757575,18247715.696969695,-0.17987971569163475,66.0
DXG,2026Q1,13.138947368421054,16682501.07017544,-0.14419852448021464,57.0
DXG,2026Q2,13.150491803278687,14049693.409836065,-0.006309148264984233,61.0
EIB,2021Q4,17.391206896551726,829189.6551724138,0.4586666666666666,58.0
EIB,2022Q1,22.655172413793103,829181.0344827586,0.08859609268514308,58.0
EIB,2022Q2,20.72967741935484,253388.70967741936,-0.1399006622516556,62.0
EIB,2022Q3,20.41796875,487154.53125,0.05560836501901149,64.0
EIB,2022Q4,18.679076923076927,3816413.4,-0.16049953746531,65.0
EIB,2023Q1,15.738644067796614,2681949.966101695,-0.17200674536256316,59.0
EIB,2023Q2,15.545483870967743,4908665.419354838,0.08447937131630642,62.0
EIB,2023Q3,17.701269841269838,8582222.841269841,0.028660436137071702,63.0
EIB,2023Q4,16.594461538461537,8460823.846153846,0.03624078624078623,65.0
EIB,2024Q1,17.22,14268255.694915254,-0.0023584905660376855,59.0
EIB,2024Q2,16.812786885245906,9110083.196721312,0.03885236102809316,61.0
EIB,2024Q3,17.162499999999998,6486218.84375,0.1052322163433274,64.0
EIB,2024Q4,19.12651515151515,7861201.363636363,0.021164021164021277,66.0
EIB,2025Q1,19.56551724137931,7769072.413793104,0.04,58.0
EIB,2025Q2,20.701639344262293,11663388.524590164,0.1687979539641944,61.0
EIB,2025Q3,26.799999999999997,18057320.3125,0.1529933481152993,64.0
