ticker,date,stock_return_T20,VNINDEX_return_T20,excess_return_T20,label_outperform_T20
ABB,2021-12-01,0.0,0.0004241881510109735,-0.0004241881510109735,0
ABB,2021-12-02,-0.02196193265007329,0.0026449849870113784,-0.02460691763708467,0
ABB,2021-12-03,0.02809415337889143,0.038078873707840355,-0.009984720328948926,0
ABB,2021-12-06,0.0725552050473186,0.07923145488759031,-0.0066762498402717085,0
ABB,2021-12-07,0.046959199384141614,0.05234418739675273,-0.005384988012611114,0
ABB,2021-12-08,0.034055727554179516,0.052103767026643766,-0.01804803947246425,0
ABB,2021-12-09,0.03754789272030634,0.04121309554626085,-0.0036652028259545055,0
ABB,2021-12-10,0.004618937644341736,0.027447148694262014,-0.022828211049920277,0
ABB,2021-12-13,0.0,0.010906307368192758,-0.010906307368192758,0
ABB,2021-12-14,0.028771384136858646,0.023366892047533172,0.005404492089325474,1
ABB,2021-12-15,0.024105754276827485,0.013927482209420416,0.010178272067407068,1
ABB,2021-12-16,0.05312499999999987,0.013144973960626194,0.03998002603937367,1
ABB,2021-12-17,0.010108864696734221,-0.018212043600781214,0.028320908297515435,1
ABB,2021-12-20,-0.014626635873749017,-0.025986069463153072,0.011359433589404055,1
ABB,2021-12-21,0.0,-0.024311237945818798,0.024311237945818798,1
ABB,2021-12-22,0.010108864696734221,-0.008371287229219093,0.018480151925953314,1
ABB,2021-12-23,0.03882725832012679,0.010933725016472717,0.027893533303654072,1
ABB,2021-12-24,-0.01449275362318836,-0.025266920780214308,0.010774167157025949,1
ABB,2021-12-27,-0.0362581580855692,-0.0062463059480953875,-0.030011852137473816,0
ABB,2021-12-28,-0.017655367231638408,-0.008572059502539586,-0.009083307729098822,0
ABB,2021-12-29,0.0043321299638989785,-0.010135817259156576,0.014467947223055555,1
ABB,2021-12-30,0.05988023952095811,-0.004717457283794468,0.06459769680475258,1
ABB,2021-12-31,0.05465288035450522,-0.0004138078329817274,0.055066688187486945,1
ABB,2022-01-04,0.04558823529411771,-0.016118459864444934,0.06170669515856264,1
ABB,2022-01-05,0.04117647058823537,-0.011244663382594333,0.0524211339708297,1
ABB,2022-01-06,0.1317365269461077,-0.014248611447300386,0.1459851383934081,1
ABB,2022-01-07,0.1107828655834564,-0.017514131686381273,0.12829699726983768,1
ABB,2022-01-10,0.11417624521072778,-0.021114443609472566,0.13529068882020034,1
ABB,2022-01-11,0.11919504643962853,0.00029484490487896586,0.11890020153474956,1
ABB,2022-01-12,0.09901738473167043,-0.01218793652474992,0.11120532125642035,1
ABB,2022-01-13,0.09794988610478361,0.007981016677250041,0.08996886942753357,1
ABB,2022-01-14,0.06602373887240343,0.00589564310637547,0.060128095766027956,1
ABB,2022-01-17,0.10623556581986127,0.03992180832025549,0.06631375749960577,1
ABB,2022-01-18,0.10312499999999991,0.04484551127913594,0.05827948872086397,1
ABB,2022-01-19,0.09984520123839014,0.04817748944752864,0.05166771179086149,1
ABB,2022-01-20,0.06774441878367976,0.020166518801610467,0.047577899982069294,1
ABB,2022-01-21,0.07093821510297471,0.017652370509678272,0.05328584459329644,1
ABB,2022-01-24,0.08049535603715174,0.0350209417174292,0.045474414319722545,1
ABB,2022-01-25,0.05041384499623791,0.012976655537382253,0.03743718945885566,1
ABB,2022-01-26,-0.008626887131560124,0.0026593231550102736,-0.011286210286570397,0
ABB,2022-01-27,-0.0028756290438534116,0.023280480839837914,-0.026156109883691325,0
ABB,2022-01-28,-0.020480225988700584,0.01783009682479575,-0.038310322813496334,0
ABB,2022-02-07,-0.03991596638655448,0.0009281145253261514,-0.04084408091188063,0
ABB,2022-02-08,-0.04781997187060494,-0.018174671383553553,-0.029645300487051385,0
ABB,2022-02-09,-0.049435028248587476,-0.021017948956409738,-0.028417079292177738,0
ABB,2022-02-10,-0.10449735449735453,-0.018390087537082156,-0.08610726696027238,0
ABB,2022-02-11,-0.11635638297872342,-0.023419967903256955,-0.09293641507546646,0
ABB,2022-02-14,-0.09697386519944973,-0.017466507242044682,-0.07950735795740504,0
ABB,2022-02-15,-0.08091286307053958,-0.026802880589515965,-0.05410998248102361,0
ABB,2022-02-16,-0.08596973865199453,-0.02196233496414446,-0.06400740368785007,0
ABB,2022-02-17,-0.07468879668049788,-0.030935218403305154,-0.04375357827719273,0
ABB,2022-02-18,-0.06889352818371597,-0.02375003322612368,-0.04514349495759229,0
ABB,2022-02-21,-0.07515657620041749,-0.01051732810886652,-0.06463924809155097,0
ABB,2022-02-22,-0.034702549575070685,0.00020618968120400538,-0.03490873925627469,0
ABB,2022-02-23,-0.029556650246305494,-0.006585994842293275,-0.02297065540401222,0
ABB,2022-02-24,-0.011535688536409405,0.002281165334314439,-0.013816853870723844,0
ABB,2022-02-25,-0.035612535612535634,-0.0002601925424815521,-0.03535234307005408,0
ABB,2022-02-28,-0.04154727793696278,-0.004664022602054896,-0.03688325533490788,0
ABB,2022-03-01,-0.04154727793696278,-0.0006805535168603605,-0.04086672442010242,0
ABB,2022-03-02,-0.0362581580855692,0.0033590931121763035,-0.03961725119774551,0
ABB,2022-03-03,-0.047584715212689144,-0.008538205980066382,-0.03904650923262276,0
ABB,2022-03-04,-0.03532804614275409,0.007380441497877532,-0.04270848764063162,0
ABB,2022-03-07,-0.01239970824215908,0.0171108368633468,-0.02951054510550588,0
ABB,2022-03-08,-0.005908419497784201,0.031430878531054196,-0.0373392980288384,0
ABB,2022-03-09,-0.005943536404160454,0.03335730861617381,-0.03930084502033426,0
ABB,2022-03-10,-0.01846381093057603,0.015732752792276372,-0.0341965637228524,0
ABB,2022-03-11,-0.012039127163280594,0.01054181952077693,-0.022580946684057523,0
ABB,2022-03-14,-0.03808073115003807,0.006222990492653402,-0.044303721642691474,0
ABB,2022-03-15,-0.0556809631301729,0.016837149111334382,-0.07251811224150728,0
ABB,2022-03-16,-0.06245297215951828,0.008764295944029055,-0.07121726810354734,0
ABB,2022-03-17,-0.09342301943198805,-0.0019023635841076691,-0.09152065584788038,0
ABB,2022-03-18,-0.13677130044843044,-0.024845143285004423,-0.11192615716342602,0
ABB,2022-03-21,-0.15575620767494347,-0.05919930432455933,-0.09655690335038414,0
ABB,2022-03-22,-0.2017608217168012,-0.07917381531873013,-0.12258700639807107,0
ABB,2022-03-23,-0.2349528643944887,-0.08794946550048588,-0.14700339889400282,0
ABB,2022-03-24,-0.19985412107950407,-0.07944549010185142,-0.12040863097765264,0
ABB,2022-03-25,-0.23264401772525845,-0.12517851184517848,-0.10746550588007997,0
ABB,2022-03-28,-0.19880418535127053,-0.09563235750212395,-0.10317182784914658,0
ABB,2022-03-29,-0.2055306427503737,-0.09613689776733259,-0.10939374498304111,0
ABB,2022-03-30,-0.19337848006019553,-0.09360554441097346,-0.09977293564922207,0
ABB,2022-03-31,-0.18243754731264195,-0.08400629963475525,-0.09843124767788669,0
ABB,2022-04-01,-0.2055306427503737,-0.1106275223549893,-0.0949031203953844,0
ABB,2022-04-04,-0.208271787296898,-0.10757526070702428,-0.10069652658987371,0
ABB,2022-04-05,-0.23476968796433872,-0.12550410189272576,-0.10926558607161296,0
ABB,2022-04-06,-0.2922272047832586,-0.16631426882920752,-0.12591293595405106,0
ABB,2022-04-07,-0.26862302483069966,-0.13897560488567906,-0.1296474199450206,0
ABB,2022-04-08,-0.2658035034272658,-0.1217746288798921,-0.14402887454737368,0
ABB,2022-04-12,-0.2628661916072843,-0.1487098436694727,-0.1141563479378116,0
ABB,2022-04-13,-0.2980079681274901,-0.1993162740319524,-0.09869169409553769,0
ABB,2022-04-14,-0.2800963081861958,-0.20390321441186854,-0.07619309377432726,0
ABB,2022-04-15,-0.1986809563066777,-0.15782004168494956,-0.04086091462172814,0
ABB,2022-04-18,-0.15844155844155838,-0.1339103727488482,-0.024531185692710178,0
ABB,2022-04-19,-0.1336898395721925,-0.11718155640086736,-0.016508283171325133,0
ABB,2022-04-20,-0.10661764705882348,-0.10399936449246061,-0.002618282566362873,0
ABB,2022-04-21,-0.10236966824644544,-0.1104940118667942,0.00812434362034875,1
ABB,2022-04-22,-0.12123974475843213,-0.10574740978662,-0.015492334971812127,0
ABB,2022-04-25,-0.0327237728585178,-0.032412351630915714,-0.00031142122760208224,0
ABB,2022-04-26,-0.0625,-0.05425171843082288,-0.008248281569177118,0
ABB,2022-04-27,-0.054562558795860805,-0.05046647510286084,-0.004096083692999963,0
ABB,2022-04-28,-0.0625,-0.04224309580381791,-0.02025690419618209,0
ABB,2022-04-29,-0.08425925925925926,-0.05422885572139291,-0.030030403537866346,0
ABB,2022-05-04,-0.06961429915333961,-0.03645045525995794,-0.03316384389338167,0
ABB,2022-05-05,-0.09328358208955223,-0.05295881471029207,-0.04032476737926016,0
ABB,2022-05-06,-0.06407766990291264,-0.031054872635902675,-0.03302279726700996,0
ABB,2022-05-09,-0.008447729672650506,0.01605992344165985,-0.024507653114310357,0
ABB,2022-05-10,-0.03395061728395066,-0.0017084634651659547,-0.0322421538187847,0
ABB,2022-05-11,0.008298755186721962,0.004901923121249707,0.003396832065472255,1
ABB,2022-05-12,0.04403866809881851,0.055664976913887276,-0.011626308815068764,0
ABB,2022-05-13,0.07491486946651538,0.08565486104652642,-0.010739991580011043,0
ABB,2022-05-16,0.010033444816053505,0.047007124877341155,-0.03697368006128765,0
ABB,2022-05-17,-0.08539094650205759,0.0015793287038921022,-0.08697027520594969,0
ABB,2022-05-18,-0.11111111111111116,-0.02162384345078816,-0.089487267660323,0
ABB,2022-05-19,-0.11111111111111116,-0.004034985986276163,-0.107076125124835,0
ABB,2022-05-20,-0.13683127572016462,-0.01886822867551652,-0.1179630470446481,0
ABB,2022-05-23,-0.14044350580781417,-0.03151434596040392,-0.10892915984741025,0
ABB,2022-05-24,-0.15560165975103735,-0.04938461787932358,-0.10621704187171377,0
ABB,2022-05-25,-0.17313432835820897,-0.07817538216535413,-0.09495894619285483,0
ABB,2022-05-26,-0.16517412935323383,-0.06281876443554535,-0.10235536491768848,0
ABB,2022-05-27,-0.14029850746268657,-0.07777043058850985,-0.06252807687417672,0
ABB,2022-05-30,-0.13233830845771144,-0.07040620749350823,-0.06193210096420321,0
ABB,2022-05-31,-0.10920121334681498,-0.057694092892285886,-0.0515071204545291,0
ABB,2022-06-01,-0.10111223458038421,-0.06266159812853977,-0.03845063645184443,0
ABB,2022-06-02,-0.11111111111111116,-0.07063370116869205,-0.04047740994241911,0
ABB,2022-06-03,-0.11203319502074693,-0.06916256463609682,-0.04287063038465011,0
ABB,2022-06-06,-0.08839190628328009,-0.0732397423275789,-0.015152163955701181,0
ABB,2022-06-07,-0.08839190628328009,-0.08522863669802916,-0.0031632695852509274,0
ABB,2022-06-08,-0.11934156378600824,-0.12103279277626144,0.0016912289902532018,1
ABB,2022-06-09,-0.12860082304526743,-0.10805933628995257,-0.020541486755314864,0
ABB,2022-06-10,-0.09609292502639921,-0.0878216310510248,-0.008271293975374405,0
ABB,2022-06-13,-0.07395143487858713,-0.0584740513756683,-0.015477383502918829,0
ABB,2022-06-14,-0.03712035995500562,-0.04510245385309397,0.00798209389808835,1
ABB,2022-06-15,0.01967592592592582,-0.032959066832519146,0.052634992758444965,1
ABB,2022-06-16,0.02893518518518512,-0.044039041588834205,0.07297422677401932,1
ABB,2022-06-17,0.05005959475566146,-0.03125770147046736,0.08131729622612882,1
ABB,2022-06-20,0.0823095823095823,-0.0033124364622162394,0.08562201877179854,1
ABB,2022-06-21,0.07125307125307123,0.004997995684324463,0.06625507556874677,1
ABB,2022-06-22,0.06979542719614917,0.021269681083069036,0.04852574611308014,1
ABB,2022-06-23,0.08939213349225272,0.008066415449835107,0.08132571804241762,1
ABB,2022-06-24,0.06712962962962954,0.00782805277187304,0.0593015768577565,1
ABB,2022-06-27,0.028669724770642224,-0.011905355747327095,0.04057508051796932,1
ABB,2022-06-28,0.009080590238365494,-0.02711600032838024,0.036196590566745734,1
ABB,2022-06-29,0.028121484814398245,-0.02220689768407913,0.050328382498477375,1
ABB,2022-06-30,0.09606481481481488,0.008784235136940488,0.08728057967787439,1
ABB,2022-07-01,0.10630841121495327,0.00619734756860435,0.10011106364634892,1
ABB,2022-07-04,0.1448598130841121,0.029961606986022904,0.1148982060980892,1
ABB,2022-07-05,0.1448598130841121,0.05107128647495518,0.09378852660915693,1
ABB,2022-07-06,0.1448598130841121,0.08711650037838936,0.05774331270572275,1
ABB,2022-07-07,0.14757969303423857,0.07515773952403815,0.07242195351020042,1
ABB,2022-07-08,0.1448598130841121,0.0695204514603307,0.07533936162378141,1
ABB,2022-07-11,0.16805721096543502,0.08782210527226941,0.08023510569316561,1
ABB,2022-07-12,0.13551401869158886,0.07152585076862827,0.06398816792296058,1
ABB,2022-07-13,0.10329171396140757,0.07034550906365,0.03294620489775757,1
ABB,2022-07-14,0.10236220472440949,0.0591285517311384,0.04323365299327109,1
ABB,2022-07-15,0.11237230419977307,0.07045155819376725,0.041920746006005816,1
ABB,2022-07-18,0.13166855845629977,0.08305212963986097,0.048616428816438795,1
ABB,2022-07-19,0.13417431192660545,0.08177675184371114,0.05239756008289431,1
ABB,2022-07-20,0.10236220472440949,0.06794848175255819,0.0344137229718513,1
ABB,2022-07-21,0.06345733041575485,0.06273832469732255,0.0007190057184323084,1
ABB,2022-07-22,0.054229934924078016,0.06228866048411397,-0.00805872556003595,0
ABB,2022-07-25,0.064659977703456,0.06052166596550279,0.004138311737953204,1
ABB,2022-07-26,0.09336332958380211,0.07235015653083776,0.02101317305296435,1
ABB,2022-07-27,0.07221006564551424,0.07230655561526067,-9.64899697464272e-05,0
ABB,2022-07-28,0.03484688489968324,0.06684766413932408,-0.03200077923964084,0
ABB,2022-07-29,0.03484688489968324,0.0631999535782084,-0.028353068678525162,0
ABB,2022-08-01,-0.01632653061224487,0.03203800706541604,-0.04836453767766091,0
ABB,2022-08-02,-0.01632653061224487,0.030419935245888707,-0.04674646585813358,0
ABB,2022-08-03,-0.025510204081632626,0.02460472410702863,-0.050114928188661256,0
ABB,2022-08-04,-0.008230452674897082,0.018498584698799947,-0.02672903737369703,0
ABB,2022-08-05,-0.025510204081632626,0.019684850807031085,-0.04519505488866371,0
ABB,2022-08-08,-0.050000000000000044,-0.0108056494927391,-0.039194350507260944,0
ABB,2022-08-09,-0.05144032921810704,-0.019263613615601582,-0.03217671560250546,0
ABB,2022-08-10,-0.04218106995884774,-0.006144050935137257,-0.03603701902371048,0
ABB,2022-08-11,-0.0591836734693878,-0.0019567596060923176,-0.05722691386329548,0
ABB,2022-08-12,-0.06734693877551023,-0.011035149287428658,-0.056311789488081576,0
ABB,2022-08-15,-0.09127382146439322,-0.0262360696907864,-0.06503775177360682,0
ABB,2022-08-16,-0.08392315470171896,-0.02277416469886795,-0.06114899000285101,0
ABB,2022-08-17,-0.09285714285714286,-0.032345837776802,-0.06051130508034086,0
ABB,2022-08-18,-0.10288065843621397,-0.05357002653769449,-0.049310631898519475,0
ABB,2022-08-19,-0.08539094650205759,-0.039592492790620715,-0.04579845371143687,0
ABB,2022-08-22,-0.07748691099476446,-0.03957379624413904,-0.03791311475062542,0
ABB,2022-08-23,-0.09362139917695478,-0.044152941824505576,-0.0494684573524492,0
ABB,2022-08-24,-0.11836734693877549,-0.057847098249240614,-0.06052024868953487,0
ABB,2022-08-25,-0.1438775510204081,-0.08886009558686625,-0.05501745543354186,0
ABB,2022-08-26,-0.13571428571428568,-0.09046679713387962,-0.04524748858040606,0
ABB,2022-08-29,-0.13796680497925307,-0.10007869058860563,-0.03788811439064743,0
ABB,2022-08-30,-0.13796680497925307,-0.11983836046866092,-0.018128444510592145,0
ABB,2022-08-31,-0.11308900523560206,-0.11589132455037454,0.0028023193147724834,1
ABB,2022-09-05,-0.1639004149377593,-0.1494578619798801,-0.014442552957879218,0
ABB,2022-09-06,-0.15602094240837694,-0.1559887271019258,-3.221530645114434e-05,0
ABB,2022-09-07,-0.12567132116004298,-0.11173853937916778,-0.013932781780875203,0
ABB,2022-09-08,-0.16160520607375273,-0.12966142880285103,-0.031943777270901696,0
ABB,2022-09-09,-0.2416756176154673,-0.1704623712743637,-0.0712132463411036,0
ABB,2022-09-12,-0.2071583514099784,-0.16576239176709706,-0.04139595964288134,0
ABB,2022-09-13,-0.24507658643326036,-0.19400833066324896,-0.051068255770011395,0
ABB,2022-09-14,-0.21081677704194257,-0.16599369746205983,-0.04482307957988274,0
ABB,2022-09-15,-0.21081677704194257,-0.15627859929675836,-0.05453817774518421,0
ABB,2022-09-16,-0.1496062992125985,-0.13952659173601945,-0.010079707476579047,0
ABB,2022-09-19,-0.15252293577981657,-0.1276308039454801,-0.024892131834336473,0
ABB,2022-09-20,-0.15860517435320587,-0.12738221226813684,-0.031222962085069028,0
ABB,2022-09-21,-0.16118047673098757,-0.12430713312130848,-0.03687334360967909,0
ABB,2022-09-22,-0.17026106696935306,-0.12863258417716306,-0.04162848279219,0
ABB,2022-09-23,-0.20138888888888895,-0.15246659131706664,-0.048922297571822315,0
ABB,2022-09-26,-0.22765196662693687,-0.16025886660705913,-0.06739310001987775,0
ABB,2022-09-27,-0.2148760330578513,-0.14473571416325193,-0.07014031889459937,0
ABB,2022-09-28,-0.19975932611311675,-0.13138979731029532,-0.06836952880282143,0
ABB,2022-09-29,-0.16004813477737667,-0.08708162014794818,-0.07296651462942849,0
ABB,2022-09-30,-0.17591499409681233,-0.09252634461315601,-0.08338864948365632,0
ABB,2022-10-03,-0.13399503722084372,-0.05384558742314349,-0.08014944979770022,0
ABB,2022-10-04,-0.13399503722084372,-0.041172760494926575,-0.09282227672591714,0
ABB,2022-10-05,-0.14250614250614246,-0.0734156810895984,-0.06909046141654407,0
ABB,2022-10-06,-0.10737386804657179,-0.05091575773368573,-0.056458110312886056,0
ABB,2022-10-07,-0.04674220963172793,-0.03741637787066454,-0.009325831761063386,0
ABB,2022-10-10,-0.11354309165526666,-0.06454800092088098,-0.04899509073438568,0
ABB,2022-10-11,-0.036231884057971064,-0.02439872788710007,-0.011833156170870995,0
ABB,2022-10-12,-0.0699300699300699,-0.0475642871638271,-0.022365782766242792,0
ABB,2022-10-13,-0.1398601398601399,-0.09871644830112558,-0.04114369155901432,0
ABB,2022-10-14,-0.21957671957671954,-0.10106888920280632,-0.11850783037391321,0
ABB,2022-10-17,-0.2354533152909336,-0.10511801289488198,-0.13033530239605162,0
ABB,2022-10-18,-0.3221925133689839,-0.14267717127653579,-0.17951534209244813,0
ABB,2022-10-19,-0.24627875507442487,-0.11053043666927653,-0.13574831840514834,0
ABB,2022-10-20,-0.1928864569083446,-0.08426472672303842,-0.10862173018530619,0
ABB,2022-10-21,-0.14492753623188404,-0.04950873683591228,-0.09541879939597175,0
ABB,2022-10-24,-0.08950617283950613,-0.02585813517213409,-0.06364803766737204,0
ABB,2022-10-25,-0.06315789473684208,-0.045685075674050335,-0.017472819062791745,0
ABB,2022-10-26,-0.08721804511278197,-0.047676572441008314,-0.03954147267177366,0
ABB,2022-10-27,-0.14326647564469908,-0.07811208062178376,-0.06515439502291531,0
ABB,2022-10-28,-0.09598853868194857,-0.054411306650054336,-0.04157723203189423,0
ABB,2022-10-31,-0.04727793696275073,-0.021645232211996768,-0.025632704750753965,0
ABB,2022-11-01,-0.035816618911174825,-0.0015380894800482992,-0.034278529431126525,0
ABB,2022-11-02,-0.035816618911174825,0.024658176878194604,-0.06047479578936943,0
ABB,2022-11-03,0.03623188405797095,0.016150067169374616,0.020081816888596338,1
ABB,2022-11-04,0.09806835066864772,0.08309682595396883,0.014971524714678885,1
ABB,2022-11-07,0.14043209876543195,0.12149427291091985,0.01893782585451209,1
ABB,2022-11-08,0.06165413533834574,0.06829317985025218,-0.0066390445119064445,0
ABB,2022-11-09,0.02406015037593967,0.05624042451729405,-0.03218027414135438,0
ABB,2022-11-10,0.16260162601626016,0.10904311473333039,0.053558511282929766,1
ABB,2022-11-11,0.18305084745762712,0.10191403098907315,0.08113681646855397,1
ABB,2022-11-14,0.22123893805309724,0.09673340134319464,0.12450553670990261,1
ABB,2022-11-15,0.3925049309664692,0.14864568483386353,0.24385924613260568,1
ABB,2022-11-16,0.23877917414721717,0.11404178597942538,0.12473738816779179,1
ABB,2022-11-17,0.2118644067796609,0.08878938571693862,0.12307502106272228,1
ABB,2022-11-18,0.1966101694915252,0.08578090020942297,0.11082926928210224,1
ABB,2022-11-21,0.18305084745762712,0.08093478374017615,0.10211606371745097,1
ABB,2022-11-22,0.09309791332263218,0.07458093517623832,0.01851697814639386,1
ABB,2022-11-23,0.10873146622734753,0.07704016913319234,0.03169129709415519,1
ABB,2022-11-24,0.13879598662207338,0.07903261546253604,0.05976337115953734,1
ABB,2022-11-25,0.0538827258320127,0.050316019187614414,0.0035667066443982876,1
ABB,2022-11-28,-0.03759398496240607,-0.020364128111048152,-0.017229856851357916,0
ABB,2022-11-29,-0.011887072808320909,-0.026730351883428982,0.014843279075108073,1
ABB,2022-11-30,0.0,-0.031247019324316727,0.031247019324316727,1
ABB,2022-12-01,-0.0699300699300699,-0.026045084340139746,-0.04388498558993015,0
ABB,2022-12-02,-0.10013531799729358,-0.06751789335283931,-0.032617424644454274,0
ABB,2022-12-05,-0.05548037889039237,-0.04550732853603001,-0.009973050354362356,0
ABB,2022-12-06,-0.011331444759206666,-0.002231355309958327,-0.009100089449248339,0
ABB,2022-12-07,0.02496328928047009,0.01421682580546002,0.01074646347501007,1
ABB,2022-12-08,-0.023776223776223793,0.0008662294270511683,-0.02464245320327496,0
ABB,2022-12-09,0.0,0.002281780930015964,-0.002281780930015964,0
ABB,2022-12-12,0.011594202898550732,0.02061875647969602,-0.00902455358114529,0
ABB,2022-12-13,-0.011331444759206666,0.007933552914220154,-0.01926499767342682,0
ABB,2022-12-14,0.011594202898550732,0.005673866892605961,0.005920336005944771,1
ABB,2022-12-15,-0.023776223776223793,0.004595762422772376,-0.02837198619899617,0
ABB,2022-12-16,-0.011331444759206666,0.013491942839769067,-0.024823387598975732,0
ABB,2022-12-19,0.024355300859598916,0.048045069337442126,-0.02368976847784321,0
ABB,2022-12-20,0.04992657856093996,0.07345107659828165,-0.02352449803734169,0
ABB,2022-12-21,0.0742942050520059,0.08754711055276365,-0.01325290550075775,0
ABB,2022-12-22,0.07342143906020548,0.09240081751596385,-0.018979378455758367,0
ABB,2022-12-23,0.08721804511278197,0.08059078346433535,0.006627261648446625,1
ABB,2022-12-26,0.1421874999999999,0.12786106515362206,0.014326434846377856,1
ABB,2022-12-27,0.06165413533834574,0.07107518639816046,-0.009421051059814722,0
ABB,2022-12-28,0.06240713224368499,0.0609751294724612,0.0014320027712237948,1
ABB,2022-12-29,0.06165413533834574,0.06723538328924317,-0.005581247950897428,0
ABB,2022-12-30,0.049624060150375904,0.08162130494791908,-0.03199724479754318,0
ABB,2023-01-03,-0.024355300859598916,0.021017338825557896,-0.04537263968515681,0
ABB,2023-01-04,-0.035816618911174825,0.024724040712954753,-0.06054065962412958,0
ABB,2023-01-05,-0.024355300859598916,0.007775946657574195,-0.03213124751717311,0
ABB,2023-01-06,-0.04727793696275073,0.003671155748306898,-0.05094909271105763,0
ABB,2023-01-09,-0.06017191977077374,-0.00996955065878713,-0.05020236911198661,0
ABB,2023-01-10,-0.06017191977077374,-0.013964968908719566,-0.046206950862054175,0
ABB,2023-01-11,-0.04727793696275073,-0.007160718345078365,-0.04011721861767237,0
ABB,2023-01-12,-0.035816618911174825,0.0017985781766203246,-0.03761519708779515,0
ABB,2023-01-13,-0.04727793696275073,-0.00081119065810209,-0.04646674630464864,0
ABB,2023-01-16,-0.024355300859598916,0.018759140510743677,-0.04311444137034259,0
ABB,2023-01-17,-0.047552447552447696,-0.0055683687252477965,-0.0419840788271999,0
ABB,2023-01-18,-0.058741258741258684,-0.040062643406053144,-0.01867861533520554,0
ABB,2023-01-19,-0.06915629322268324,-0.04911197747455043,-0.020044315748132813,0
ABB,2023-01-27,-0.10259917920656636,-0.06941187002058902,-0.03318730918597734,0
ABB,2023-01-30,-0.09266943291839569,-0.07375495433396517,-0.018914478584430516,0
ABB,2023-01-31,-0.10259917920656636,-0.07784517359923682,-0.024754005607329543,0
ABB,2023-02-01,-0.058073654390934704,-0.03291913343308839,-0.025154520957846316,0
ABB,2023-02-02,-0.08251748251748259,-0.03710130940339096,-0.04541617311409163,0
ABB,2023-02-03,-0.08215297450424919,-0.04862832474585721,-0.03352464975839198,0
ABB,2023-02-06,-0.07163323782234954,-0.0570187920572115,-0.01461444576513804,0
ABB,2023-02-07,-0.03671071953010274,-0.026270359528634657,-0.010440360001468085,0
ABB,2023-02-08,-0.011887072808320909,-0.0214881274365335,0.00960105462821259,1
ABB,2023-02-09,-0.023494860499265635,-0.007593770852325488,-0.015901089646940147,0
ABB,2023-02-10,0.0,-0.0021794750307968513,0.0021794750307968513,1
ABB,2023-02-13,0.0,0.008718980549966338,-0.008718980549966338,0
ABB,2023-02-14,-0.012195121951219412,0.0014345682815990468,-0.013629690232818459,0
