variant,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,horizon,ticker,n_train,n_test,n_features,train_start,train_end,test_start,test_end
vn30_direct_material_lag1,XGBoost,Config_LLM,0.5147988505747126,0.5102966841186737,0.4254947613504074,0.510409652328221,0.5101803168428299,0.5136838165435351,10d,ALL,27900,6960,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_direct_material_lag1,LightGBM,Config_LLM,0.516235632183908,0.5135135135135135,0.3815483119906868,0.5066330048749274,0.5129058070453858,0.5145539516820631,10d,ALL,27900,6960,141,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_direct_material_lag1,Logistic_Regression,Config_Hybrid,0.5110632183908046,0.5045217867909016,0.5357974388824214,0.5109054593118673,0.5233255018968549,0.5113720452073856,10d,ALL,27900,6960,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_direct_material_lag1,Random_Forest,Config_Hybrid,0.5228448275862069,0.5177195685670262,0.4889406286379511,0.5220768509743008,0.5261275501170091,0.5224215061464443,10d,ALL,27900,6960,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_direct_material_lag1,XGBoost,Config_Hybrid,0.5195402298850574,0.5134189031505251,0.5122235157159488,0.5194488051630908,0.5258081041492959,0.5194488747705737,10d,ALL,27900,6960,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_direct_material_lag1,LightGBM,Config_Hybrid,0.5181034482758621,0.5130656469088591,0.4685681024447031,0.5166166645310739,0.5244862601895666,0.5174849592813754,10d,ALL,27900,6960,167,2021-10-13,2025-07-07,2025-07-08,2026-06-12
vn30_direct_material_lag1,Logistic_Regression,Config_A,0.5153846153846153,0.4692373121633116,0.5196232339089482,0.5144499391040488,0.5250231385303094,0.5157438203443045,1d,ALL,28110,7020,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_direct_material_lag1,Random_Forest,Config_A,0.5401709401709401,0.4894348894348894,0.3127158555729984,0.5078114004222378,0.5268043857799865,0.520895085543996,1d,ALL,28110,7020,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_direct_material_lag1,XGBoost,Config_A,0.5076923076923077,0.45949177877429,0.482574568288854,0.5052819823696022,0.5156066060964553,0.5055636857089642,1d,ALL,28110,7020,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_direct_material_lag1,LightGBM,Config_A,0.5235042735042735,0.4757281553398058,0.4923076923076923,0.5206785466851225,0.5305988182054489,0.5208604954367666,1d,ALL,28110,7020,26,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_direct_material_lag1,Logistic_Regression,Config_LLM,0.5290598290598291,0.4563806777217015,0.1987441130298273,0.4638633573845094,0.5045128423448407,0.5010669717691509,1d,ALL,28110,7020,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_direct_material_lag1,Random_Forest,Config_LLM,0.5159544159544159,0.4660936007640878,0.4596546310832025,0.5111769634165324,0.5143313159182037,0.5111832477449911,1d,ALL,28110,7020,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_direct_material_lag1,XGBoost,Config_LLM,0.5146723646723647,0.4637491835401698,0.4458398744113029,0.508715498722333,0.5139984321880392,0.508839102785834,1d,ALL,28110,7020,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_direct_material_lag1,LightGBM,Config_LLM,0.5148148148148148,0.4621963735887786,0.4241758241758241,0.5064853811424614,0.512168758788241,0.50713354442168,1d,ALL,28110,7020,141,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_direct_material_lag1,Logistic_Regression,Config_Hybrid,0.5243589743589744,0.4756637168141593,0.4725274725274725,0.5199733017457511,0.5303282376033354,0.5199664742037624,1d,ALL,28110,7020,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_direct_material_lag1,Random_Forest,Config_Hybrid,0.5326210826210827,0.4765395894428152,0.3061224489795918,0.500158843733075,0.5197999095335657,0.5134262831599393,1d,ALL,28110,7020,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_direct_material_lag1,XGBoost,Config_Hybrid,0.5287749287749288,0.4802441374879537,0.4693877551020408,0.5237370587276439,0.5264205379273362,0.523742117446718,1d,ALL,28110,7020,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_direct_material_lag1,LightGBM,Config_Hybrid,0.527920227920228,0.4791194561346714,0.4646781789638932,0.5225282122418649,0.5344272267125685,0.5225607322459622,1d,ALL,28110,7020,167,2021-10-13,2025-07-16,2025-07-17,2026-06-25
vn30_direct_material_lag1,Logistic_Regression,Config_A,0.4905797101449275,0.4943132108486439,0.4876294591484464,0.4905794426483105,0.4897319940204123,0.4906021127517933,20d,ALL,27660,6900,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_direct_material_lag1,Random_Forest,Config_A,0.5042028985507246,0.5084589357120886,0.4755466052934407,0.5038910303433553,0.5143919537039028,0.5044204989084027,20d,ALL,27660,6900,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_direct_material_lag1,XGBoost,Config_A,0.5114492753623189,0.5167144221585482,0.466915995397008,0.5106260560849778,0.5057455479092953,0.5117874369508405,20d,ALL,27660,6900,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_direct_material_lag1,LightGBM,Config_A,0.4978260869565217,0.5017182130584192,0.4620253164556962,0.4973010141174342,0.500714344288741,0.4980979386016799,20d,ALL,27660,6900,26,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_direct_material_lag1,Logistic_Regression,Config_LLM,0.4913043478260869,0.4969761650658129,0.8037974683544303,0.4338550341622518,0.4924000304491143,0.488931444457589,20d,ALL,27660,6900,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_direct_material_lag1,Random_Forest,Config_LLM,0.4882608695652174,0.4912726118692478,0.4453394706559263,0.4874585338599043,0.4844863274738392,0.4885867914027295,20d,ALL,27660,6900,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_direct_material_lag1,XGBoost,Config_LLM,0.4860869565217391,0.4881033310673011,0.4131185270425777,0.4835669018463463,0.4778320533054428,0.4866410392222234,20d,ALL,27660,6900,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_direct_material_lag1,LightGBM,Config_LLM,0.4921739130434782,0.4946889226100152,0.3751438434982739,0.4854631682747574,0.475561308922061,0.4930625759547444,20d,ALL,27660,6900,141,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_direct_material_lag1,Logistic_Regression,Config_Hybrid,0.4907246376811594,0.4946175637393767,0.502301495972382,0.4906044198962813,0.4921296937343384,0.4906367292946022,20d,ALL,27660,6900,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_direct_material_lag1,Random_Forest,Config_Hybrid,0.5165217391304348,0.520933014354067,0.501150747986191,0.5164567385659908,0.516435884113225,0.516638458105245,20d,ALL,27660,6900,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_direct_material_lag1,XGBoost,Config_Hybrid,0.4978260869565217,0.5016067776803973,0.4939585730724971,0.4978260764088653,0.4936694577234548,0.4978554547605476,20d,ALL,27660,6900,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_direct_material_lag1,LightGBM,Config_Hybrid,0.5020289855072464,0.5061576354679803,0.4729574223245109,0.5017047848648598,0.5013021533506125,0.5022497391996387,20d,ALL,27660,6900,167,2021-10-13,2025-06-25,2025-06-26,2026-05-29
vn30_direct_material_lag1,Logistic_Regression,Config_A,0.5064377682403434,0.4912774338773213,0.5153482880755608,0.5064144931957225,0.521705932752826,0.5067024616391129,5d,ALL,28020,6990,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_direct_material_lag1,Random_Forest,Config_A,0.51931330472103,0.5047425474254743,0.4397874852420307,0.5151204849125472,0.5180186528932176,0.5169509330707656,5d,ALL,28020,6990,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_direct_material_lag1,XGBoost,Config_A,0.5226037195994278,0.5079167960260789,0.4828807556080283,0.5211811719604125,0.5251308714757051,0.5214237203914656,5d,ALL,28020,6990,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_direct_material_lag1,LightGBM,Config_A,0.5220314735336195,0.5075441412520064,0.4666469893742621,0.519700077315372,0.5259861945383878,0.5203862376077307,5d,ALL,28020,6990,26,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_direct_material_lag1,Logistic_Regression,Config_LLM,0.5005722460658083,0.4450373532550694,0.1230814639905549,0.4156290280575819,0.4916660493612692,0.4893586109514129,5d,ALL,28020,6990,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_direct_material_lag1,Random_Forest,Config_LLM,0.4998569384835479,0.4832402234636871,0.4595631641086186,0.4983744460204821,0.4990572435489401,0.4986599829427046,5d,ALL,28020,6990,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_direct_material_lag1,XGBoost,Config_LLM,0.4994277539341917,0.4834377797672337,0.4781582054309327,0.4987814746938133,0.4999578402265041,0.4987959267021404,5d,ALL,28020,6990,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_direct_material_lag1,LightGBM,Config_LLM,0.4937052932761087,0.4770864946889226,0.4639905548996458,0.4927267853892265,0.4955186905870869,0.4928225956064025,5d,ALL,28020,6990,141,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_direct_material_lag1,Logistic_Regression,Config_Hybrid,0.4971387696709585,0.4817895038715228,0.4958677685950413,0.4970026229927707,0.5121309524355812,0.4971010136700914,5d,ALL,28020,6990,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_direct_material_lag1,Random_Forest,Config_Hybrid,0.5247496423462089,0.511727078891258,0.4250295159386068,0.5186321253215955,0.5220542323004339,0.5217873842880152,5d,ALL,28020,6990,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_direct_material_lag1,XGBoost,Config_Hybrid,0.5183118741058655,0.5032720473667809,0.4766824085005903,0.516784407624487,0.5219612677464376,0.5170752408966027,5d,ALL,28020,6990,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_direct_material_lag1,LightGBM,Config_Hybrid,0.5194563662374821,0.5048739495798319,0.4433293978748524,0.5155585439824576,0.52428095666385,0.5171949599035561,5d,ALL,28020,6990,167,2021-10-13,2025-07-11,2025-07-14,2026-06-19
vn30_direct_material_lag1,Logistic_Regression,Config_A,0.5052552552552553,0.5431261770244821,0.409194097616345,0.5026611110505498,0.5245491375466191,0.511197814114295,60d,ALL,26700,6660,26,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_direct_material_lag1,Random_Forest,Config_A,0.4857357357357357,0.5193283873486919,0.3774120317820658,0.4818736410412499,0.5074733532743403,0.4924368832379717,60d,ALL,26700,6660,26,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_direct_material_lag1,XGBoost,Config_A,0.5007507507507507,0.5378759040730872,0.4009648127128263,0.4978175034632552,0.515779552456624,0.5069237328870254,60d,ALL,26700,6660,26,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_direct_material_lag1,LightGBM,Config_A,0.5139639639639639,0.5590778097982709,0.3853575482406356,0.5084243341312294,0.5311257155742547,0.5219198455488893,60d,ALL,26700,6660,26,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_direct_material_lag1,Logistic_Regression,Config_LLM,0.509009009009009,0.5221177290142808,0.8507377979568672,0.4202430793184732,0.5023358866460886,0.4878688989784336,60d,ALL,26700,6660,141,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_direct_material_lag1,Random_Forest,Config_LLM,0.5219219219219219,0.5579019073569482,0.4648127128263337,0.5214904006715468,0.5307320954417521,0.525454825800922,60d,ALL,26700,6660,141,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_direct_material_lag1,XGBoost,Config_LLM,0.5162162162162162,0.5495081967213115,0.4755959137343927,0.5161355350489504,0.517554055355116,0.518729079316176,60d,ALL,26700,6660,141,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_direct_material_lag1,LightGBM,Config_LLM,0.516966966966967,0.5526586620926244,0.4571509648127128,0.5164345015621657,0.5128001195157403,0.5206673191410502,60d,ALL,26700,6660,141,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_direct_material_lag1,Logistic_Regression,Config_Hybrid,0.5187687687687688,0.5547921676399863,0.4582860385925085,0.5182188907679104,0.5339490577729389,0.5225103662350298,60d,ALL,26700,6660,167,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_direct_material_lag1,Random_Forest,Config_Hybrid,0.5156156156156156,0.5563540090771558,0.4174233825198638,0.5129576554461651,0.5284453886903797,0.5216900075864626,60d,ALL,26700,6660,167,2021-10-13,2025-05-12,2025-05-13,2026-03-31
vn30_direct_material_lag1,XGBoost,Config_Hybrid,0.5096096096096097,0.5441478439425051,0.4511918274687854,0.5091027710255726,0.5343421349811206,0.5132234647548009,60d,ALL,26700,6660,167,2021-10-13,2025-05-12,2025-05-13,2026-03-31
