universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
HOSE100_quality,Logistic_Regression,Config_A,0.6853518821603928,0.42332506203473946,0.694060211554109,0.6452188712611271,0.7509688317158156,0.6882435520738569,direct,1week,0.02,24489,247,4888,16,998,1090,0.25143207855973815
HOSE100_quality,Random_Forest,Config_A,0.7917348608837971,0.654014598540146,0.3645240032546786,0.6693229898082572,0.7746644307614716,0.6498761038410589,direct,1week,0.02,24489,247,4888,16,998,1090,0.25143207855973815
HOSE100_quality,XGBoost,Config_A,0.7207446808510638,0.4563543003851091,0.5785191212367778,0.6574595693278427,0.7533077706007524,0.6735175546058172,direct,1week,0.02,24489,247,4888,16,998,1090,0.25143207855973815
HOSE100_quality,LightGBM,Config_A,0.7217675941080196,0.4641095890410959,0.6891781936533767,0.6761808229416861,0.7846419464383441,0.7109460249491262,direct,1week,0.02,24489,247,4888,16,998,1090,0.25143207855973815
HOSE100_quality,Logistic_Regression,Config_LLM,0.28211947626841244,0.25076519457804985,0.9332790886899919,0.25605054521258197,0.4996618790098359,0.49834219534253626,direct,1week,0.02,24489,247,4888,36,998,1090,0.25143207855973815
HOSE100_quality,Random_Forest,Config_LLM,0.28211947626841244,0.2508741258741259,0.934092758340114,0.2559322964012779,0.4996868961827353,0.49861238080984926,direct,1week,0.02,24489,247,4888,36,998,1090,0.25143207855973815
HOSE100_quality,XGBoost,Config_LLM,0.2855973813420622,0.25137332454405625,0.9308380797396257,0.260986938495589,0.5018104650058673,0.49985467802231354,direct,1week,0.02,24489,247,4888,36,998,1090,0.25143207855973815
HOSE100_quality,LightGBM,Config_LLM,0.2823240589198036,0.2513637355444032,0.9373474369406021,0.25572825769155716,0.5016494655998306,0.49982977203684925,direct,1week,0.02,24489,247,4888,36,998,1090,0.25143207855973815
HOSE100_quality,Logistic_Regression,Config_Hybrid,0.685556464811784,0.42353525322740815,0.694060211554109,0.6453945077055839,0.751043104922468,0.6883802014316049,direct,1week,0.02,24489,247,4888,52,998,1090,0.25143207855973815
HOSE100_quality,Random_Forest,Config_Hybrid,0.7921440261865794,0.6587183308494784,0.3596419853539463,0.6681318328833765,0.7816116440819042,0.648528289752677,direct,1week,0.02,24489,247,4888,52,998,1090,0.25143207855973815
HOSE100_quality,XGBoost,Config_Hybrid,0.7340425531914894,0.47751741608613046,0.613506916192026,0.6752349364289663,0.7636960126629146,0.6940177379538977,direct,1week,0.02,24489,247,4888,52,998,1090,0.25143207855973815
HOSE100_quality,LightGBM,Config_Hybrid,0.7295417348608838,0.47443650357339195,0.7021969080553295,0.6848903473867194,0.7864454066357995,0.720461668020559,direct,1week,0.02,24489,247,4888,52,998,1090,0.25143207855973815
HOSE100_quality,Logistic_Regression,Config_A,0.6716666666666666,0.44370860927152317,0.7010463378176383,0.6435547721668146,0.736615088092888,0.6806791481115921,direct,2week,0.02,12304,124,2400,16,949,1090,0.27875
HOSE100_quality,Random_Forest,Config_A,0.7691666666666667,0.6032315978456014,0.5022421524663677,0.696557793233896,0.790371481444062,0.687285143246471,direct,2week,0.02,12304,124,2400,16,949,1090,0.27875
HOSE100_quality,XGBoost,Config_A,0.7216666666666667,0.500587544065805,0.6367713004484304,0.6784338896020539,0.7671330585584768,0.6956242406343828,direct,2week,0.02,12304,124,2400,16,949,1090,0.27875
HOSE100_quality,LightGBM,Config_A,0.72125,0.5,0.70254110612855,0.6872808253635974,0.7873119989913985,0.7155108765766955,direct,2week,0.02,12304,124,2400,16,949,1090,0.27875
HOSE100_quality,Logistic_Regression,Config_LLM,0.6683333333333333,0.3324538258575198,0.18834080717488788,0.5141522485717541,0.5208352223025303,0.5210912585845555,direct,2week,0.02,12304,124,2400,36,949,1090,0.27875
HOSE100_quality,Random_Forest,Config_LLM,0.6820833333333334,0.31640625,0.1210762331838565,0.48911595466434177,0.5017339657818087,0.5099893008784678,direct,2week,0.02,12304,124,2400,36,949,1090,0.27875
HOSE100_quality,XGBoost,Config_LLM,0.6783333333333333,0.2980392156862745,0.11360239162929746,0.48266387894870866,0.4928914311176048,0.5050969785991664,direct,2week,0.02,12304,124,2400,36,949,1090,0.27875
HOSE100_quality,LightGBM,Config_LLM,0.6766666666666666,0.30685920577617326,0.12705530642750373,0.48917738468914534,0.4998264307160639,0.5080683811166982,direct,2week,0.02,12304,124,2400,36,949,1090,0.27875
HOSE100_quality,Logistic_Regression,Config_Hybrid,0.6820833333333334,0.45436893203883494,0.6995515695067265,0.6524313199770945,0.7465240807952064,0.6874418737192789,direct,2week,0.02,12304,124,2400,52,949,1090,0.27875
HOSE100_quality,Random_Forest,Config_Hybrid,0.7658333333333334,0.5963963963963964,0.4947683109118087,0.6918454182567881,0.7956592999026803,0.682681671342675,direct,2week,0.02,12304,124,2400,52,949,1090,0.27875
HOSE100_quality,XGBoost,Config_Hybrid,0.7254166666666667,0.5057471264367817,0.6576980568011959,0.6848573100610738,0.7722330595083585,0.704643366933238,direct,2week,0.02,12304,124,2400,52,949,1090,0.27875
HOSE100_quality,LightGBM,Config_Hybrid,0.7191666666666666,0.4973544973544973,0.70254110612855,0.6854267158595808,0.7864700584349923,0.7140666246991682,direct,2week,0.02,12304,124,2400,52,949,1090,0.27875
HOSE100_quality,Logistic_Regression,Config_A,0.7362132352941176,0.5297029702970297,0.6881028938906752,0.7010803023123351,0.7837920603193915,0.7217863246802154,direct,month,0.02,5689,58,1088,16,855,1090,0.2858455882352941
HOSE100_quality,Random_Forest,Config_A,0.7573529411764706,0.5755627009646302,0.5755627009646302,0.7028392655402302,0.7718552268391498,0.7028392655402302,direct,month,0.02,5689,58,1088,16,855,1090,0.2858455882352941
HOSE100_quality,XGBoost,Config_A,0.7012867647058824,0.48157894736842105,0.5884244372990354,0.6554059651020577,0.7291379574337773,0.667442591879891,direct,month,0.02,5689,58,1088,16,855,1090,0.2858455882352941
HOSE100_quality,LightGBM,Config_A,0.7215073529411765,0.5111111111111111,0.5916398713826366,0.673553133865753,0.7673796902092722,0.6825638224352051,direct,month,0.02,5689,58,1088,16,855,1090,0.2858455882352941
HOSE100_quality,Logistic_Regression,Config_LLM,0.6084558823529411,0.3186119873817035,0.3247588424437299,0.5232311262529008,0.5197498830939346,0.5233832822257259,direct,month,0.02,5689,58,1088,36,855,1090,0.2858455882352941
HOSE100_quality,Random_Forest,Config_LLM,0.6295955882352942,0.3034188034188034,0.2282958199356913,0.5067313912216853,0.5049472991595177,0.5092573050772408,direct,month,0.02,5689,58,1088,36,855,1090,0.2858455882352941
