universe,relevance_variant,unit,model,n_test,ba_a,ba_hybrid,delta_hybrid_minus_a,b,c,n_discordant,p_mid
liquid100_mat10,direct,1week,Logistic_Regression,1344,0.675730110775428,0.6762336354481369,0.000503524672708866,1,2,3,0.6249999999999999
liquid100_mat10,direct,1week,Random_Forest,1344,0.6317513190624973,0.6237078351881977,-0.00804348387429954,34,29,63,0.5323087760278422
liquid100_mat10,direct,1week,XGBoost,1344,0.6726401046642738,0.6573880410738417,-0.015252063590432074,83,71,154,0.3351352010832363
liquid100_mat10,direct,2month,LightGBM,140,0.6662439230606637,0.6246036778693722,-0.0416402451912915,11,5,16,0.14346313476562494
liquid100_mat10,direct,2month,Logistic_Regression,140,0.5764109067850349,0.5764109067850349,0.0,0,0,0,1.0
liquid100_mat10,direct,2month,Random_Forest,140,0.6574719932361024,0.6925597125343479,0.0350877192982455,3,7,10,0.2265625
liquid100_mat10,direct,2month,XGBoost,140,0.5714436694145001,0.6065313887127457,0.03508771929824561,6,10,16,0.332305908203125
liquid100_mat10,direct,2week,LightGBM,672,0.6898316858135186,0.6746032594175795,-0.015228426395939132,30,24,54,0.41875418826901517
liquid100_mat10,direct,2week,Logistic_Regression,672,0.6551536200908362,0.6562062516697835,0.001052631578947305,1,2,3,0.6249999999999999
liquid100_mat10,direct,2week,Random_Forest,672,0.6556078012289608,0.6701576275714667,0.0145498263425059,21,32,53,0.1336742353641053
liquid100_mat10,direct,2week,XGBoost,672,0.6481699171787336,0.6631525514293347,0.01498263425060109,37,47,84,0.2779992890805517
liquid100_mat10,direct,month,LightGBM,308,0.7034259259259259,0.6937962962962962,-0.009629629629629655,12,9,21,0.5234670639038085
liquid100_mat10,direct,month,Logistic_Regression,308,0.6192592592592592,0.6217592592592592,0.0025000000000000577,1,2,3,0.6249999999999999
liquid100_mat10,direct,month,Random_Forest,308,0.7149074074074073,0.7387962962962963,0.02388888888888896,5,12,17,0.09625244140624999
liquid100_mat10,direct,month,XGBoost,308,0.6724074074074073,0.6812962962962963,0.008888888888888946,13,14,27,0.8505540192127226
liquid100_mat10,direct,quarter,LightGBM,84,0.6587301587301587,0.626984126984127,-0.031746031746031744,5,3,8,0.5078125000000001
liquid100_mat10,direct,quarter,Logistic_Regression,84,0.5873015873015872,0.5873015873015872,0.0,0,0,0,1.0
liquid100_mat10,direct,quarter,Random_Forest,84,0.6031746031746031,0.5873015873015873,-0.015873015873015817,3,3,6,0.6875
liquid100_mat10,direct,quarter,XGBoost,84,0.5952380952380952,0.6031746031746033,0.00793650793650802,2,1,3,0.6249999999999999
liquid100_mat10,direct_indirect,1week,LightGBM,1344,0.6996798099517132,0.6917955603756207,-0.007884249576092461,57,45,102,0.23690187778029304
liquid100_mat10,direct_indirect,1week,Logistic_Regression,1344,0.675730110775428,0.6822759315206445,0.00654582074521648,21,34,55,0.08142681460950621
liquid100_mat10,direct_indirect,1week,Random_Forest,1344,0.6317513190624973,0.6203553076664858,-0.01139601139601143,37,29,66,0.3284320626971899
liquid100_mat10,direct_indirect,1week,XGBoost,1344,0.6726401046642738,0.6731565402260267,0.0005164355617528482,71,83,154,0.3351352010832363
liquid100_mat10,direct_indirect,2month,LightGBM,140,0.6662439230606637,0.6339040372014373,-0.032339885859226425,9,5,14,0.3017578125000001
liquid100_mat10,direct_indirect,2month,Logistic_Regression,140,0.5764109067850349,0.5764109067850349,0.0,6,6,12,0.7744140624999998
liquid100_mat10,direct_indirect,2month,Random_Forest,140,0.6574719932361024,0.6695201860071867,0.012048192771084265,2,4,6,0.45312499999999994
liquid100_mat10,direct_indirect,2month,XGBoost,140,0.5714436694145001,0.61857958148383,0.04713591206932988,6,12,18,0.16706848144531256
liquid100_mat10,direct_indirect,2week,LightGBM,672,0.6898316858135186,0.6805450173657495,-0.009286668447769153,27,21,48,0.39160291054749075
liquid100_mat10,direct_indirect,2week,Logistic_Regression,672,0.6551536200908362,0.6562062516697835,0.001052631578947305,1,2,3,0.6249999999999999
liquid100_mat10,direct_indirect,2week,Random_Forest,672,0.6556078012289608,0.6722628907293615,0.016655089500400733,19,32,51,0.07039422106706225
liquid100_mat10,direct_indirect,2week,XGBoost,672,0.6481699171787336,0.6510820197702378,0.0029121025915042065,29,36,65,0.38905246054779263
liquid100_mat10,direct_indirect,month,LightGBM,308,0.7034259259259259,0.6859259259259259,-0.01749999999999996,13,6,19,0.11531829833984378
liquid100_mat10,direct_indirect,month,Logistic_Regression,308,0.6192592592592592,0.6217592592592592,0.0025000000000000577,1,2,3,0.6249999999999999
liquid100_mat10,direct_indirect,month,Random_Forest,308,0.7149074074074073,0.724537037037037,0.009629629629629655,5,8,13,0.4239501953124999
liquid100_mat10,direct_indirect,month,XGBoost,308,0.6724074074074073,0.7055555555555556,0.03314814814814826,8,17,25,0.07551869750022888
liquid100_mat10,direct_indirect,quarter,LightGBM,84,0.6587301587301587,0.6507936507936508,-0.007936507936507908,4,3,7,0.7265625000000001
liquid100_mat10,direct_indirect,quarter,Logistic_Regression,84,0.5873015873015872,0.6031746031746031,0.015873015873015928,0,2,2,0.25
liquid100_mat10,direct_indirect,quarter,Random_Forest,84,0.6031746031746031,0.6031746031746031,0.0,1,1,2,0.4999999999999998
liquid100_mat10,direct_indirect,quarter,XGBoost,84,0.5952380952380952,0.5873015873015872,-0.00793650793650802,5,4,9,0.7539062500000002
liquid100_mat5,any_relevance,1week,LightGBM,2016,0.7073412907341909,0.6959942518412071,-0.01134703889298383,68,53,121,0.1742054054929705
liquid100_mat5,any_relevance,1week,Logistic_Regression,2016,0.6630129519396939,0.6636955457963492,0.0006825938566552558,0,2,2,0.25
liquid100_mat5,any_relevance,1week,Random_Forest,2016,0.6358950217723902,0.6427048555837045,0.006809833811314281,52,62,114,0.3511253697554313
liquid100_mat5,any_relevance,1week,XGBoost,2016,0.6756372218058386,0.6845871298229096,0.008949908017070962,126,129,255,0.8513150594929151
liquid100_mat5,any_relevance,2month,LightGBM,210,0.695230998509687,0.695230998509687,0.0,7,7,14,0.7905273437500002
liquid100_mat5,any_relevance,2month,Logistic_Regression,210,0.5867175856929956,0.5851341281669151,-0.0015834575260804673,9,9,18,0.8145294189453126
liquid100_mat5,any_relevance,2month,Random_Forest,210,0.679769001490313,0.7091095380029806,0.029340536512667548,2,8,10,0.06542968749999994
liquid100_mat5,any_relevance,2month,XGBoost,210,0.6665424739195231,0.6494970193740686,-0.017045454545454586,10,7,17,0.480682373046875
liquid100_mat5,any_relevance,2week,LightGBM,1008,0.6811626985052351,0.6924212391856913,0.011258540680456175,32,40,72,0.3491818381705884
liquid100_mat5,any_relevance,2week,Logistic_Regression,1008,0.666539188023226,0.6691066389944733,0.0025674509712473315,1,2,3,0.6249999999999999
liquid100_mat5,any_relevance,2week,Random_Forest,1008,0.6734160389898095,0.6892544831285125,0.015838444138702945,31,35,66,0.6254068289416489
liquid100_mat5,any_relevance,2week,XGBoost,1008,0.6699647879112935,0.6727491080381502,0.0027843201268566986,49,49,98,0.9196068309220415
liquid100_mat5,any_relevance,month,LightGBM,462,0.6651131553239987,0.6835517746662325,0.018438619342233786,22,29,51,0.3317497633694906
liquid100_mat5,any_relevance,month,Logistic_Regression,462,0.697289156626506,0.6122191468577011,-0.08507000976880497,58,28,86,0.001168637497438325
liquid100_mat5,any_relevance,month,Random_Forest,462,0.6977165418430479,0.7137333116248779,0.016016769781829976,12,16,28,0.45825831964612007
liquid100_mat5,any_relevance,month,XGBoost,462,0.6694480625203517,0.665479485509606,-0.003968577010745711,31,31,62,0.899076313652859
liquid100_mat5,any_relevance,quarter,LightGBM,126,0.6758373205741627,0.6626794258373205,-0.013157894736842146,6,5,11,0.7744140625
liquid100_mat5,any_relevance,quarter,Logistic_Regression,126,0.6022727272727273,0.6097488038277512,0.007476076555023914,1,1,2,0.4999999999999998
liquid100_mat5,any_relevance,quarter,Random_Forest,126,0.674043062200957,0.6211124401913876,-0.05293062200956944,12,4,16,0.04904174804687501
liquid100_mat5,any_relevance,quarter,XGBoost,126,0.6683612440191388,0.6587918660287082,-0.009569377990430561,7,4,11,0.3876953124999999
liquid100_mat5,direct,1week,LightGBM,2016,0.7073412907341909,0.6962271513785051,-0.011114139355685837,70,59,129,0.3346877587369272
liquid100_mat5,direct,1week,Logistic_Regression,2016,0.6630129519396939,0.6630129519396939,0.0,1,1,2,0.4999999999999998
liquid100_mat5,direct,1week,Random_Forest,2016,0.6358950217723902,0.6389586417497197,0.0030636199773295125,54,58,112,0.7068822614919521
liquid100_mat5,direct,1week,XGBoost,2016,0.6756372218058386,0.678118592939923,0.0024813711340844202,142,136,278,0.7195078635236154
liquid100_mat5,direct,2month,LightGBM,210,0.695230998509687,0.6936475409836065,-0.0015834575260804673,4,4,8,0.7265625000000001
liquid100_mat5,direct,2month,Logistic_Regression,210,0.5867175856929956,0.5867175856929956,0.0,0,0,0,1.0
liquid100_mat5,direct,2month,Random_Forest,210,0.679769001490313,0.6961624441132638,0.016393442622950727,4,8,12,0.26684570312499994
liquid100_mat5,direct,2month,XGBoost,210,0.6665424739195231,0.673155737704918,0.006613263785394841,4,6,10,0.5488281250000001
liquid100_mat5,direct,2week,LightGBM,1008,0.6811626985052351,0.6813189375743302,0.00015623906909500995,39,34,73,0.5613807442989821
liquid100_mat5,direct,2week,Logistic_Regression,1008,0.666539188023226,0.6674672947321783,0.0009281067089522699,2,2,4,0.625
liquid100_mat5,direct,2week,Random_Forest,1008,0.6734160389898095,0.6890376139729031,0.015621574983093578,32,37,69,0.5504125118224712
liquid100_mat5,direct,2week,XGBoost,1008,0.6699647879112935,0.6714828720005597,0.0015180840892661251,59,52,111,0.5085131799736621
liquid100_mat5,direct,month,LightGBM,462,0.6651131553239987,0.6664360143275806,0.0013228590035818666,21,21,42,0.8776143287523155
liquid100_mat5,direct,month,Logistic_Regression,462,0.697289156626506,0.6992022142624552,0.001913057635949178,14,12,26,0.7011080384254456
liquid100_mat5,direct,month,Random_Forest,462,0.6977165418430479,0.7110875936177141,0.013371051774666243,9,13,22,0.4048728942871095
liquid100_mat5,direct,month,XGBoost,462,0.6694480625203517,0.669814392705959,0.0003663301856072776,25,26,51,0.889883965276537
liquid100_mat5,direct,quarter,LightGBM,126,0.6758373205741627,0.7060406698564593,0.03020334928229662,2,6,8,0.17968749999999994
liquid100_mat5,direct,quarter,Logistic_Regression,126,0.6022727272727273,0.6136363636363636,0.011363636363636354,0,2,2,0.25
liquid100_mat5,direct,quarter,Random_Forest,126,0.674043062200957,0.6172248803827751,-0.05681818181818188,12,2,14,0.007385253906249995
liquid100_mat5,direct,quarter,XGBoost,126,0.6683612440191388,0.638157894736842,-0.030203349282296732,7,3,10,0.2265625
liquid100_mat5,direct_indirect,1week,LightGBM,2016,0.7073412907341909,0.6938380728802116,-0.013503217853979343,77,59,136,0.12377482507747711
liquid100_mat5,direct_indirect,1week,Logistic_Regression,2016,0.6630129519396939,0.6630129519396939,0.0,1,1,2,0.4999999999999998
liquid100_mat5,direct_indirect,1week,Random_Forest,2016,0.6358950217723902,0.6384086024169522,0.0025135806445619746,42,56,98,0.15906965188123756
liquid100_mat5,direct_indirect,1week,XGBoost,2016,0.6756372218058386,0.6727984489881877,-0.002838772817650881,144,139,283,0.7667600163481928
liquid100_mat5,direct_indirect,2month,LightGBM,210,0.695230998509687,0.679769001490313,-0.015461997019373896,6,3,9,0.34374999999999994
liquid100_mat5,direct_indirect,2month,Logistic_Regression,210,0.5867175856929956,0.5778688524590163,-0.008848733233979278,10,9,19,0.8238029479980469
liquid100_mat5,direct_indirect,2month,Random_Forest,210,0.679769001490313,0.7059426229508197,0.026173621460506613,3,9,12,0.09228515624999997
liquid100_mat5,direct_indirect,2month,XGBoost,210,0.6665424739195231,0.682935916542474,0.016393442622950838,4,8,12,0.26684570312499994
liquid100_mat5,direct_indirect,2week,LightGBM,1008,0.6811626985052351,0.6878763146235105,0.006713616118275367,40,39,79,0.9110721212260927
liquid100_mat5,direct_indirect,2week,Logistic_Regression,1008,0.666539188023226,0.6674672947321783,0.0009281067089522699,2,2,4,0.625
liquid100_mat5,direct_indirect,2week,Random_Forest,1008,0.6734160389898095,0.6720891728657044,-0.0013268661241051527,40,29,69,0.18821620302302772
liquid100_mat5,direct_indirect,2week,XGBoost,1008,0.6699647879112935,0.6963505351771098,0.026385747265816217,56,67,123,0.3232476471849835
liquid100_mat5,direct_indirect,month,LightGBM,462,0.6651131553239987,0.665479485509606,0.0003663301856072776,20,21,41,0.8776143287523156
liquid100_mat5,direct_indirect,month,Logistic_Regression,462,0.697289156626506,0.5940043959622272,-0.10328476066427883,69,29,98,4.606242964374753e-05
liquid100_mat5,direct_indirect,month,Random_Forest,462,0.6977165418430479,0.7013187886681862,0.003602246825138322,12,11,23,0.8388197422027589
liquid100_mat5,direct_indirect,month,XGBoost,462,0.6694480625203517,0.6846507652230545,0.015202702702702742,19,28,47,0.19341265286193735
liquid100_mat5,direct_indirect,quarter,LightGBM,126,0.6758373205741627,0.6626794258373205,-0.013157894736842146,5,4,9,0.7539062500000002
liquid100_mat5,direct_indirect,quarter,Logistic_Regression,126,0.6022727272727273,0.6136363636363636,0.011363636363636354,0,2,2,0.25
liquid100_mat5,direct_indirect,quarter,Random_Forest,126,0.674043062200957,0.6303827751196172,-0.043660287081339844,12,3,15,0.021270751953125007
liquid100_mat5,direct_indirect,quarter,XGBoost,126,0.6683612440191388,0.6534090909090908,-0.014952153110047939,4,4,8,0.7265625000000001
liquid200_mat5,any_relevance,1week,LightGBM,1248,0.6969669685120394,0.6879630582424368,-0.009003910269602677,43,43,86,0.9142116370824501
liquid200_mat5,any_relevance,1week,Logistic_Regression,1248,0.6700710022638403,0.6717302942992385,0.0016592920353981633,0,3,3,0.12500000000000003
liquid200_mat5,any_relevance,1week,Random_Forest,1248,0.6517544762296769,0.6608870137888454,0.009132537559168541,22,32,54,0.17700136477035794
liquid200_mat5,any_relevance,1week,XGBoost,1248,0.677351306853262,0.6834482403786788,0.006096933525416848,68,66,134,0.8634152303019911
liquid200_mat5,any_relevance,2month,LightGBM,130,0.7227395246263171,0.7097525116393041,-0.012987012987012991,4,2,6,0.45312499999999994
liquid200_mat5,any_relevance,2month,Logistic_Regression,130,0.5481499632443029,0.5758392550845381,0.027689291840235275,4,6,10,0.5488281250000001
liquid200_mat5,any_relevance,2month,Random_Forest,130,0.6690762068120559,0.6720166625827003,0.00294045577064439,5,5,10,0.75390625
liquid200_mat5,any_relevance,2month,XGBoost,130,0.7351139426611124,0.7510414114187699,0.015927468757657492,3,5,8,0.5078125000000001
liquid200_mat5,any_relevance,2week,LightGBM,624,0.6923399664349077,0.7025533445216974,0.010213378086789682,16,26,42,0.12628947438543037
liquid200_mat5,any_relevance,2week,Logistic_Regression,624,0.6956725005993767,0.6970870294893311,0.001414528889954414,1,1,2,0.4999999999999998
liquid200_mat5,any_relevance,2week,Random_Forest,624,0.6673459602013905,0.6748261807719971,0.007480220570606599,17,21,38,0.5223973804968408
liquid200_mat5,any_relevance,2week,XGBoost,624,0.721505634140494,0.7011388156317431,-0.020366818508750884,38,29,67,0.2749903961710004
liquid200_mat5,any_relevance,month,LightGBM,286,0.6434293596477267,0.6713353493554035,0.02790598970767677,16,20,36,0.5113757815852296
liquid200_mat5,any_relevance,month,Logistic_Regression,286,0.5879091729004191,0.5879091729004191,0.0,2,2,4,0.625
liquid200_mat5,any_relevance,month,Random_Forest,286,0.668629635524431,0.674385909066794,0.005756273542362966,10,9,19,0.8238029479980469
liquid200_mat5,any_relevance,month,XGBoost,286,0.6479654093055334,0.6534298901798503,0.005464480874316946,14,16,30,0.720100131817162
liquid200_mat5,any_relevance,quarter,LightGBM,78,0.7019230769230769,0.7211538461538463,0.019230769230769384,5,5,10,0.75390625
liquid200_mat5,any_relevance,quarter,Logistic_Regression,78,0.5865384615384616,0.6057692307692308,0.019230769230769273,0,1,1,0.4999999999999999
liquid200_mat5,any_relevance,quarter,Random_Forest,78,0.6730769230769231,0.6442307692307692,-0.028846153846153966,8,5,13,0.4239501953124999
liquid200_mat5,any_relevance,quarter,XGBoost,78,0.7403846153846154,0.7019230769230769,-0.03846153846153855,7,4,11,0.3876953124999999
liquid200_mat5,direct,1week,LightGBM,1248,0.6969669685120394,0.7041572339987652,0.007190265486725744,35,48,83,0.15565646371399716
liquid200_mat5,direct,1week,Logistic_Regression,1248,0.6700710022638403,0.6726306853261987,0.002559683062358431,0,3,3,0.12500000000000003
liquid200_mat5,direct,1week,Random_Forest,1248,0.6517544762296769,0.6450401317143445,-0.006714344515332371,31,27,58,0.6029232012571506
liquid200_mat5,direct,1week,XGBoost,1248,0.677351306853262,0.703102490224326,0.02575118337106408,57,71,128,0.2175612538394614
liquid200_mat5,direct,2month,LightGBM,130,0.7227395246263171,0.7256799803969616,0.002940455770644501,3,3,6,0.6875
liquid200_mat5,direct,2month,Logistic_Regression,130,0.5481499632443029,0.5793923058074002,0.031242342563097325,3,6,9,0.34374999999999994
liquid200_mat5,direct,2month,Random_Forest,130,0.6690762068120559,0.6885567262925754,0.01948051948051943,3,6,9,0.34374999999999994
liquid200_mat5,direct,2month,XGBoost,130,0.7351139426611124,0.7386669933839745,0.00355305072286205,4,5,9,0.7539062500000002
liquid200_mat5,direct,2week,LightGBM,624,0.6923399664349077,0.7127067849436586,0.020366818508750884,16,25,41,0.16414940178310633
liquid200_mat5,direct,2week,Logistic_Regression,624,0.6956725005993767,0.6933469192040278,-0.0023255813953488857,3,1,4,0.375
liquid200_mat5,direct,2week,Random_Forest,624,0.6673459602013905,0.6853871973147926,0.01804123711340211,13,20,33,0.22948101302608842
liquid200_mat5,direct,2week,XGBoost,624,0.721505634140494,0.6962359146487653,-0.025269719491728626,38,26,64,0.13603239487789215
liquid200_mat5,direct,month,LightGBM,286,0.6434293596477267,0.6394768953260119,-0.00395246432171481,14,11,25,0.5571970939636228
liquid200_mat5,direct,month,Logistic_Regression,286,0.5879091729004191,0.5875908536261871,-0.0003183192742319818,26,22,48,0.5681724128491654
liquid200_mat5,direct,month,Random_Forest,286,0.668629635524431,0.6722637805719136,0.0036341450474826065,10,9,19,0.8238029479980469
liquid200_mat5,direct,month,XGBoost,286,0.6479654093055334,0.6249137885298954,-0.023051620775637938,17,14,31,0.5966148958541452
liquid200_mat5,direct,quarter,LightGBM,78,0.7019230769230769,0.7211538461538463,0.019230769230769384,5,5,10,0.75390625
liquid200_mat5,direct,quarter,Logistic_Regression,78,0.5865384615384616,0.5865384615384616,0.0,2,1,3,0.6249999999999999
liquid200_mat5,direct,quarter,Random_Forest,78,0.6730769230769231,0.6538461538461539,-0.019230769230769273,8,6,14,0.6072387695312499
liquid200_mat5,direct,quarter,XGBoost,78,0.7403846153846154,0.6923076923076923,-0.04807692307692313,8,3,11,0.14599609375
liquid200_mat5,direct_indirect,1week,LightGBM,1248,0.6969669685120394,0.7018676682444948,0.004900699732455327,35,52,87,0.06934604368506439
liquid200_mat5,direct_indirect,1week,Logistic_Regression,1248,0.6700710022638403,0.6762193867050834,0.006148384441243104,16,32,48,0.021294114141387155
liquid200_mat5,direct_indirect,1week,Random_Forest,1248,0.6517544762296769,0.6521660835562872,0.0004116073266103859,25,29,54,0.5900533317766352
liquid200_mat5,direct_indirect,1week,XGBoost,1248,0.677351306853262,0.6819175756328462,0.004566268779584215,53,58,111,0.6367997716142335
liquid200_mat5,direct_indirect,2month,LightGBM,130,0.7227395246263171,0.7510414114187699,0.028301886792452824,1,4,5,0.21875000000000003
liquid200_mat5,direct_indirect,2month,Logistic_Regression,130,0.5481499632443029,0.5575839255084538,0.009433962264150941,0,1,1,0.4999999999999999
liquid200_mat5,direct_indirect,2month,Random_Forest,130,0.6690762068120559,0.6755697133055624,0.00649350649350644,4,5,9,0.7539062500000002
liquid200_mat5,direct_indirect,2month,XGBoost,130,0.7351139426611124,0.7386669933839745,0.00355305072286205,3,4,7,0.7265625000000001
liquid200_mat5,direct_indirect,2week,LightGBM,624,0.6923399664349077,0.7004795013186287,0.008139534883720989,20,27,47,0.3123268074732691
liquid200_mat5,direct_indirect,2week,Logistic_Regression,624,0.6956725005993767,0.6959242387916567,0.0002517381922799711,3,2,5,0.6875000000000002
liquid200_mat5,direct_indirect,2week,Random_Forest,624,0.6673459602013905,0.6767441860465117,0.009398225845121178,16,18,34,0.7358788008568808
liquid200_mat5,direct_indirect,2week,XGBoost,624,0.721505634140494,0.6864301126828098,-0.03507552145768411,46,28,74,0.0369549040273683
liquid200_mat5,direct_indirect,month,LightGBM,286,0.6434293596477267,0.6437211523157726,0.0002917926680459093,16,13,29,0.584664711728692
liquid200_mat5,direct_indirect,month,Logistic_Regression,286,0.5879091729004191,0.5915433179479017,0.0036341450474826065,12,11,23,0.8388197422027589
liquid200_mat5,direct_indirect,month,Random_Forest,286,0.668629635524431,0.674385909066794,0.005756273542362966,10,9,19,0.8238029479980469
liquid200_mat5,direct_indirect,month,XGBoost,286,0.6479654093055334,0.6355244310042973,-0.012440978301236028,12,9,21,0.5234670639038085
liquid200_mat5,direct_indirect,quarter,LightGBM,78,0.7019230769230769,0.7596153846153846,0.05769230769230771,3,6,9,0.34374999999999994
liquid200_mat5,direct_indirect,quarter,Logistic_Regression,78,0.5865384615384616,0.5865384615384616,0.0,0,0,0,1.0
liquid200_mat5,direct_indirect,quarter,Random_Forest,78,0.6730769230769231,0.7019230769230769,0.028846153846153744,4,6,10,0.5488281250000001
liquid200_mat5,direct_indirect,quarter,XGBoost,78,0.7403846153846154,0.6923076923076923,-0.04807692307692313,8,3,11,0.14599609375
liquid50_mat5,any_relevance,1week,LightGBM,2744,0.7126794449702092,0.7122469109473095,-0.0004325340228996666,109,104,213,0.732595851996956
liquid50_mat5,any_relevance,1week,Logistic_Regression,2744,0.6845514042360343,0.6861289204643909,0.001577516228356557,4,7,11,0.3876953124999999
liquid50_mat5,any_relevance,1week,Random_Forest,2744,0.6419498020607014,0.6462911373845355,0.004341335323834072,55,69,124,0.21032725479608771
liquid50_mat5,any_relevance,1week,XGBoost,2744,0.6965590552230649,0.685195206803247,-0.011363848419817968,211,192,403,0.3445241502878764
liquid50_mat5,any_relevance,2month,LightGBM,280,0.7014427217915591,0.6851851851851851,-0.016257536606373968,12,7,19,0.26317596435546875
liquid50_mat5,any_relevance,2month,Logistic_Regression,280,0.6358742463393626,0.6185400516795866,-0.017334194659776037,40,37,77,0.7343420330298469
liquid50_mat5,any_relevance,2month,Random_Forest,280,0.7055340223944875,0.6851851851851851,-0.02034883720930236,12,5,17,0.09625244140624999
liquid50_mat5,any_relevance,2month,XGBoost,280,0.6863695090439277,0.696167097329888,0.009797588285960335,9,10,19,0.8238029479980469
liquid50_mat5,any_relevance,2week,LightGBM,1344,0.6834322359619001,0.6901364244505385,0.006704188488638407,52,55,107,0.7729885295985344
liquid50_mat5,any_relevance,2week,Logistic_Regression,1344,0.6904223598849875,0.6791312350548864,-0.011291124830101085,84,64,148,0.10100293201282828
liquid50_mat5,any_relevance,2week,Random_Forest,1344,0.6760630813466362,0.6813429123920427,0.0052798310454065245,42,52,94,0.30488519070227615
liquid50_mat5,any_relevance,2week,XGBoost,1344,0.6888330908423524,0.6769700951433535,-0.011862995698998957,99,89,188,0.46707926387408577
liquid50_mat5,any_relevance,month,LightGBM,616,0.657088389826568,0.6526014785883665,-0.004486911238201552,27,19,46,0.24296021728332565
liquid50_mat5,any_relevance,month,Logistic_Regression,616,0.6125447528711583,0.6679801924954666,0.0554354396243083,40,67,107,0.009057983337532546
liquid50_mat5,any_relevance,month,Random_Forest,616,0.6887873715534477,0.6844515739061701,-0.0043357976472776505,29,22,51,0.3317497633694906
liquid50_mat5,any_relevance,month,XGBoost,616,0.6572395034174919,0.6404658948249407,-0.01677360859255128,50,33,83,0.06297225703616972
liquid50_mat5,any_relevance,quarter,LightGBM,168,0.6554621848739496,0.6350540216086435,-0.020408163265306034,7,5,12,0.5810546875
liquid50_mat5,any_relevance,quarter,Logistic_Regression,168,0.6434573829531813,0.6110444177671068,-0.032412965186074505,23,21,44,0.7659918242447931
liquid50_mat5,any_relevance,quarter,Random_Forest,168,0.6362545018007203,0.6194477791116446,-0.01680672268907568,9,5,14,0.3017578125000001
liquid50_mat5,any_relevance,quarter,XGBoost,168,0.6410564225690276,0.6536614645858343,0.012605042016806678,3,6,9,0.34374999999999994
liquid50_mat5,direct,1week,LightGBM,2744,0.7126794449702092,0.7113611825706783,-0.0013182623995309228,118,98,216,0.17442351224521485
liquid50_mat5,direct,1week,Logistic_Regression,2744,0.6845514042360343,0.6861289204643909,0.001577516228356557,4,7,11,0.3876953124999999
liquid50_mat5,direct,1week,Random_Forest,2744,0.6419498020607014,0.6404629247030911,-0.0014868773576103278,66,65,131,0.9306844655255777
