event_variant,universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_A,0.7217675941080196,0.4641095890410959,0.6891781936533767,0.6761808229416861,0.7846419464383441,0.7109460249491262,direct,1week,0.02,24489,247,4888,16,1240,1367,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_LLM,0.2956219312602291,0.2523489932885906,0.9178193653376729,0.27568271124768196,0.5103436559006838,0.5022275290749584,direct,1week,0.02,24489,247,4888,40,1240,1367,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_LLM,0.2986906710310966,0.2509626274065685,0.9015459723352319,0.2815034410176438,0.5040657909396028,0.4988735600949185,direct,1week,0.02,24489,247,4888,40,1240,1367,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_LLM,0.3001227495908347,0.25214834916327455,0.9072416598860863,0.28264354391553115,0.509138828853851,0.5017214038703457,direct,1week,0.02,24489,247,4888,40,1240,1367,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_LLM,0.2956219312602291,0.2511241007194245,0.9088689991863304,0.2767783684614321,0.5048453260471466,0.49925548893451527,direct,1week,0.02,24489,247,4888,40,1240,1367,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_Hybrid,0.7031505728314239,0.44278350515463916,0.6989422294548413,0.6612556473208966,0.7657136198603887,0.7017531590018126,direct,1week,0.02,24489,247,4888,56,1240,1367,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_Hybrid,0.7894844517184942,0.6533742331288344,0.34662327095199347,0.6613074513677827,0.776760536288132,0.6424288806249445,direct,1week,0.02,24489,247,4888,56,1240,1367,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_Hybrid,0.726063829787234,0.465495608531995,0.6037428803905615,0.6665515778503498,0.7541761444689477,0.6854461873939689,direct,1week,0.02,24489,247,4888,56,1240,1367,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_Hybrid,0.724836333878887,0.46802646085997796,0.6908055329536208,0.6791198036324636,0.7834050974101999,0.7135361362499725,direct,1week,0.02,24489,247,4888,56,1240,1367,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_A,0.6716666666666666,0.44370860927152317,0.7010463378176383,0.6435547721668146,0.736615088092888,0.6806791481115921,direct,2week,0.02,12304,124,2400,16,1166,1367,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_A,0.7691666666666667,0.6032315978456014,0.5022421524663677,0.696557793233896,0.790371481444062,0.687285143246471,direct,2week,0.02,12304,124,2400,16,1166,1367,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_A,0.7216666666666667,0.500587544065805,0.6367713004484304,0.6784338896020539,0.7671330585584768,0.6956242406343828,direct,2week,0.02,12304,124,2400,16,1166,1367,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_A,0.72125,0.5,0.70254110612855,0.6872808253635974,0.7873119989913985,0.7155108765766955,direct,2week,0.02,12304,124,2400,16,1166,1367,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_LLM,0.6675,0.3415233415233415,0.2077727952167414,0.5220392989909719,0.5186073180609633,0.5264744969728998,direct,2week,0.02,12304,124,2400,40,1166,1367,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_LLM,0.6783333333333333,0.3192982456140351,0.13602391629297458,0.4950238261102771,0.4952859964129015,0.5119749852984226,direct,2week,0.02,12304,124,2400,40,1166,1367,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_LLM,0.67625,0.3235294117647059,0.14798206278026907,0.49996983408748114,0.498832077330729,0.5141990036604985,direct,2week,0.02,12304,124,2400,40,1166,1367,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_LLM,0.6775,0.3364485981308411,0.16143497757847533,0.5075161059413028,0.5076288449698154,0.5191923588065687,direct,2week,0.02,12304,124,2400,40,1166,1367,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_Hybrid,0.6708333333333333,0.4428706326723324,0.7010463378176383,0.6428313078703703,0.7366090433914575,0.6801014473605811,direct,2week,0.02,12304,124,2400,56,1166,1367,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_Hybrid,0.7691666666666667,0.5996533795493935,0.5171898355754858,0.6997482546286553,0.7955539493920325,0.6918704810459751,direct,2week,0.02,12304,124,2400,56,1166,1367,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_Hybrid,0.71625,0.4928909952606635,0.6218236173393124,0.6713605300055436,0.7650683612555363,0.6872838479533072,direct,2week,0.02,12304,124,2400,56,1166,1367,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_Hybrid,0.7195833333333334,0.4978448275862069,0.6905829596412556,0.6842346649421303,0.7881522124902528,0.7106872048350703,direct,2week,0.02,12304,124,2400,56,1166,1367,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_A,0.7362132352941176,0.5297029702970297,0.6881028938906752,0.7010803023123351,0.7837920603193915,0.7217863246802154,direct,month,0.02,5689,58,1088,16,1032,1367,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_A,0.7573529411764706,0.5755627009646302,0.5755627009646302,0.7028392655402302,0.7718552268391498,0.7028392655402302,direct,month,0.02,5689,58,1088,16,1032,1367,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_A,0.7012867647058824,0.48157894736842105,0.5884244372990354,0.6554059651020577,0.7291379574337773,0.667442591879891,direct,month,0.02,5689,58,1088,16,1032,1367,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_A,0.7215073529411765,0.5111111111111111,0.5916398713826366,0.673553133865753,0.7673796902092722,0.6825638224352051,direct,month,0.02,5689,58,1088,16,1032,1367,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_LLM,0.5735294117647058,0.3082706766917293,0.3954983922829582,0.5149856849143977,0.5048769486068522,0.5201430185353015,direct,month,0.02,5689,58,1088,40,1032,1367,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_LLM,0.6038602941176471,0.29591836734693877,0.2797427652733119,0.506627878226744,0.48318207964510224,0.5066667494320227,direct,month,0.02,5689,58,1088,40,1032,1367,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_LLM,0.6139705882352942,0.29118773946360155,0.24437299035369775,0.5019444396002999,0.4753028177465477,0.5031388761292298,direct,month,0.02,5689,58,1088,40,1032,1367,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_LLM,0.5854779411764706,0.2852760736196319,0.2990353697749196,0.49947314358341927,0.47029965197167767,0.49958203495180986,direct,month,0.02,5689,58,1088,40,1032,1367,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_Hybrid,0.6452205882352942,0.41935483870967744,0.6270096463022508,0.6134315169366715,0.6821272351818977,0.6397596494059516,direct,month,0.02,5689,58,1088,56,1032,1367,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_Hybrid,0.7564338235294118,0.5746753246753247,0.5691318327974276,0.7008455222804304,0.7859253373722827,0.7002673321001296,direct,month,0.02,5689,58,1088,56,1032,1367,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_Hybrid,0.7178308823529411,0.5053475935828877,0.6077170418006431,0.6729613691883662,0.7469159559191714,0.6848109018527024,direct,month,0.02,5689,58,1088,56,1032,1367,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_Hybrid,0.7316176470588235,0.5257452574525745,0.6237942122186495,0.6877005347593583,0.7703137220822109,0.6992844934967122,direct,month,0.02,5689,58,1088,56,1032,1367,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_A,0.5819672131147541,0.3851851851851852,0.7323943661971831,0.5715761206362322,0.6543596841162581,0.6263127900350077,direct,2month,0.02,2888,29,488,16,866,1367,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_A,0.75,0.5735294117647058,0.5492957746478874,0.6931829894250788,0.7485243832939835,0.6908328584222097,direct,2month,0.02,2888,29,488,16,866,1367,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_A,0.7028688524590164,0.49056603773584906,0.5492957746478874,0.6517288052171772,0.7118374989823333,0.6575958642025563,direct,2month,0.02,2888,29,488,16,866,1367,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_A,0.7254098360655737,0.5256410256410257,0.5774647887323944,0.6763477262378492,0.7262069526988519,0.6817959781812262,direct,2month,0.02,2888,29,488,16,866,1367,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_LLM,0.4139344262295082,0.2777777777777778,0.6338028169014085,0.41274089034755534,0.5009769600260523,0.47875111943336324,direct,2month,0.02,2888,29,488,40,866,1367,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_LLM,0.4180327868852459,0.2795031055900621,0.6338028169014085,0.41662176724137934,0.5019844500529186,0.48164129284376783,direct,2month,0.02,2888,29,488,40,866,1367,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_LLM,0.4016393442622951,0.265625,0.5985915492957746,0.3999359913756801,0.4779268094113816,0.459700398925344,direct,2month,0.02,2888,29,488,40,866,1367,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_LLM,0.4139344262295082,0.2818181818181818,0.6549295774647887,0.41330373957492605,0.49825978995359443,0.4849792395994464,direct,2month,0.02,2888,29,488,40,866,1367,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_Hybrid,0.5922131147540983,0.37662337662337664,0.6126760563380281,0.5682356759544547,0.6530570707481884,0.5982455426198812,direct,2month,0.02,2888,29,488,56,866,1367,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_Hybrid,0.764344262295082,0.6046511627906976,0.5492957746478874,0.706262594540839,0.7455019132133843,0.7009484653586258,direct,2month,0.02,2888,29,488,56,866,1367,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_Hybrid,0.7192622950819673,0.5149700598802395,0.6056338028169014,0.6756185014288972,0.7309289261581048,0.6857648782870633,direct,2month,0.02,2888,29,488,56,866,1367,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_Hybrid,0.7254098360655737,0.5256410256410257,0.5774647887323944,0.6763477262378492,0.7267564927135066,0.6817959781812262,direct,2month,0.02,2888,29,488,56,866,1367,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_A,0.6262886597938144,0.39490445859872614,0.5535714285714286,0.5874852437620525,0.6144539337474121,0.604684265010352,direct,quarter,0.02,1889,20,388,16,748,1367,0.28865979381443296
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_A,0.7036082474226805,0.49032258064516127,0.6785714285714286,0.6716775935777723,0.7682776915113871,0.6961697722567288,direct,quarter,0.02,1889,20,388,16,748,1367,0.28865979381443296
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_A,0.7061855670103093,0.4934210526315789,0.6696428571428571,0.6727627840909092,0.7625517598343684,0.6953286749482401,direct,quarter,0.02,1889,20,388,16,748,1367,0.28865979381443296
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_A,0.7216494845360825,0.5140845070422535,0.6517857142857143,0.6839532989410806,0.7616136128364389,0.7008928571428572,direct,quarter,0.02,1889,20,388,16,748,1367,0.28865979381443296
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_LLM,0.5618556701030928,0.30666666666666664,0.4107142857142857,0.510202869278522,0.4935300207039337,0.5169513457556936,direct,quarter,0.02,1889,20,388,40,748,1367,0.28865979381443296
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_LLM,0.5438144329896907,0.26618705035971224,0.33035714285714285,0.47883892999430844,0.46800595238095244,0.4803959627329193,direct,quarter,0.02,1889,20,388,40,748,1367,0.28865979381443296
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_LLM,0.5515463917525774,0.3037974683544304,0.42857142857142855,0.5058410188844972,0.49859277950310554,0.5150103519668737,direct,quarter,0.02,1889,20,388,40,748,1367,0.28865979381443296
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_LLM,0.5670103092783505,0.32051282051282054,0.44642857142857145,0.5212128334704431,0.518164466873706,0.5311853002070394,direct,quarter,0.02,1889,20,388,40,748,1367,0.28865979381443296
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_Hybrid,0.6365979381443299,0.4064516129032258,0.5625,0.5974481799518775,0.6152626811594204,0.6145833333333333,direct,quarter,0.02,1889,20,388,56,748,1367,0.28865979381443296
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_Hybrid,0.6932989690721649,0.4779874213836478,0.6785714285714286,0.6626210222498264,0.7650103519668737,0.6889233954451346,direct,quarter,0.02,1889,20,388,56,748,1367,0.28865979381443296
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_Hybrid,0.711340206185567,0.5,0.6428571428571429,0.6735576923076922,0.7723214285714286,0.6909937888198758,direct,quarter,0.02,1889,20,388,56,748,1367,0.28865979381443296
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_Hybrid,0.7036082474226805,0.4896551724137931,0.6339285714285714,0.6654746107075115,0.765722049689441,0.6829063146997929,direct,quarter,0.02,1889,20,388,56,748,1367,0.28865979381443296
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_A,0.6853518821603928,0.42332506203473946,0.694060211554109,0.6452188712611271,0.7509688317158156,0.6882435520738569,direct_indirect,1week,0.02,24489,247,4888,16,1268,1398,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_A,0.7917348608837971,0.654014598540146,0.3645240032546786,0.6693229898082572,0.7746644307614716,0.6498761038410589,direct_indirect,1week,0.02,24489,247,4888,16,1268,1398,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_A,0.7207446808510638,0.4563543003851091,0.5785191212367778,0.6574595693278427,0.7533077706007524,0.6735175546058172,direct_indirect,1week,0.02,24489,247,4888,16,1268,1398,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_A,0.7217675941080196,0.4641095890410959,0.6891781936533767,0.6761808229416861,0.7846419464383441,0.7109460249491262,direct_indirect,1week,0.02,24489,247,4888,16,1268,1398,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_LLM,0.2956219312602291,0.25101214574898784,0.9080553295362083,0.27687631790677464,0.5059099457383078,0.49898530346720227,direct_indirect,1week,0.02,24489,247,4888,40,1268,1398,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_LLM,0.2995090016366612,0.24982904034647824,0.8917819365337672,0.28361823361823363,0.500136649357748,0.49617793191815446,direct_indirect,1week,0.02,24489,247,4888,40,1268,1398,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_LLM,0.2984860883797054,0.25101856043458576,0.9023596419853539,0.28115374960601874,0.506831467200485,0.49900709620448347,direct_indirect,1week,0.02,24489,247,4888,40,1268,1398,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_LLM,0.2968494271685761,0.25079006772009027,0.9039869812855981,0.27890884506777225,0.504482187884083,0.49845427227712535,direct_indirect,1week,0.02,24489,247,4888,40,1268,1398,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_Hybrid,0.698240589198036,0.43613707165109034,0.6834825061025224,0.6548560491984994,0.7546451330702343,0.6933400505369129,direct_indirect,1week,0.02,24489,247,4888,56,1268,1398,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_Hybrid,0.7888707037643208,0.6527131782945736,0.3425549227013832,0.6593532242759287,0.7723209331916955,0.6406680052151354,direct_indirect,1week,0.02,24489,247,4888,56,1268,1398,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_Hybrid,0.7244271685761048,0.46261089987325726,0.5939788445890968,0.6634218524778392,0.751850770451094,0.6811107669242287,direct_indirect,1week,0.02,24489,247,4888,56,1268,1398,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_Hybrid,0.7262684124386252,0.4697390338700722,0.6883645240032547,0.6800380423455925,0.7844825036563988,0.7136821253522696,direct_indirect,1week,0.02,24489,247,4888,56,1268,1398,0.25143207855973815
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_A,0.6716666666666666,0.44370860927152317,0.7010463378176383,0.6435547721668146,0.736615088092888,0.6806791481115921,direct_indirect,2week,0.02,12304,124,2400,16,1187,1398,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_A,0.7691666666666667,0.6032315978456014,0.5022421524663677,0.696557793233896,0.790371481444062,0.687285143246471,direct_indirect,2week,0.02,12304,124,2400,16,1187,1398,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_A,0.7216666666666667,0.500587544065805,0.6367713004484304,0.6784338896020539,0.7671330585584768,0.6956242406343828,direct_indirect,2week,0.02,12304,124,2400,16,1187,1398,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_A,0.72125,0.5,0.70254110612855,0.6872808253635974,0.7873119989913985,0.7155108765766955,direct_indirect,2week,0.02,12304,124,2400,16,1187,1398,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_LLM,0.67,0.35251798561151076,0.21973094170403587,0.5287355295923741,0.5266424533197932,0.5318758694655361,direct_indirect,2week,0.02,12304,124,2400,40,1187,1398,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_LLM,0.68,0.3250883392226148,0.1375186846038864,0.49684655567008507,0.49401531381931013,0.513588920580395,direct_indirect,2week,0.02,12304,124,2400,40,1187,1398,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_LLM,0.6741666666666667,0.32063492063492066,0.15097159940209268,0.5001789640537915,0.494923314327065,0.5136718193428719,direct_indirect,2week,0.02,12304,124,2400,40,1187,1398,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_LLM,0.6741666666666667,0.33527696793002915,0.17189835575485798,0.5104156666986657,0.5079656211923778,0.5200912922621777,direct_indirect,2week,0.02,12304,124,2400,40,1187,1398,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_Hybrid,0.67125,0.44328922495274103,0.7010463378176383,0.6431930155070471,0.7366651727618846,0.6803902977360866,direct_indirect,2week,0.02,12304,124,2400,56,1187,1398,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_Hybrid,0.7741666666666667,0.6119929453262787,0.5186846038863976,0.7047061771980866,0.7974161491970477,0.6957952193319914,direct_indirect,2week,0.02,12304,124,2400,56,1187,1398,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_Hybrid,0.7104166666666667,0.48522727272727273,0.6382660687593423,0.6687715296023531,0.7600797555177331,0.6882838142756851,direct_indirect,2week,0.02,12304,124,2400,56,1187,1398,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_Hybrid,0.72625,0.5065217391304347,0.6965620328849028,0.6909616271473983,0.7867697029201952,0.7171429459629598,direct_indirect,2week,0.02,12304,124,2400,56,1187,1398,0.27875
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_A,0.7362132352941176,0.5297029702970297,0.6881028938906752,0.7010803023123351,0.7837920603193915,0.7217863246802154,direct_indirect,month,0.02,5689,58,1088,16,1047,1398,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_A,0.7573529411764706,0.5755627009646302,0.5755627009646302,0.7028392655402302,0.7718552268391498,0.7028392655402302,direct_indirect,month,0.02,5689,58,1088,16,1047,1398,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_A,0.7012867647058824,0.48157894736842105,0.5884244372990354,0.6554059651020577,0.7291379574337773,0.667442591879891,direct_indirect,month,0.02,5689,58,1088,16,1047,1398,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_A,0.7215073529411765,0.5111111111111111,0.5916398713826366,0.673553133865753,0.7673796902092722,0.6825638224352051,direct_indirect,month,0.02,5689,58,1088,16,1047,1398,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_LLM,0.5707720588235294,0.3,0.3762057877813505,0.5085993375081602,0.507051608337782,0.5124272182149996,direct_indirect,month,0.02,5689,58,1088,40,1047,1398,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_LLM,0.6020220588235294,0.2896551724137931,0.27009646302250806,0.5023067374481684,0.47546214105699625,0.5024870989501214,direct_indirect,month,0.02,5689,58,1088,40,1047,1398,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_LLM,0.6185661764705882,0.30451127819548873,0.2604501607717042,0.5106126771173057,0.4832193240553369,0.511177461338233,direct_indirect,month,0.02,5689,58,1088,40,1047,1398,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_LLM,0.59375,0.2920634920634921,0.2958199356913183,0.5043842110687417,0.47494278844761156,0.5044093243450156,direct_indirect,month,0.02,5689,58,1088,40,1047,1398,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_Hybrid,0.6259191176470589,0.404,0.6495176848874598,0.5999909666987349,0.6792925217362518,0.6329956506805381,direct_indirect,month,0.02,5689,58,1088,56,1047,1398,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_Hybrid,0.75,0.5607476635514018,0.5787781350482315,0.6967272250278744,0.7814560081441111,0.6986554767905251,direct_indirect,month,0.02,5689,58,1088,56,1047,1398,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_Hybrid,0.71875,0.5065616797900262,0.6205787781350482,0.6758020036458252,0.7500651777179108,0.6893112680894031,direct_indirect,month,0.02,5689,58,1088,56,1047,1398,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_Hybrid,0.7306985294117647,0.5248618784530387,0.6109324758842444,0.6848462559773963,0.7634317827243873,0.6947841272600115,direct_indirect,month,0.02,5689,58,1088,56,1047,1398,0.2858455882352941
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_A,0.5819672131147541,0.3851851851851852,0.7323943661971831,0.5715761206362322,0.6543596841162581,0.6263127900350077,direct_indirect,2month,0.02,2888,29,488,16,873,1398,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_A,0.75,0.5735294117647058,0.5492957746478874,0.6931829894250788,0.7485243832939835,0.6908328584222097,direct_indirect,2month,0.02,2888,29,488,16,873,1398,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_A,0.7028688524590164,0.49056603773584906,0.5492957746478874,0.6517288052171772,0.7118374989823333,0.6575958642025563,direct_indirect,2month,0.02,2888,29,488,16,873,1398,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_A,0.7254098360655737,0.5256410256410257,0.5774647887323944,0.6763477262378492,0.7262069526988519,0.6817959781812262,direct_indirect,2month,0.02,2888,29,488,16,873,1398,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_LLM,0.4098360655737705,0.27469135802469136,0.6267605633802817,0.4086341832870487,0.4952576732068713,0.4737849059675975,direct_indirect,2month,0.02,2888,29,488,40,873,1398,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_LLM,0.42008196721311475,0.27184466019417475,0.5915492957746479,0.41672896209481575,0.5027884067410241,0.47063013921680374,direct_indirect,2month,0.02,2888,29,488,40,873,1398,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_LLM,0.38934426229508196,0.25625,0.5774647887323944,0.38760590900668723,0.4616950256452007,0.44480175852804693,direct_indirect,2month,0.02,2888,29,488,40,873,1398,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_LLM,0.39959016393442626,0.2719033232628399,0.6338028169014085,0.3990223563481689,0.479626312790035,0.468635512496947,direct_indirect,2month,0.02,2888,29,488,40,873,1398,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_Hybrid,0.6516393442622951,0.42783505154639173,0.5845070422535211,0.6142113095238095,0.6802694781405194,0.6318488968493039,direct_indirect,2month,0.02,2888,29,488,56,873,1398,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_Hybrid,0.7602459016393442,0.5968992248062015,0.5422535211267606,0.7011541179241579,0.7551086868028982,0.69598225189286,direct_indirect,2month,0.02,2888,29,488,56,873,1398,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,XGBoost,Config_Hybrid,0.7213114754098361,0.52,0.5492957746478874,0.6677080829928703,0.7367703329805422,0.6706016445493772,direct_indirect,2month,0.02,2888,29,488,56,873,1398,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,LightGBM,Config_Hybrid,0.7254098360655737,0.5256410256410257,0.5774647887323944,0.6763477262378492,0.7460718065619149,0.6817959781812262,direct_indirect,2month,0.02,2888,29,488,56,873,1398,0.29098360655737704
plus_operation_governance,HOSE100_quality_plus_operation_governance,Logistic_Regression,Config_A,0.6262886597938144,0.39490445859872614,0.5535714285714286,0.5874852437620525,0.6144539337474121,0.604684265010352,direct_indirect,quarter,0.02,1889,20,388,16,754,1398,0.28865979381443296
plus_operation_governance,HOSE100_quality_plus_operation_governance,Random_Forest,Config_A,0.7036082474226805,0.49032258064516127,0.6785714285714286,0.6716775935777723,0.7682776915113871,0.6961697722567288,direct_indirect,quarter,0.02,1889,20,388,16,754,1398,0.28865979381443296
