universe,model,config,accuracy,precision,recall,f1_macro,auc_roc,balanced_accuracy,relevance_variant,unit,threshold,n_samples,n_periods,test_samples,n_features,llm_nonzero_rows,annotations,positive_rate_test
liquid50_mat5,Logistic_Regression,Config_A,0.6989795918367347,0.4659090909090909,0.6525198938992043,0.6595339167635546,0.7408034869306745,0.6845514042360343,direct,1week,0.02,13664,246,2744,16,716,800,0.2747813411078717
liquid50_mat5,Random_Forest,Config_A,0.7704081632653061,0.6497584541062802,0.356763925729443,0.6573915525114156,0.7716410300841076,0.6419498020607014,direct,1week,0.02,13664,246,2744,16,716,800,0.2747813411078717
liquid50_mat5,XGBoost,Config_A,0.7408892128279884,0.5250291036088475,0.5981432360742706,0.6878612883227007,0.758438745451395,0.6965590552230649,direct,1week,0.02,13664,246,2744,16,716,800,0.2747813411078717
liquid50_mat5,LightGBM,Config_A,0.7314139941690962,0.5085427135678392,0.6710875331564987,0.6907524125274811,0.7813237273902669,0.7126794449702092,direct,1week,0.02,13664,246,2744,16,716,800,0.2747813411078717
liquid50_mat5,Logistic_Regression,Config_LLM,0.3236151603498542,0.2760162601626016,0.9005305039787799,0.3031717546201507,0.4997767351345588,0.5027778148034603,direct,1week,0.02,13664,246,2744,36,716,800,0.2747813411078717
liquid50_mat5,Random_Forest,Config_LLM,0.3250728862973761,0.2764657980456026,0.9005305039787799,0.30502955262171827,0.5005654932487371,0.5037828399290885,direct,1week,0.02,13664,246,2744,36,716,800,0.2747813411078717
liquid50_mat5,XGBoost,Config_LLM,0.3206997084548105,0.27566693613581245,0.9045092838196287,0.2988869515632025,0.4977393599296216,0.5020033856284073,direct,1week,0.02,13664,246,2744,36,716,800,0.2747813411078717
liquid50_mat5,LightGBM,Config_LLM,0.31997084548104954,0.2752627324171382,0.903183023872679,0.2981346843438497,0.4958745984564733,0.5010889993735255,direct,1week,0.02,13664,246,2744,36,716,800,0.2747813411078717
liquid50_mat5,Logistic_Regression,Config_Hybrid,0.7000728862973761,0.467360454115421,0.6551724137931034,0.6608655863218866,0.7414526211961665,0.6861289204643909,direct,1week,0.02,13664,246,2744,52,716,800,0.2747813411078717
liquid50_mat5,Random_Forest,Config_Hybrid,0.7700437317784257,0.6503667481662592,0.35278514588859416,0.6557708537318774,0.7766285005931514,0.6404629247030911,direct,1week,0.02,13664,246,2744,52,716,800,0.2747813411078717
liquid50_mat5,XGBoost,Config_Hybrid,0.7241253644314869,0.4982896237172178,0.5795755968169761,0.669800518760272,0.7549078282659986,0.6792350345893926,direct,1week,0.02,13664,246,2744,52,716,800,0.2747813411078717
liquid50_mat5,LightGBM,Config_Hybrid,0.7241253644314869,0.4985479186834463,0.6830238726790451,0.6859228445494926,0.7776975060981299,0.7113611825706783,direct,1week,0.02,13664,246,2744,52,716,800,0.2747813411078717
liquid50_mat5,Logistic_Regression,Config_A,0.7090773809523809,0.5059288537549407,0.6448362720403022,0.6739756367663344,0.7609553169361553,0.6904223598849875,direct,2week,0.02,6889,124,1344,16,683,800,0.29538690476190477
liquid50_mat5,Random_Forest,Config_A,0.7455357142857143,0.579250720461095,0.5062972292191436,0.6821983273596177,0.7696291350918584,0.6760630813466362,direct,2week,0.02,6889,124,1344,16,683,800,0.29538690476190477
liquid50_mat5,XGBoost,Config_A,0.7202380952380952,0.5225806451612903,0.6120906801007556,0.678945268524001,0.7482890421561925,0.6888330908423524,direct,2week,0.02,6889,124,1344,16,683,800,0.29538690476190477
liquid50_mat5,LightGBM,Config_A,0.7105654761904762,0.508298755186722,0.6171284634760705,0.6712078590739892,0.7585481395577708,0.6834322359619001,direct,2week,0.02,6889,124,1344,16,683,800,0.29538690476190477
liquid50_mat5,Logistic_Regression,Config_LLM,0.6257440476190477,0.29924242424242425,0.19899244332493704,0.4954408973561907,0.5092536686181205,0.5018193473224474,direct,2week,0.02,6889,124,1344,36,683,800,0.29538690476190477
liquid50_mat5,Random_Forest,Config_LLM,0.6480654761904762,0.2710843373493976,0.11335012594458438,0.46863483439556997,0.49346471290752447,0.49278910732287295,direct,2week,0.02,6889,124,1344,36,683,800,0.29538690476190477
liquid50_mat5,XGBoost,Config_LLM,0.6458333333333334,0.2742857142857143,0.12090680100755667,0.4714397134056869,0.4947680465157105,0.4933995462271152,direct,2week,0.02,6889,124,1344,36,683,800,0.29538690476190477
liquid50_mat5,LightGBM,Config_LLM,0.6443452380952381,0.29015544041450775,0.14105793450881612,0.4809972370780889,0.503957878385675,0.49819528193233836,direct,2week,0.02,6889,124,1344,36,683,800,0.29538690476190477
liquid50_mat5,Logistic_Regression,Config_Hybrid,0.6941964285714286,0.4866920152091255,0.6448362720403022,0.660925851469681,0.7248024385637796,0.6798626977941744,direct,2week,0.02,6889,124,1344,52,683,800,0.29538690476190477
liquid50_mat5,Random_Forest,Config_Hybrid,0.7477678571428571,0.5868263473053892,0.49370277078085645,0.6815136935215198,0.7683045225676205,0.6739897169638178,direct,2week,0.02,6889,124,1344,52,683,800,0.29538690476190477
liquid50_mat5,XGBoost,Config_Hybrid,0.7075892857142857,0.504424778761062,0.5743073047858942,0.6616996869938148,0.7384980809077586,0.6688854369758405,direct,2week,0.02,6889,124,1344,52,683,800,0.29538690476190477
liquid50_mat5,LightGBM,Config_Hybrid,0.7239583333333334,0.5262096774193549,0.6574307304785895,0.6889306178977938,0.7680278966589442,0.7046393356722409,direct,2week,0.02,6889,124,1344,52,683,800,0.29538690476190477
liquid50_mat5,Logistic_Regression,Config_A,0.6525974025974026,0.5,0.48130841121495327,0.6134646962233169,0.6378504672897196,0.6125447528711583,direct,month,0.02,3137,57,616,16,599,800,0.3474025974025974
